"logFC","logCPM","F","PValue","FDR","gene","rank_stat","analysis"
0.559884633099748,6.23290751101117,1.72513273561168,0.221675109053379,0.99964961525844,"PPAN",1.31344308426809,"reference95"
1.58254923489923,3.6580710670521,4.43016005281108,0.0604285244485539,0.99964961525844,"P2RY11",2.1047945393342,"reference95"
0.12290502258693,7.98560845541908,0.104394326328374,0.754024418558934,0.99964961525844,"EIF3G",0.323101108522354,"reference95"
0.440949637947807,6.2915366275721,1.08966755349487,0.323885675237576,0.99964961525844,"DNMT1",1.04387142574882,"reference95"
-0.0858801613153681,6.47174378187567,0.0516164453123329,0.825369252335954,0.99964961525844,"MRPL4",-0.227192529173679,"reference95"
-0.253178138385712,3.91524754201413,0.133180267768629,0.72350294443758,0.99964961525844,"FDX2",-0.364938717826198,"reference95"
0.202955581771865,5.21681043225384,0.242472870626192,0.634275311733541,0.99964961525844,"RAVER1",0.492415343613693,"reference95"
0.720688355925949,7.71755878480974,3.70227258870714,0.0865980750830247,0.99964961525844,"ICAM3",1.9241290467916,"reference95"
-0.0710735367788079,4.91023025340134,0.0254084157085928,0.876890862616027,0.99964961525844,"TYK2",-0.159400174744549,"reference95"
0.127125316398097,7.88174380894768,0.128927433239554,0.727854571478754,0.99964961525844,"CDC37",0.359064664426276,"reference95"
0.343780224797361,5.22784077032381,0.609210485551402,0.455227598653209,0.99964961525844,"KEAP1",0.780519369107136,"reference95"
0.26438636212032,5.92610806627369,0.407631061229145,0.53915089030982,0.99964961525844,"ATG4D",0.638459913564779,"reference95"
-0.197626482929408,6.5465693559213,0.257223773629151,0.624276379533481,0.99964961525844,"KRI1",-0.507172331292975,"reference95"
1.12704526787278,8.58613826928005,1.57207308904938,0.241600457040642,0.99964961525844,"CDKN2D",1.25382338830052,"reference95"
0.494924156743717,5.68283419217027,1.54459487587017,0.245495936130479,0.99964961525844,"SLC44A2",1.24281731395655,"reference95"
-0.156090760891235,6.16640870017722,0.122408833143559,0.734515778087121,0.99964961525844,"ILF3-DT",-0.349869737393161,"reference95"
0.171139652826193,7.90426818286295,0.157614360838585,0.700644199348974,0.99964961525844,"ILF3",0.397006751628465,"reference95"
-0.281982525629995,5.59448851218773,0.338259389511345,0.575169286985499,0.99964961525844,"QTRT1",-0.581600713128298,"reference95"
0.0807734998175958,6.4344480632896,0.0470713928005611,0.833096819762004,0.99964961525844,"DNM2",0.216959426622954,"reference95"
-0.581703574575103,4.19534830969946,0.824134598159144,0.387751176927297,0.99964961525844,"TMED1",-0.907818593199734,"reference95"
0.720042148381012,4.11446088224993,1.8291637518238,0.204918409468544,0.99964961525844,"CARM1",1.35246580430849,"reference95"
0.106410185310841,4.76953813943696,0.0546267389849379,0.820449728174357,0.99964961525844,"YIPF2",0.233723638053445,"reference95"
-0.0731523188121073,4.83101747437089,0.0279281972196502,0.870992223198518,0.99964961525844,"TIMM29",-0.167117315738526,"reference95"
-0.193223950134692,6.81255563714792,0.282253566756654,0.608137262475279,0.99964961525844,"SMARCA4",-0.531275415163034,"reference95"
-0.78214342906038,6.11185340013388,2.06890847510624,0.18439512176468,0.99964961525844,"LDLR",-1.43837007585191,"reference95"
0.517809967562288,4.21405833864839,0.9779360100484,0.348525915712536,0.99964961525844,"RAB3D",0.98890647184069,"reference95"
0.309977928732393,5.42542519032412,0.519233197931555,0.489539113597786,0.99964961525844,"TMEM205",0.720578377368871,"reference95"
-0.765875688188092,3.40025168845803,1.30947978749565,0.281600649861632,0.99964961525844,"CCDC159",-1.14432503577246,"reference95"
-0.504771132018475,3.45912463164499,0.615930982271945,0.452706014941889,0.99964961525844,"SWSAP1",-0.784812705218223,"reference95"
0.601256039348362,6.54356976914329,2.18523898785284,0.173593772702225,0.99964961525844,"PRKCSH",1.47825538654619,"reference95"
0.0249182858465414,5.05173226166908,0.00326813307133561,0.955665674118976,0.99964961525844,"ECSIT",0.057167587594157,"reference95"
0.284935279874335,5.57595669791106,0.501609332966117,0.496808106767885,0.99964961525844,"ELOF1",0.708243837224241,"reference95"
-0.843385883203273,3.41943638359969,1.74952854576041,0.218633154536922,0.99964961525844,"ZNF627",-1.32269745057606,"reference95"
-0.319928675802923,3.46624432909191,0.131764449291583,0.723872402796256,0.99964961525844,"ACP5",-0.362993731752469,"reference95"
-0.847951072897164,6.08170322259534,3.92191923289401,0.0791393932637035,0.99964961525844,"ZNF439",-1.98038360750992,"reference95"
-1.27022163934301,3.93213288376136,3.89777120686182,0.0799024850340415,0.99964961525844,"ZNF69",-1.97427738853025,"reference95"
-1.10882185764338,3.32022224598361,2.72680961237513,0.133143081305939,0.99964961525844,"ZNF700",-1.65130542673823,"reference95"
-0.198071343385887,6.11411686971287,0.236241516869659,0.638591523903694,0.99964961525844,"ZNF433-AS1",-0.486046825799386,"reference95"
-0.385293747963391,3.92834768720754,0.441669321485714,0.52311511330043,0.99964961525844,"ZNF844",-0.664582065275399,"reference95"
-0.237110659636355,4.49398033933712,0.228264908868551,0.644272119509448,0.99964961525844,"ZNF136",-0.477770770211564,"reference95"
-0.456791933603811,4.54931386889518,0.829212834713791,0.386379407418077,0.99964961525844,"ZNF44",-0.910611242360751,"reference95"
-1.51071237572032,3.06203098396991,3.78616628741124,0.0824780905370208,0.99964961525844,"ZNF443",-1.94580736133134,"reference95"
-0.643633040843543,3.86266901993365,1.29610873585514,0.28456108313666,0.99964961525844,"ZNF709",-1.13846771401527,"reference95"
0.00230863704048874,4.42464488272275,1.67185240531265e-05,0.996827142764688,0.99964961525844,"ZNF564",0.00408882917876579,"reference95"
-0.193410315313331,4.1667860191331,0.143460665307007,0.713674691949982,0.99964961525844,"ZNF490",-0.378762016716311,"reference95"
0.163597908204194,5.63859314987725,0.0639187800793265,0.806109009980251,0.99964961525844,"ZNF791",0.252821636889184,"reference95"
0.0243890440784253,5.08802196868127,0.00332303547056574,0.955296839062746,0.99964961525844,"MAN2B1",0.0576457758258637,"reference95"
-0.0934649100861408,4.19365428593665,0.0354517311841269,0.854841114215555,0.99964961525844,"WDR83",-0.188286301105861,"reference95"
0.505423119902426,7.22671892420629,1.60944183012689,0.23650913778553,0.99964961525844,"WDR83OS",1.26863778523536,"reference95"
-0.0475827002618262,5.96312813216983,0.0111275105968501,0.918314741339127,0.99964961525844,"DHPS",-0.105487016247736,"reference95"
-0.401900601429145,4.03096052036113,0.560190723766053,0.473392277142345,0.99964961525844,"TNPO2",-0.748458899182883,"reference95"
0.184943165472143,8.32152065519883,0.25422466671136,0.626268713807336,0.99964961525844,"TRIR",0.504206968130509,"reference95"
0.368783828431096,5.88271107741122,0.824762636418672,0.387570311281809,0.99964961525844,"GET3",0.908164432478322,"reference95"
-0.445255540077587,4.18512701705518,0.777456188696707,0.400993764982694,0.99964961525844,"HOOK2",-0.881734760966532,"reference95"
1.52423848460345,8.2112078211655,16.5285800402329,0.00283921626255507,0.99964961525844,"JUNB",4.06553564001509,"reference95"
0.100210049843057,6.46622390537495,0.0614782153758374,0.80910247009955,0.99964961525844,"PRDX2",0.247948009421002,"reference95"
0.372023821517604,3.85081252625631,0.330452522696103,0.578932395239683,0.99964961525844,"RNASEH2A",0.574850000170569,"reference95"
-0.709427027961264,4.64542506729354,1.12474112181963,0.316667299695688,0.99964961525844,"DNASE2",-1.06053812841389,"reference95"
-0.108605494219635,4.77919921567266,0.0278345462496247,0.871168083820188,0.99964961525844,"GCDH",-0.166836885159202,"reference95"
-0.273387759645789,5.34945650610389,0.329655342037883,0.579960237147525,0.99964961525844,"FARSA",-0.574156200034348,"reference95"
0.81548828371394,8.55209305613024,4.43520472165647,0.0645944846986448,0.99964961525844,"CALR",2.10599257397942,"reference95"
0.0738829507879706,6.89111513316527,0.0403182758281938,0.845340024622801,0.99964961525844,"RAD23A",0.200794113031717,"reference95"
0.191809688203725,6.49630023728705,0.257964607947833,0.623781335171741,0.99964961525844,"GADD45GIP1",0.507902163755809,"reference95"
0.305243381736058,3.70480005394269,0.233567698179117,0.64050590247316,0.99964961525844,"NFIX",0.48328842131704,"reference95"
0.635687170783653,5.01842575213807,1.65605178983385,0.230415590951398,0.99964961525844,"LYL1",1.28687675782643,"reference95"
0.328184767802165,5.88315848402816,0.683517307662042,0.429838302927963,0.99964961525844,"TRMT1",0.826751055434489,"reference95"
-0.205608535341848,3.91087455508725,0.122708072690458,0.734095118161906,0.99964961525844,"NACC1",-0.350297120585451,"reference95"
0.059542114077059,6.29821519468252,0.0235907139013461,0.881336009451956,0.99964961525844,"STX10",0.153592688306918,"reference95"
0.696143770310608,9.12338008211816,3.16210546747158,0.109195652671857,0.99964961525844,"IER2",1.77823099384517,"reference95"
-0.0779919913173917,5.78436771665235,0.0398505656741912,0.846228731700834,0.99964961525844,"CCDC130",-0.1996260646163,"reference95"
-0.155530726705771,4.54921453742438,0.0752370053969486,0.790018574488327,0.99964961525844,"MRI1",-0.2742936481163,"reference95"
0.296516639062767,7.61625891929246,0.699694489778109,0.42461227513564,0.99964961525844,"C19orf53",0.836477429329751,"reference95"
0.336286742929605,3.68523151852916,0.305009913708242,0.593925282781939,0.99964961525844,"ZSWIM4",0.552277026236147,"reference95"
0.492236975324681,3.51182043369987,0.480668157227454,0.505440450661386,0.99964961525844,"AC020916.1",0.693302356282924,"reference95"
-0.43227962442233,4.91727854406186,0.672967014054803,0.433285911505986,0.99964961525844,"CC2D1A",-0.820345667420023,"reference95"
0.286074119939823,6.49879687477632,0.396914885516342,0.544405047104479,0.99964961525844,"DCAF15",0.630011813791092,"reference95"
-0.699521466374521,3.51705439712798,0.993664522757651,0.344711470518952,0.99964961525844,"RFX1",-0.996827228138182,"reference95"
1.0912341541648,6.04018773771967,5.22639673310028,0.0482230316214718,0.99964961525844,"IL27RA",2.28613139016555,"reference95"
-0.883662515473404,3.1636156028753,1.49271832128247,0.252282053048986,0.99964961525844,"MISP3",-1.22176852197234,"reference95"
0.433480692972555,5.32290317387226,0.490086727048655,0.50159180245896,0.99964961525844,"SAMD1",0.700061945151038,"reference95"
0.168397382813629,4.78587574060342,0.121126626974771,0.735862702212617,0.99964961525844,"PRKACA",0.348032508502828,"reference95"
0.259774069360474,3.55102524337441,0.162512526166854,0.696169610463088,0.99964961525844,"AC022098.1",0.403128423913341,"reference95"
0.906904052984349,6.6939078508981,5.14563179070171,0.049599945878164,0.99964961525844,"ADGRE5",2.26839850791295,"reference95"
0.436682445217166,7.21670773532276,1.3041080120704,0.283036074203734,0.99964961525844,"DDX39A",1.14197548663288,"reference95"
0.112819440706278,6.90567585109776,0.0948588469991562,0.765122471029606,0.99964961525844,"PKN1",0.307991634625287,"reference95"
-0.299192688831824,5.14512507992604,0.454790220181705,0.517103097959841,0.99964961525844,"GIPC1",-0.674381361087111,"reference95"
0.0268002277295221,7.18670179940669,0.00476719201611529,0.946468832490601,0.99964961525844,"DNAJB1",0.0690448551024281,"reference95"
0.0533337802692211,6.93673404829901,0.0171435507181459,0.898719046603444,0.99964961525844,"TECR",0.13093338274919,"reference95"
0.367636511530511,7.15440452711864,1.05706355784598,0.330816333176329,0.99964961525844,"NDUFB7",1.02813596272379,"reference95"
-0.450851972059665,4.07057896420576,0.760348738453101,0.406048485610262,0.99964961525844,"ZNF333",-0.8719797809887,"reference95"
-1.20266585553319,4.05405660297254,2.04225833301263,0.186985136136093,0.99964961525844,"ADGRE2",-1.42907604171808,"reference95"
-0.187851750252814,4.34840275461437,0.0934650163081294,0.766794935437567,0.99964961525844,"ILVBL",-0.305720487223427,"reference95"
-0.938451818300349,4.73166856348018,1.30166714058962,0.28354171175539,0.99964961525844,"NOTCH3",-1.14090628037084,"reference95"
0.444197859847378,7.37990048282618,1.18933163752808,0.303896241521009,0.99964961525844,"BRD4",1.09056482500037,"reference95"
0.14649865656923,5.26569837679852,0.0966630926498526,0.762984996560766,0.99964961525844,"AKAP8",0.310906887427494,"reference95"
-0.185709512873787,6.52769037578941,0.214197495728276,0.654522932001078,0.99964961525844,"AKAP8L",-0.462814753144577,"reference95"
0.00110183761356968,3.81218007862624,1.33527704538038e-06,0.999102468930104,0.99964961525844,"WIZ",0.00115554188387111,"reference95"
-0.199370972368435,6.86447801647023,0.256399177844009,0.62481875075813,0.99964961525844,"RASAL3",-0.506358744216005,"reference95"
0.652381331683395,8.60412998792573,0.844868664859409,0.382062797443963,0.99964961525844,"TPM4",0.919167375867643,"reference95"
0.393190655587421,6.00405299064906,0.936471469218987,0.358576078716275,0.99964961525844,"RAB8A",0.96771455978454,"reference95"
0.827981337082256,6.13471120574822,1.08403988862226,0.325093151946073,0.99964961525844,"HSH2D",1.04117236259049,"reference95"
0.397846527762165,6.00976670305314,0.630805827345661,0.447582122831236,0.99964961525844,"FAM32A",0.794232854612337,"reference95"
