"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa05133 Pertussis",0.00528957919207574,0.0351263697655388,0.115142564212346,0.487280552513761,1.69963740882272,42,"FOS;IL10;IRF1;CALM1;RELA;CFL1;MYD88;IL1B;ITGB2;CALM3;ITGB1;CASP1;IRAK1;NFKB1;IL23A;MAPK9","within15_symbol_sensitivity","Up",353,"hsa05133","Pertussis"
"hsa05134 Legionellosis",0.400702868921704,0.640036709182632,0.0115717281517998,0.299816131280836,1.03476351737843,40,"RELA;HSPD1;MYD88;HSF1;EEF1A1;IL1B;ITGB2;BCL2L13;NFKB2;CASP1;NFKB1;EEF1G;RAB1B;SAR1A;CR1;CASP7","within15_symbol_sensitivity","Up",353,"hsa05134","Legionellosis"
"hsa05135 Yersinia infection",0.0171354870409041,0.0749312356483927,0.0607599317889709,0.347528620974286,1.44739043326832,109,"FOS;IL10;ACTB;PXN;ACTG1;LCP2;NFATC2;RELA;RAC1;MAP2K3;ARF6;ARPC2;MYD88;ARPC5L;IL1B;NFATC3;ACTR3C;RHOG;ITGB1;MAP2K1;CDC42;CASP1;IRAK1;ELMO2;NFATC1;NFKB1;PIK3R3;MAPK9;ACTR3;ARPC3;LAT;ROCK1;RPS6KA3;RAC2;MAP3K7;CHUK","within15_symbol_sensitivity","Up",353,"hsa05135","Yersinia infection"
"hsa05140 Leishmaniasis",0.000418989649930642,0.00734934868677329,0.223389206037189,0.552531560956286,1.90696711025923,40,"IL4;FOS;IL10;NCF1;TGFB1;CYBA;RELA;MARCKSL1;MYD88;EEF1A1;IL1B;ITGB2;ELK1;IFNGR2;ITGB1;NFKBIB;IRAK1;JAK1;NFKB1","within15_symbol_sensitivity","Up",353,"hsa05140","Leishmaniasis"
"hsa05142 Chagas disease",0.0154353946218814,0.0707622636561575,0.0657754290782876,0.396153949470595,1.51842047999978,67,"FOS;IL10;TGFB1;CD247;RELA;GNAS;CALR;MYD88;CCL5;IL1B;IFNGR2;CD3D;IRAK1;FAS;NFKB1;PIK3R3;MAPK9;CCL3;TLR9;CD3E;GNA15;GNAI2;CHUK;IFNGR1","within15_symbol_sensitivity","Up",353,"hsa05142","Chagas disease"
"hsa05143 African trypanosomiasis",0.217681994381024,0.423108233471299,0.017275364642849,0.440101846194894,1.21883870884777,16,"IL10;PRKCA;MYD88;IL1B;FAS;TLR9;HBB","within15_symbol_sensitivity","Up",353,"hsa05143","African trypanosomiasis"
"hsa05144 Malaria",0.0156807345929719,0.0709653757861422,0.0682013489096924,0.581560474315603,1.66256211273046,18,"IL10;TGFB1;GYPC;KLRB1;MYD88;CD81;IL1B;ITGB2;KLRK1;TLR9;HBB","within15_symbol_sensitivity","Up",353,"hsa05144","Malaria"
"hsa05145 Toxoplasmosis",0.383874616254645,0.621595135494907,0.0115583117129591,0.272099337064975,1.04069274084319,66,"IL10;TGFB1;IL10RA;STAT3;RELA;MAP2K3;MYD88;IFNGR2;ITGB1;NFKBIB;IRAK1;JAK1;NFKB1;MAPK9;MAP3K7;GNAI2;CHUK;IFNGR1;STAT1;BCL2;LY96;TAB2;MAPK3","within15_symbol_sensitivity","Up",353,"hsa05145","Toxoplasmosis"
"hsa05146 Amoebiasis",0.0052854834365742,0.0351263697655388,0.115142564212346,0.49000656974791,1.70175903419681,41,"IL10;TGFB1;RELA;PRKCA;GNAS;ACTN1;SERPINB9;ACTN4;CTSG;IL1B;ITGB2;RAB7A;PRDX1;RAB5A;PRKACA;NFKB1;PIK3R3;RAB5C","within15_symbol_sensitivity","Up",353,"hsa05146","Amoebiasis"
"hsa05150 Staphylococcus aureus infection",0.278020109418897,0.511151555337868,0.0153340283264178,0.516010285564854,1.17602723948502,8,"IL10;KRT10;ITGB2","within15_symbol_sensitivity","Up",353,"hsa05150","Staphylococcus aureus infection"
"hsa05152 Tuberculosis",0.000110524214339484,0.00229500280363753,0.241287919858372,0.447001333696067,1.82946164133295,98,"FCER1G;IL10;MALT1;CALM1;TGFB1;IL10RA;RELA;ATP6V0A4;ATP6V0C;CD74;HSPD1;MYD88;MRC2;BAX;IL1B;BID;ITGB2;CEBPG;LSP1;NFYB;RAB7A;IFNGR2;PPP3R1;CALM3;ATP6V0D1;BCL10;HSPA9;PLK3;LAMP1;RAB5A;IRAK1;JAK1;NFKB1;IL23A;MAPK9;TLR9;RAB5C;CEBPB;CORO1A;CR1;NFYC;IFNGR1;CAMK2D;CTSD","within15_symbol_sensitivity","Up",353,"hsa05152","Tuberculosis"
"hsa05160 Hepatitis C",0.204434108527132,0.412372801771872,0.0165556861133184,0.278917080342883,1.15010279417312,103,"MYC;YWHAB;RIPK1;STAT3;RELA;YWHAZ;TRAF3;BAX;OAS3;SOCS3;CD81;BID;YWHAQ;EIF3E;IRF7;MAP2K1;IFIT1;OAS2;JAK1;IRF9;FAS;NFKB1;GRB2;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05160","Hepatitis C"
"hsa05161 Hepatitis B",0.0189561941794763,0.0806209222331943,0.0574158024903509,0.336373310578469,1.42452534889453,122,"FOS;MYC;TGFB1;STAT5A;YWHAB;NFATC2;STAT3;RELA;PRKCA;YWHAZ;MAP2K3;MYD88;TRAF3;BAX;BID;YWHAQ;JAK3;NFATC3;ELK1;DDX3X;IRF7;MAP2K1;IRAK1;JAK1;NFATC1;FAS;NFKB1;GRB2;PIK3R3;CDKN1A;MAPK9;MAP3K1;STAT2;MAP3K7;KRAS;CHUK;E2F1;STAT4;ATF4;PCNA;CREB3L3;STAT1;BCL2;NRAS","within15_symbol_sensitivity","Up",353,"hsa05161","Hepatitis B"
"hsa05162 Measles",0.0481658494196512,0.158902288272307,0.0360540350312303,0.328514674930702,1.34873371063168,100,"FOS;IL2RA;STAT5A;BBC3;STAT3;EIF3H;RELA;MYD88;TRAF3;BAX;OAS3;IL1B;BID;JAK3;IRF7;CD3D;NFKBIB;OAS2;IRAK1;JAK1;IRF9;FAS;NFKB1;PIK3R3;MAPK9;TLR9;MSN;CD3E;CSNK2B;STAT2;MAP3K7;CHUK;MX1;CSNK2A1;STAT1;BCL2","within15_symbol_sensitivity","Up",353,"hsa05162","Measles"
"hsa05163 Human cytomegalovirus infection",0.00066794515892776,0.00886835913914436,0.213878881440171,0.378736984194044,1.64839535809842,148,"MYC;TAP1;CALM1;PXN;IL10RA;TAP2;HLA-C;B2M;HLA-B;GNG5;NFATC2;RIPK1;STAT3;RELA;GNG4;PRKCA;HLA-E;HLA-A;RAC1;GNAS;CALR;CCL5;BAX;IL1B;BID;NFATC3;ELK1;GNA12;PTGER2;ADCY7;PPP3R1;GNG10;CALM3;GNB1;MAP2K1;GNG2;HLA-F;MDM2;TRAF5;PRKACA;JAK1;NFATC1;FAS;NFKB1;GRB2;PIK3R3;CDKN1A;CCL3;CCL4;TAPBP;ROCK1;RAC2;GNB2;GNA13;PDIA3;KRAS;GNAI2;CHUK;E2F1;ATF4;CREB3L3;PLCB4;CDKN2A;NRAS;RPS6KB1","within15_symbol_sensitivity","Up",353,"hsa05163","Human cytomegalovirus infection"
"hsa05164 Influenza A",0.00569143208737117,0.036148509192519,0.10601640490118,0.372274746408481,1.54610409971592,107,"ACTB;ACTG1;TNFSF10;VDAC1;RELA;PRKCA;NXT1;SLC25A5;MYD88;CCL5;TRAF3;BAX;OAS3;SOCS3;IL1B;BID;IFNGR2;SLC25A6;IRF7;MAP2K1;CASP1;DNAJB1;NFKBIB;OAS2;JAK1;IRF9;FAS;NFKB1;PIK3R3","within15_symbol_sensitivity","Up",353,"hsa05164","Influenza A"
"hsa05165 Human papillomavirus infection",0.404463768115942,0.640249821277702,0.0103700380546677,0.228551471873136,1.02356204976459,184,"ITGB7;FOXO1;IRF1;PXN;HLA-C;HLA-B;RELA;ATP6V0A4;HLA-E;OASL;HLA-A;PKM;GNAS;ATP6V0C;MAML3;TRAF3;BAX;COL6A2;ATP6V1G1;TBPL1;BCAP31;PARD6B;ATP6V0D1;ITGB1;MAP2K1;CDC42;HLA-F;HDAC1;ATP6V0E1;MDM2;PRKACA;RBL1;JAK1;LFNG;IRF9;ATP6V1F;FAS;NFKB1;GRB2;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05165","Human papillomavirus infection"
"hsa05166 Human T-cell leukemia virus 1 infection",0.00274460568191772,0.0230677572789751,0.149059691614094,0.344566512167542,1.52633285667505,168,"FOS;MYC;IL2RA;TGFB1;EGR1;STAT5A;HLA-C;B2M;HLA-B;NFATC2;VDAC1;RELA;HLA-E;HLA-A;RANBP1;ZFP36;SLC25A5;CALR;CRTC3;ANAPC13;BAX;JAK3;ITGB2;VDAC2;RANBP3;NFATC3;ELK1;TBPL1;NFYB;ADCY7;PPP3R1;SLC25A6;RAN;MAP2K1;NFKB2;HLA-F;CD3D;ANAPC11;KAT2B;PRKACA;JAK1;NFATC1;ETS1;NFKB1;PIK3R3;CDKN1A;MAP3K3;MAPK9;MAP3K1;RELB","within15_symbol_sensitivity","Up",353,"hsa05166","Human T-cell leukemia virus 1 infection"
"hsa05167 Kaposi sarcoma-associated herpesvirus infection",0.00537343900096062,0.0351263697655388,0.107789948353568,0.352301673676057,1.51266708224607,134,"FOS;MYC;CALM1;HLA-C;HLA-B;GNG5;NFATC2;STAT3;RELA;GNG4;HLA-E;HLA-A;UBA52;RAC1;ZFP36;RPS27A;UBC;TRAF3;BAX;BID;NFATC3;CLEC2B;PPP3R1;GNG10;CALM3;GNB1;IRF7;MAP2K1;GNG2;HLA-F;JAK1;NFATC1;IRF9;FAS;NFKB1;PIK3R3;CDKN1A;MAP1LC3B;MAPK9;UBB","within15_symbol_sensitivity","Up",353,"hsa05167","Kaposi sarcoma-associated herpesvirus infection"
"hsa05168 Herpes simplex virus 1 infection",0.00752220409642922,0.0428280330006373,0.0912912484288863,0.35027348046533,1.49259696593202,127,"TAP1;TAP2;HLA-C;B2M;HLA-B;RELA;ALYREF;HLA-E;HLA-A;CD74;CALR;MYD88;CCL5;TRAF3;BAX;OAS3;SOCS3;IL1B;BID;SRSF6;SRSF3;PPP1CC;SRSF9;IFNGR2;IRF7;HLA-F;OAS2;SRSF2;IRAK1;TRAF5;JAK1;IRF9;FAS;NFKB1;PIK3R3;EIF2B1;TLR9;SRPK1;TAPBP;POU2F1;TNFRSF14;SRSF5;TNFSF14;PDIA3;STAT2;MAP3K7;CHUK;SRSF7;ZC3HAV1;IFNGR1","within15_symbol_sensitivity","Up",353,"hsa05168","Herpes simplex virus 1 infection"
"hsa05169 Epstein-Barr virus infection",1.2310155509473e-05,0.000310391778203142,0.2658863377706,0.421554640862961,1.83802939972362,150,"RUNX3;GADD45B;MYC;CD58;TAP1;CD44;TAP2;HLA-C;ADRM1;B2M;HLA-B;CD247;RIPK1;STAT3;RELA;VIM;HLA-E;HLA-A;RAC1;MAP2K3;CALR;MYD88;TRAF3;BAX;OAS3;BID;JAK3;PSMD12;PSMD7;IRF7;GADD45A;NFKB2;HLA-F;CD3D;NFKBIB;OAS2;HDAC1;PSMD8;IRAK1;MDM2;PSMC3;TRAF5;JAK1;IRF9;FAS;NFKB1;PSMC4;SIN3A;PIK3R3;CDKN1A;MAPK9;PSMC5;RELB;SEM1;TAPBP;CD3E;PDIA3;STAT2;SAP30L;MAP3K7;CHUK;PSMC1;HDAC2;E2F1;PSMD6","within15_symbol_sensitivity","Up",353,"hsa05169","Epstein-Barr virus infection"
"hsa05170 Human immunodeficiency virus 1 infection",0.000784216022276276,0.00892994373753308,0.213878881440171,0.370427815307918,1.62310706494124,155,"FOS;TAP1;CALM1;PXN;ELOC;TAP2;HLA-C;B2M;HLA-B;CD247;GNG5;NFATC2;RIPK1;RELA;GNG4;PRKCA;HLA-E;HLA-A;RAC1;CFL1;MAP2K3;CALR;MYD88;BAX;RNF7;BID;NFATC3;ELOB;RBX1;PPP3R1;GNG10;CALM3;GNB1;MAP2K1;GNG2;HLA-F;CD3D;APOBEC3G;FBXW11;IRAK1;TRAF5;NFATC1;FAS;NFKB1;TNFRSF1B;PIK3R3;SKP1;MAPK9;SAMHD1;TAPBP;CD3E;RAC2;GNB2;PDIA3;MAP3K7;KRAS;GNAI2;CHUK","within15_symbol_sensitivity","Up",353,"hsa05170","Human immunodeficiency virus 1 infection"
"hsa05171 Coronavirus disease",1.00730245670028e-21,1.777888836076e-19,0.53953619095284,0.644027654380987,2.80163418385852,147,"FOS;RPL39L;RPL30;STAT3;RPL21;RELA;RPL26L1;RPS4Y1;PRKCA;UBA52;RPS16;RPS13;RPL8;RPS27;RPL7;RPS15A;RPL23A;RPS27A;RPLP2;RPLP1;RPL37;MYD88;RPS7;RPS28;RPL35A;TRAF3;RPS20;RPL27;OAS3;RPS6;RPL38;RPS29;RPL18A;RPL36AL;IL1B;RPL39;RPL17;RPL36;RPL11;RPS24;RPL9;RPS3A;RPL19;RPS4X;FAU;RPS25;RPL32;RPL27A;RPS19;RPS3;RPL22;RPS14;RPL24;RPL5;RPL18;RPS17;RPL37A;RPS12;RPL35;RPL34;CASP1;RPS9;RPL13A;NFKBIB;RPL3;RPS23;RPL23;RPL29;OAS2;RPL14;IRAK1;RPS18;RPL12;RPL15;RPS2;JAK1;RPL4;RPL6;RPL13;RPS21;IRF9;NFKB1;RPL10;RPS26;PIK3R3;RPL7A;RPS15;RPLP0;RPS5;RPL41;MAPK9;RPL10A;RPL31;RPL36A","within15_symbol_sensitivity","Up",353,"hsa05171","Coronavirus disease"
"hsa05200 Pathways in cancer",0.000778297853587269,0.00892994373753308,0.213878881440171,0.322002426116139,1.51488951507875,282,"GADD45B;IL4;FOS;MYC;IL2RA;FOXO1;RALA;EPAS1;IL4R;CALM1;PIM1;TGFB1;ELOC;STAT5A;TPM3;FLT3LG;RARA;RASGRP1;GNG5;BBC3;STAT3;RELA;GNG4;FRAT2;PRKCA;GSTO1;RAC1;GNAS;PDGFA;TRAF3;BAX;RASGRP2;RPS6KA5;BID;EGLN2;JAK3;ELOB;ELK1;RBX1;GNA12;PTGER2;ADCY7;IFNGR2;GNG10;CALM3;LPAR5;GNB1;TRAF4;ITGB1;MAP2K1;CDC42;MLH1;GADD45A;GNG2;NFKB2;FH;HDAC1;RASSF5;MDM2;TRAF5;PRKACA;JAK1;ETS1;FAS;NFKB1;IL23A;BRCA2;EML4;HSP90B1;GRB2;PIK3R3;CDKN1A;SKP1;NCOA4;MAPK9;CUL2;FZD6;STK4;ROCK1;AXIN1;RAC2;MAX;GNB2;GNA13;STAT2;KRAS;GNAI2;CHUK;VHL;IFNGR1;CAMK2D;HDAC2;E2F1;CUL1;STAT4;KIF7;RASSF1;CASP7;LPAR6;STAT1;HSP90AB1;PLCB4;BCL2;MGST3;CDKN2A;NRAS;RPS6KB1","within15_symbol_sensitivity","Up",353,"hsa05200","Pathways in cancer"
"hsa05202 Transcriptional misregulation in cancer",0.0138065837237442,0.0649829873930895,0.0681239015113002,0.358301667280536,1.47299929299745,101,"MAF;GADD45B;MYC;ID2;ITGB7;PLAU;FOXO1;PER2;TFE3;RARA;RELA;TLX3;FLT1;DUSP6;HHEX;PDGFA;BAX;HPGD;PRCC;GADD45A;REL;HDAC1;MDM2;LYL1;NFKB1;SIN3A;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05202","Transcriptional misregulation in cancer"
"hsa05203 Viral carcinogenesis",0.0127968022908961,0.0620698983310665,0.0693953025115627,0.330960918624318,1.43093029434081,141,"PXN;STAT5A;HLA-C;YWHAB;HLA-B;STAT3;RELA;HLA-E;HLA-A;PKM;RANBP1;YWHAZ;RAC1;ACTN1;ACTN4;TRAF3;BAX;YWHAQ;JAK3;RASA2;TBPL1;DDX3X;ATP6V0D1;IRF7;CDC42;NFKB2;HLA-F;REL;HDAC1;KAT2B;MDM2;TRAF5;PRKACA;RBL1;JAK1;IRF9;NFKB1;HDAC5;GRB2;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05203","Viral carcinogenesis"
"hsa05204 Chemical carcinogenesis - DNA adducts",0.865073245952197,0.951311077324379,0.00683452615598336,0.286756015089662,0.676971749201761,9,"GSTO1;MGST3;CBR1;SULT1A1;GSTK1","within15_symbol_sensitivity","Up",353,"hsa05204","Chemical carcinogenesis - DNA adducts"
"hsa05205 Proteoglycans in cancer",0.00480903478018057,0.0339517855480748,0.11588774696465,0.379677090302466,1.56087491813143,101,"MYC;PLAU;CD63;ACTB;PXN;TGFB1;CD44;ACTG1;STAT3;PRKCA;RAC1;NUDT16L1;RRAS2;RPS6;PPP1CC;ELK1;ITGB1;MAP2K1;CDC42;PLAUR;MDM2;PRKACA;FAS;GRB2;PIK3R3;CDKN1A;TIAM1;FZD6;FLNA;PTPN6;DDX5;MSN;ROCK1","within15_symbol_sensitivity","Up",353,"hsa05205","Proteoglycans in cancer"
"hsa05206 MicroRNAs in cancer",0.12883787661406,0.311769783715717,0.0297605894288745,-0.264590669070753,-1.19007095671109,110,"SPRY2;BMF;PRKCE;BMPR2;CCND2;CDKN1B;MDM4;CRK;FSCN1;DDIT4;SOS1;MARCKS;MTOR;NOTCH3;FOXP1;MAPK7","within15_symbol_sensitivity","Down",353,"hsa05206","MicroRNAs in cancer"
"hsa05207 Chemical carcinogenesis - receptor activation",0.0677205859289232,0.202587854516185,0.0303749798238621,0.326210926780905,1.31672920263513,90,"FOS;MYC;STAT5A;STAT3;RELA;EPHX2;PRKCA;GSTO1;GNAS;CHRNA9;ADCY7;MAP2K1;PRKACA;NFKB1;HSP90B1;GRB2;PIK3R3;KPNA4;PTGES3;RPS6KA3;KRAS;GNAI2;E2F1;ARRB1;ATF4;KLF5;CREB3L3;HSP90AB1;BCL2;MGST3;NRAS;RPS6KB1;HSP90AA1;KPNA1;MAPK3;ARNT;RPS6KB2;PIK3R1;CHRNA3","within15_symbol_sensitivity","Up",353,"hsa05207","Chemical carcinogenesis - receptor activation"
"hsa05208 Chemical carcinogenesis - reactive oxygen species",2.18658711888556e-09,1.54373050593321e-07,0.347272633512903,0.484614979586341,2.14481786809992,167,"FOS;NCF1;NDUFAB1;COX7A2L;ATP5F1B;COX5A;NDUFA6;CYBA;AKR1C1;VDAC1;RELA;UQCRH;NDUFA4;EPHX2;COX4I1;COX6C;GSTO1;COX6A1;NDUFB7;ATP5F1E;NDUFC2;NDUFV2;RAC1;NDUFA12;COX7A2;SLC25A5;COX7B;ATP5PF;NDUFB9;PTPRJ;UQCRB;CYC1;VDAC2;ATP5F1C;SOD2;UQCR11;COX8A;MT-ND5;PRKD2;SLC25A6;ATP5PB;MAP2K1;ATP5F1A;NDUFA2;NDUFB11;NDUFA9;NDUFB2;NDUFS4;NDUFS3;SOD1;NFKB1;GRB2;PIK3R3;NDUFA1;SDHB;ATP5MC3;MAPK9;UQCR10;ACP1;UQCRHL;ATP5MC1;ATP5MC2;COX6B1;NDUFB4;AKR1C3;MT-ND2;KRAS;CHUK;NDUFS5;COX7C;COX5B;NDUFB3;MGST3;UQCRFS1;CBR1;NRAS;NDUFA7;NDUFS6;ATP5PD;NDUFB6;KEAP1;UQCRQ","within15_symbol_sensitivity","Up",353,"hsa05208","Chemical carcinogenesis - reactive oxygen species"
"hsa05210 Colorectal cancer",0.062796360374215,0.19275752358346,0.0319463132603181,0.344308528864168,1.34377127322492,74,"GADD45B;FOS;MYC;RALA;TGFB1;BBC3;RAC1;BAX;MAP2K1;MLH1;GADD45A;GRB2;PIK3R3;CDKN1A;MAPK9;AXIN1;RAC2;KRAS;BCL2;NRAS;RPS6KB1;MAPK3;RPS6KB2;PMAIP1;PIK3R1;DDB2;APPL1;RALGDS;CYCS;MAP2K2","within15_symbol_sensitivity","Up",353,"hsa05210","Colorectal cancer"
"hsa05211 Renal cell carcinoma",0.00147450885496839,0.0153088713471718,0.203925512082896,0.4744546230703,1.74619824764925,54,"EPAS1;TFE3;TGFB1;ELOC;RAP1A;RAP1B;RAPGEF1;RAC1;EGLN2;ELOB;RBX1;MAP2K1;CDC42;PRCC;FH;ETS1;GRB2;PIK3R3;CDKN1A;CUL2","within15_symbol_sensitivity","Up",353,"hsa05211","Renal cell carcinoma"
"hsa05212 Pancreatic cancer",0.0620253164556962,0.19275752358346,0.032369890306981,0.355606170516488,1.3553088639258,65,"GADD45B;RALA;TGFB1;STAT3;RELA;RAC1;BAX;MAP2K1;CDC42;GADD45A;JAK1;NFKB1;BRCA2;PIK3R3;CDKN1A;MAPK9;RAC2;KRAS;CHUK;E2F1;STAT1;CDKN2A;RPS6KB1;MAPK3;RPS6KB2;PIK3R1;DDB2;RALGDS;E2F3;CDK4;ARAF","within15_symbol_sensitivity","Up",353,"hsa05212","Pancreatic cancer"
"hsa05213 Endometrial cancer",0.432220300651856,0.660492494069719,0.0108873221253658,0.282243272489122,1.01432640459251,48,"GADD45B;MYC;BAX;ELK1;MAP2K1;MLH1;GADD45A;GRB2;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05213","Endometrial cancer"
"hsa05214 Glioma",0.344192168476473,0.587867268551517,0.0125445684976614,0.289300009786532,1.06824865405979,55,"GADD45B;CALM1;PRKCA;PDGFA;BAX;CALM3;MAP2K1;GADD45A;MDM2;GRB2;PIK3R3;CDKN1A;KRAS;CAMK2D;E2F1;CDKN2A;NRAS;MAPK3;PIK3R1;DDB2;CALM2;MAP2K2;E2F3;CDK4;ARAF","within15_symbol_sensitivity","Up",353,"hsa05214","Glioma"
"hsa05215 Prostate cancer",0.954584928114245,0.983716440761625,0.00533887330882797,0.180180448375984,0.697916906118177,71,"PLAU;FOXO1;RELA;PDGFA;MAP2K1;MDM2;NFKB1;HSP90B1;GRB2;PIK3R3;CDKN1A;KRAS;CHUK;E2F1;ATF4;CREB3L3;HSP90AB1;BCL2;NRAS;HSP90AA1;MAPK3","within15_symbol_sensitivity","Up",353,"hsa05215","Prostate cancer"
"hsa05216 Thyroid cancer",0.0626421335538557,0.19275752358346,0.0332198041943025,0.44396148747705,1.42625608378869,29,"GADD45B;MYC;TPM3;BAX;MAP2K1;GADD45A;CDKN1A;NCOA4;KRAS;NRAS;TFG;MAPK3;DDB2","within15_symbol_sensitivity","Up",353,"hsa05216","Thyroid cancer"
"hsa05217 Basal cell carcinoma",0.894627093904219,0.957010955040226,0.00626335297533885,0.223360035642437,0.692656264285811,25,"GADD45B;BAX;GADD45A;CDKN1A;FZD6;AXIN1","within15_symbol_sensitivity","Up",353,"hsa05217","Basal cell carcinoma"
"hsa05218 Melanoma",0.421660382440075,0.655709757715183,0.0111605033398378,0.294156510678293,1.02158528154454,41,"GADD45B;PDGFA;BAX;MAP2K1;GADD45A;MDM2;PIK3R3;CDKN1A;KRAS;E2F1;CDKN2A;NRAS;MAPK3;PIK3R1;DDB2;MAP2K2;E2F3;CDK4;ARAF","within15_symbol_sensitivity","Up",353,"hsa05218","Melanoma"
"hsa05219 Bladder cancer",0.0475053629506609,0.158902288272307,0.0384038162354384,0.468812825890809,1.48129761663605,27,"MYC;RPS6KA5;TYMP;MAP2K1;MDM2;CDKN1A;KRAS;E2F1;RASSF1;CDKN2A;NRAS;MAPK3;MAP2K2;E2F3;CDK4;ARAF","within15_symbol_sensitivity","Up",353,"hsa05219","Bladder cancer"
"hsa05220 Chronic myeloid leukemia",0.31186222436826,0.547698334338288,0.013161459951229,0.281969860601264,1.08665565650055,69,"GADD45B;MYC;TGFB1;STAT5A;RELA;BAX;MAP2K1;GADD45A;HDAC1;MDM2;NFKB1;GRB2;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05220","Chronic myeloid leukemia"
"hsa05221 Acute myeloid leukemia",0.0801455989410986,0.222766900993762,0.0285991272663116,0.367818989516233,1.34244875664678,52,"MYC;PER2;PIM1;STAT5A;RARA;STAT3;RELA;DUSP6","within15_symbol_sensitivity","Up",353,"hsa05221","Acute myeloid leukemia"
"hsa05222 Small cell lung cancer",0.483748361730013,0.694159234515019,0.00996763586876254,0.262556753127919,0.9822601781383,59,"GADD45B;MYC;RELA;TRAF3;BAX;TRAF4;ITGB1;GADD45A;TRAF5;NFKB1;PIK3R3;CDKN1A","within15_symbol_sensitivity","Up",353,"hsa05222","Small cell lung cancer"
"hsa05223 Non-small cell lung cancer",0.0545603944124897,0.178331659514897,0.0348222272363423,0.37478288460398,1.3885035347445,56,"GADD45B;STAT5A;STAT3;PRKCA;BAX;JAK3;KIF5B;MAP2K1;GADD45A;RASSF5;EML4;GRB2;PIK3R3;CDKN1A;STK4;KRAS;E2F1;RASSF1;CDKN2A;NRAS;MAPK3;PIK3R1;DDB2;MAP2K2;E2F3;CDK4;ARAF","within15_symbol_sensitivity","Up",353,"hsa05223","Non-small cell lung cancer"
"hsa05224 Breast cancer",0.753289648926536,0.88637082023689,0.0102749930555551,-0.206133754929072,-0.863305900986344,73,"LRP6;AKT3;FLT4;FGFR1;POLK;SOS1;HES1;MTOR;NOTCH3;DVL2;DVL3","within15_symbol_sensitivity","Down",353,"hsa05224","Breast cancer"
"hsa05225 Hepatocellular carcinoma",0.420495795972821,0.655709757715183,0.0105807026221354,0.247361385085094,1.01691724772224,101,"GADD45B;MYC;ACTB;TGFB1;ACTG1;SMARCD3;FRAT2;PRKCA;GSTO1","within15_symbol_sensitivity","Up",353,"hsa05225","Hepatocellular carcinoma"
"hsa05226 Gastric cancer",0.63573846804909,0.79669055594215,0.0114703040860953,-0.22049257330188,-0.916005245085582,70,"CTNNA1;LRP6;CDKN1B;AKT3;POLK;SOS1;MTOR;SMAD3;DVL2;DVL3","within15_symbol_sensitivity","Down",353,"hsa05226","Gastric cancer"
"hsa05230 Central carbon metabolism in cancer",0.17563522681921,0.381691790431338,0.0187758989194392,0.337839811257795,1.21412935039768,48,"SLC1A5;MYC;LDHA;SCO2;TIGAR;PGAM1;PKM","within15_symbol_sensitivity","Up",353,"hsa05230","Central carbon metabolism in cancer"
"hsa05231 Choline metabolism in cancer",0.873870384714691,0.955034816731536,0.00593681881201691,0.200471785718406,0.770515364265703,68,"FOS;PRKCA;RAC1;CHKA;PDGFA;DGKD;MAP2K1;GPCPD1;SLC44A2;CHPT1;GRB2;PIK3R3;MAPK9;SLC44A1;RAC2;PLPP1;KRAS","within15_symbol_sensitivity","Up",353,"hsa05231","Choline metabolism in cancer"
"hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer",0.00304682488774856,0.0249376423086746,0.148267447870758,0.425147796204485,1.65244030444015,72,"FOS;BATF;RASGRP1;CD247;NFATC2;STAT3;RELA;MAP2K3;MYD88;NFATC3;IFNGR2;PPP3R1;MAP2K1;CD3D;NFKBIB;JAK1;NFATC1;NFKB1;EML4;PDCD1;PIK3R3;MAP3K3;TLR9;LAT;PTPN6;CD3E;CSNK2B;KRAS;CHUK;IFNGR1;CSNK2A1;STAT1;NRAS;RPS6KB1","within15_symbol_sensitivity","Up",353,"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer"
"hsa05310 Asthma",0.000310311365634955,0.00576525852995469,0.223389206037189,0.8656579852991,1.89275893339357,7,"IL4;FCER1G;IL10","within15_symbol_sensitivity","Up",353,"hsa05310","Asthma"
"hsa05320 Autoimmune thyroid disease",0.00415800415800416,0.0305786555786556,0.134084939974127,0.671609539661647,1.7936655034787,14,"IL4;IL10;HLA-C;HLA-B;HLA-E;HLA-A","within15_symbol_sensitivity","Up",353,"hsa05320","Autoimmune thyroid disease"
"hsa05321 Inflammatory bowel disease",0.000568888687174649,0.00803270826290604,0.213878881440171,0.601864146107061,1.91870632590489,28,"MAF;IL4;IL10;IL4R;TGFB1;IL21R;GATA3;STAT3;RELA;IL1B;IFNGR2;NFATC1;NFKB1;IL23A","within15_symbol_sensitivity","Up",353,"hsa05321","Inflammatory bowel disease"
