"cluster","gene","descriptive_log2_ratio","pct_in","pct_other"
"6","FXYD5",1.19489390352447,99.4293865905849,90.3410805916088
"6","LIMD2",1.1826485906763,99.4293865905849,79.3616057953516
"6","ORAI1",1.17906991042125,80.5991440798859,43.7141563537579
"6","LST1",1.1725840621764,87.018544935806,57.2441895562934
"6","CD2",1.15455740021968,82.453637660485,41.2315122245699
"7","HIST1H4C",2.97116905896498,99.7126436781609,74.390887832843
"7","TUBA1B",2.43491994612988,100,83.8274119333182
"7","TUBB",2.34532429599109,100,86.1431696462246
"7","HIST1H1B",2.23386012380307,97.7011494252874,17.0626838651279
"7","TYMS",2.16254348637956,99.4252873563218,42.3172663498529
"7","HMGB2",2.08204948696244,100,62.6310628347288
"7","PCLAF",2.0251558090197,99.2816091954023,25.0735460511428
"7","RRM2",1.96883629764057,98.9942528735632,8.08629403334088
"7","H2AFZ",1.76548896598597,100,78.4340348495135
"7","HMGN2",1.75188126780275,99.8563218390805,89.8921324583239
"7","MKI67",1.74600939229149,98.2758620689655,14.0152372331598
"7","TK1",1.66432043262497,95.8333333333333,11.6843931507883
"7","STMN1",1.64383033327169,100,83.9028437806442
"7","HIST1H3D",1.60013026513303,95.5459770114943,28.7395338311835
"7","DUT",1.59679233368269,99.8563218390805,60.1946141661009
"7","NUSAP1",1.59448204901105,96.1206896551724,14.1585577430791
"7","HIST1H3B",1.52465137553359,93.1034482758621,15.0939126499208
"7","HMGB1",1.43753146981573,100,97.5333785924417
"7","CDT1",1.40187215051677,98.2758620689655,29.938900203666
"7","PCNA",1.40073124003861,96.8390804597701,25.2621256694576
"7","CRIP1",1.39915623121815,79.7413793103448,54.7408916044354
"7","CENPU",1.30073542373404,97.2701149425287,31.2740439013351
"7","H2AFX",1.29936905872302,91.6666666666667,25.9183827411933
"7","TOP2A",1.29092834959562,89.9425287356322,10.1304970958739
"7","CENPM",1.27395508174667,95.2586206896552,12.3557365919891
"7","PKMYT1",1.26621250708532,93.6781609195402,8.10892358753866
"7","MCM7",1.26255478717323,98.4195402298851,40.4691860903674
"7","FEN1",1.25085279919911,95.8333333333333,19.2954665459757
"7","ASF1B",1.23523159843676,92.5287356321839,10.0626084332805
"7","TUBB4B",1.18591931804343,96.8390804597701,40.5219883834955
"8","CENPF",2.91842353649119,99.136690647482,15.462362347262
"8","HMGB2",2.81342214635963,99.8561151079137,62.6414240458591
"8","UBE2C",2.77151740003497,89.0647482014388,8.74189168803741
"8","MKI67",2.58347690405169,97.410071942446,14.0669784281189
"8","TUBB4B",2.48925348621202,97.5539568345324,40.4887615024891
"8","TOP2A",2.40651242861816,91.0791366906475,10.0769346809474
"8","ARL6IP1",2.392354633952,98.1294964028777,55.2345753507316
"8","HIST1H4C",2.33708672541465,93.9568345323741,74.6945240609443
"8","PTTG1",2.29580739030111,98.4172661870504,18.5095791220395
"8","CDC20",2.24180100707756,96.5467625899281,6.14723186000905
"8","NUSAP1",2.1915092808223,93.2374100719424,14.3158847488309
"8","TPX2",2.11706549738254,97.410071942446,15.4020214210288
"8","ASPM",2.06558160251904,95.5395683453237,7.79152209986423
"8","TUBA1B",2.020286491591,99.568345323741,83.8512596168351
"8","BIRC5",2.01607051881153,98.5611510791367,8.83994569316639
"8","HMGN2",1.97134659607711,99.8561151079137,89.892894855936
"8","UBE2S",1.93788274278023,99.8561151079137,56.3810529491628
"8","CKS2",1.90852220493798,95.9712230215827,28.2848091718208
"8","PTMS",1.90728259923474,91.9424460431655,41.1072559963795
"8","CCNB2",1.85798956336853,94.5323741007194,7.22582591642782
"8","TUBB",1.82521711922913,99.8561151079137,86.1517574294765
"8","CCNB1",1.65500865745473,90.5035971223022,5.99637954442601
"8","PLK1",1.63931246353434,89.3525179856115,2.30804042842058
"8","TUBA1C",1.60816523613785,91.5107913669065,39.3422839040579
"8","H2AFZ",1.58683907863171,99.7122302158273,78.4507467189621
"8","NUCKS1",1.57155033173761,99.8561151079137,65.8319505204405
"8","HIST1H1B",1.5580178613984,77.6978417266187,18.1173631015236
"8","HMGB1",1.55081536798725,100,97.5335646402172
"8","CKS1B",1.52376109165788,91.3669064748201,20.6290541559813
"8","TROAP",1.45656099209851,92.5179856115108,5.37788505053553
"9","CCL5",2.53834317891836,48.4210526315789,3.49187236604455
"9","HLA-B",2.00870885137935,100,76.0761589403973
"9","JUNB",1.91758817173165,87.9699248120301,43.0162552679109
"9","GZMK",1.84948308466744,30.6766917293233,0.466586393738712
"9","KLF2",1.83542819750054,80.7518796992481,25.105358217941
"9","HLA-C",1.75330747860104,100,86.8001204093919
"9","HLA-A",1.63919851827504,100,93.994581577363
"9","PCED1B-AS1",1.63516678454042,75.0375939849624,12.2742323901264
"9","CD8A",1.58945754889879,52.0300751879699,16.6164960866948
"9","NKG7",1.57893430875965,43.609022556391,39.5243829018663
"9","LEPROTL1",1.55192862842417,81.3533834586466,33.6243226971704
"9","ZFP36",1.51006148815995,84.812030075188,54.2519566526189
"9","CD8B",1.49906249206595,47.9699248120301,5.4635761589404
"9","SARAF",1.48538437851197,96.6917293233083,86.1830222757375
"9","GZMA",1.47108363841211,28.7218045112782,2.39313666465984
"9","SRGN",1.44960082370079,81.3533834586466,47.9680915111379
"9","TGFB1",1.43365806490908,73.8345864661654,60.919626730885
"9","B2M",1.38922211888419,99.8496240601504,99.1119807344973
"9","IL7R",1.36845782862627,63.9097744360902,44.9051776038531
"9","SPOCK2",1.30486815740038,70.5263157894737,25.8729680915111
