"Pathway","NES","P_value","FDR","Direction","Genes_tested","Leading_edge_genes"
"Phospholipase D signaling pathway",-0.844174103799125,0.780014973009181,0.855109582211928,"Down",78,"PIK3R5;INSR;AKT3;PLCG2;TSC1;DGKA;PLPP3;CXCL8;CYTH3;DGKE;PLCB1;PTK2B;SYK;PIP5K1C;SOS1;PIP5K1A;CYTH4;GAB1;AGPAT2;TSC2;AGPAT5;LPAR2;DGKH;PIK3R6;MTOR"
"Legionellosis",0.808465549110619,0.789777974063516,0.863131965462604,"Up",40,"RELA;HSPD1;CASP1;NFKB2;HSF1;NFKB1;MYD88;BCL2L13;ITGB2"
"Collecting duct acid secretion",-0.759288990513308,0.796832924721675,0.868154390206023,"Down",16,"ATP6V1E2;ATP6V1C1"
"Primary bile acid biosynthesis",0.715303834896796,0.810934393638171,0.873756229013734,"Up",5,"ACOT8;SCP2"
"Lipoic acid metabolism",0.747098195808114,0.806792452830189,0.873756229013734,"Up",14,"GCSH;DLST;PDHA1;OGDH"
"Notch signaling pathway",-0.797423886387127,0.811609163457339,0.873756229013734,"Down",45,"HES1;DVL2;NCOR2;NOTCH3;NRARP;TLE1;APH1B;MAML2;ITCH;MFNG;MAML1;DTX2;PTCRA;NCSTN;PSENEN;CTBP1"
"Fat digestion and absorption",0.738347587358651,0.814350706361242,0.873756229013734,"Up",13,"ABCA1;ACAT2;GOT2;PLA2G12A;ACAT1"
"Folate transport and metabolism",0.74154111338984,0.81390268123138,0.873756229013734,"Up",14,"SLC19A1;TYMS"
"Selenocompound metabolism",0.724426152812339,0.829156357251177,0.886946042756562,"Up",13,"PSTK;SEPHS1;SCLY"
"Chemical carcinogenesis - DNA adducts",-0.708192556208928,0.83491002777666,0.889256850923669,"Down",10,"GSTM2;MGST2"
"Basal cell carcinoma",-0.752198098091201,0.836354885287983,0.889256850923669,"Down",25,"DVL2;GLI3;POLK;SUFU;GSK3B;HHIP;TP53"
"Tryptophan metabolism",0.726606688942119,0.844407332299495,0.891897402004774,"Up",17,"DLST;ALDH9A1;ACAT2;AFMID"
"Metabolism of xenobiotics by cytochrome P450",-0.69515404375,0.856524700508834,0.891897402004774,"Down",12,"GSTM2;MGST2"
"Fatty acid metabolism",-0.773165471453872,0.854618378206656,0.891897402004774,"Down",48,"SCD;ACSBG1;ACADVL;CBR4;ELOVL4;OXSM;ACSF3;ACSL1;HSD17B4;ACADSB;ACSL3"
"mRNA surveillance pathway",0.805273295038944,0.855041760032593,0.891897402004774,"Up",80,"EIF4A3;ALYREF;GSPT1;PPP1CC;NXT1;MAGOH;DAZAP1;NUDT21;PABPC1;ETF1;PABPC4;PPP2R5C;RNPS1;PPP1CB;SRRM1;SSU72;PYM1;PELO;NCBP1;PPP1CA;RBM8A;RNMT;RNGTT;PPP2R5A;MAGOHB;UPF2;PAPOLA;FUS;PABPC1L;WDR33;CPSF4;UPF3A"
"Integrated stress response (ISR) signaling pathway",0.776100467604761,0.85088638195004,0.891897402004774,"Up",46,"ATF5;HSPD1;PPP1CC;PPP1R15A;ATF4;HSPA9;CHCHD2;BBC3;PPP1CB;TRIB3;EIF2S1;HSP90AB1;EIF2AK2;PPP1CA;HSP90AA1;LONP1;EIF2S2"
"Motor proteins",-0.81842384503916,0.845731755114839,0.891897402004774,"Down",95,"MYO1B;MYO7B;TPM2;MYO1A;KIF1C;DYNLT1;DYNC2LI1;DCTN6;MYO15B;MYO1G;MYO5A;KIFAP3;DNAH1;TUBE1;TUBG2;KLC1;KIF21B"
"Epithelial cell signaling in Helicobacter pylori infection",-0.778645853004372,0.84989890179598,0.891897402004774,"Down",50,"ATP6V1E2;CXCL2;ATP6V1C1;PLCG2;CXCL3;CXCL8;PAK1;NFKBIA;ATP6V1B2;MAP2K4;MAPK10"
"Phosphonate and phosphinate metabolism",0.655152563405908,0.87700470757201,0.910537240508587,"Up",6,"CHPT1"
"Butanoate metabolism",-0.681387396997283,0.880895798928586,0.911895064580032,"Down",14,"AACS;HMGCL"
"RIG-I-like receptor signaling pathway",0.753243203855862,0.884568896051571,0.913019942415803,"Up",48,"RELA;MAPK9;TRAF3;RIPK1;DDX3X;NFKB1;IKBKG;MAP3K7;RNF125;TRIM25;ZNFX1;IRF7;ATG12"
"Aminoacyl-tRNA biosynthesis",-0.705083407987474,0.888795316008983,0.914707715892627,"Down",24,"FARS2;QRSL1;GATB;CARS2;YARS2;DARS2;VARS2;NARS2;HARS2"
"Fatty acid degradation",-0.705545413147496,0.904084973844987,0.924773144242089,"Down",31,"ALDH2;ACSBG1;ACADVL"
"Propanoate metabolism",-0.693076930541383,0.905642218390344,0.924773144242089,"Down",26,"ACACB;HIBCH;BCKDHA;BCKDHB;ACSS2;SUCLA2;ACADS;ECHS1;ACSS1;MMUT;ACOX3;MLYCD;ACOX1;DBT"
"Bile secretion",-0.669075402912686,0.906434866594229,0.924773144242089,"Down",19,"CFTR;LDLR;SLC2A1;SLC9A1;SLC4A2;FXYD2;SLC4A4"
"Galactose metabolism",-0.648999104798063,0.926464095050777,0.942483647126583,"Down",20,"HKDC1;UGP2;GALT;PFKM;LCT"
"Glycerolipid metabolism",-0.674086720708716,0.941496760860061,0.955024013171269,"Down",37,"ALDH2;PLPP5;DGKA;PLPP3;DGKE;MGLL"
"Mannose type O-glycan biosynthesis",-0.596887443692285,0.94475625400898,0.955584405917392,"Down",13,"POMGNT2;ST3GAL3;FUT4;POMK"
"2-Oxocarboxylic acid metabolism",-0.623388382116055,0.951000884315459,0.956419692773097,"Down",23,"IDH1;BCKDHA;BCKDHB;DHTKD1;IDH3G"
"Platinum drug resistance",-0.696905534730281,0.949220454635617,0.956419692773097,"Down",55,"BIRC3;MAP3K5;GSTM2;AKT3;CASP8"
"Porphyrin metabolism",0.604072536118148,0.956744722299527,0.959462747078787,"Up",19,"FTL;FXN;FTH1;MMAB;BLVRA;HMBS;COX15"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",-0.572637001295454,0.979187552632634,0.979187552632634,"Down",26,"PIGA;PIGL;PIGZ;PIGF;PIGV;DPM2;PIGB"
