"analysis_population","gene","logFC","logCPM","F","PValue","FDR","rank_stat"
"potential malignant T cells (CNV-high top 25%)","HIST1H3B",-0.321322895537024,5.76793729516105,0.452647008444986,0.52165765025002,0.999578157159551,-0.672790463996768
"potential malignant T cells (CNV-high top 25%)","NUDT16L1",0.241102822948257,5.90655576274452,0.452595898518037,0.521680033136313,0.999578157159551,0.672752479384534
"potential malignant T cells (CNV-high top 25%)","KDM3B",-0.230084675459414,5.79520844996963,0.452014467551471,0.521939707134097,0.999578157159551,-0.672320212065256
"potential malignant T cells (CNV-high top 25%)","TRAPPC10",0.271361229747851,6.20684199267926,0.451778711996024,0.522044067169388,0.999578157159551,0.672144859383767
"potential malignant T cells (CNV-high top 25%)","GFPT1",0.27326589519661,4.60286420256082,0.450803839206838,0.522494007125845,0.999578157159551,0.67141927229328
"potential malignant T cells (CNV-high top 25%)","PDE4DIP",0.327724504404703,4.57355226872662,0.450676665638938,0.52257528752288,0.999578157159551,0.671324560580751
"potential malignant T cells (CNV-high top 25%)","JAML",0.641093173184168,2.11428193641151,0.450562209249788,0.520957802912398,0.999578157159551,0.671239308480804
"potential malignant T cells (CNV-high top 25%)","TOMM34",0.324035310028532,3.72718736878408,0.450541573266959,0.522650627558791,0.999578157159551,0.671223936750589
"potential malignant T cells (CNV-high top 25%)","ARMC1",0.318129421834173,4.81354547310813,0.450531724254542,0.522619030834492,0.999578157159551,0.67121660010353
"potential malignant T cells (CNV-high top 25%)","ZC3H12A",-0.308736277632509,4.18573752151821,0.450376971313046,0.522697583491994,0.999578157159551,-0.671101312256984
"potential malignant T cells (CNV-high top 25%)","MAML2",-0.416774419575792,2.94704722162844,0.449826549289502,0.522954672248921,0.999578157159551,-0.670691098263203
"potential malignant T cells (CNV-high top 25%)","MED25",-0.337097828816468,4.60894649422777,0.449485904367472,0.523084382578331,0.999578157159551,-0.670437099486202
"potential malignant T cells (CNV-high top 25%)","ZNF618",0.384139000826351,3.74283260832978,0.449426962254231,0.523153988859992,0.999578157159551,0.670393140070982
"potential malignant T cells (CNV-high top 25%)","SYMPK",-0.257925917850317,4.74581354478453,0.449135988215637,0.523237550809494,0.999578157159551,-0.670176087469284
"potential malignant T cells (CNV-high top 25%)","SCAPER",-0.250835828949774,5.35359567501582,0.448639602028301,0.523454848622832,0.999578157159551,-0.669805644965986
"potential malignant T cells (CNV-high top 25%)","DAPK1",-0.27650153535309,5.63953332561542,0.448265289092651,0.523623548764769,0.999578157159551,-0.669526167593658
"potential malignant T cells (CNV-high top 25%)","SMYD2",0.261193819363357,5.08155537411377,0.448126392723677,0.52369197322873,0.999578157159551,0.669422432193363
"potential malignant T cells (CNV-high top 25%)","NEIL3",-0.536045231396514,4.80565752646578,0.448021896146824,0.523744691063856,0.999578157159551,-0.669344377840603
"potential malignant T cells (CNV-high top 25%)","ZC3H7B",0.273526454389994,4.45803794475965,0.447787791035124,0.523864797541557,0.999578157159551,0.66916947855915
"potential malignant T cells (CNV-high top 25%)","MTLN",-0.276524584793298,4.42417284371672,0.447307592653104,0.524091641683775,0.999578157159551,-0.668810580548113
"potential malignant T cells (CNV-high top 25%)","EIF4E3",0.288562888763333,4.77910174079882,0.447113222992165,0.52418927681979,0.999578157159551,0.668665254811528
"potential malignant T cells (CNV-high top 25%)","GET3",0.229657614066124,5.87627753772239,0.446821492761645,0.524272424057745,0.999578157159551,0.668447075512823
"potential malignant T cells (CNV-high top 25%)","ARL1",0.28669556967672,4.60180883737098,0.446253103068387,0.524551897578977,0.999578157159551,0.668021783378646
"potential malignant T cells (CNV-high top 25%)","AL499604.1",-0.491269579763776,4.3344886855682,0.446159656472208,0.524595987158636,0.999578157159551,-0.667951836940515
"potential malignant T cells (CNV-high top 25%)","EIF2D",-0.317004334018813,5.2955799704947,0.446142097026733,0.524580112604051,0.999578157159551,-0.667938692565967
"potential malignant T cells (CNV-high top 25%)","ZKSCAN5",0.486994313268694,3.26591052208317,0.44572449345366,0.524828783806927,0.999578157159551,0.667626013164301
"potential malignant T cells (CNV-high top 25%)","CHD3",-0.264849696895625,6.46969541308747,0.445723922977499,0.52476540325786,0.999578157159551,-0.667625585921854
"potential malignant T cells (CNV-high top 25%)","NEK2",-0.751969792459256,2.53221825206708,0.445650710185772,0.524856769536227,0.999578157159551,-0.667570752943665
"potential malignant T cells (CNV-high top 25%)","TSC2",-0.271315883770702,4.64666633674203,0.44560343150029,0.524841780153719,0.999578157159551,-0.667535341012212
"potential malignant T cells (CNV-high top 25%)","MAP2K5",-0.249087070462982,5.19970686991628,0.445288923105562,0.524967306692281,0.999578157159551,-0.667299725090279
"potential malignant T cells (CNV-high top 25%)","MORC3",-0.272419875014903,5.88982297421955,0.445186979829475,0.525008967490227,0.999578157159551,-0.66722333579505
"potential malignant T cells (CNV-high top 25%)","PRAME",-0.564757174160572,3.54865376889947,0.444926106618379,0.532434577464317,0.999578157159551,-0.667027815475771
"potential malignant T cells (CNV-high top 25%)","ZNF672",0.363766635469157,3.81812574557205,0.444420168141331,0.52540542030415,0.999578157159551,0.666648459190697
"potential malignant T cells (CNV-high top 25%)","AC132192.2",-0.429686119993613,2.93491471622904,0.444178067589875,0.525503989523622,0.999578157159551,-0.666466854081938
"potential malignant T cells (CNV-high top 25%)","TMEM60",0.375234707984638,3.90358761088223,0.444131314769511,0.525560917463356,0.999578157159551,0.666431778030963
"potential malignant T cells (CNV-high top 25%)","MED26",0.311810951419531,5.18493380427885,0.443877975085689,0.525612924146905,0.999578157159551,0.666241679186831
"potential malignant T cells (CNV-high top 25%)","PDAP1",-0.286293888024043,6.44972428070963,0.443279938471206,0.525871862491294,0.999578157159551,-0.665792714342239
"potential malignant T cells (CNV-high top 25%)","NVL",-0.287018879551693,4.09398027979035,0.443136011229671,0.525966332054164,0.999578157159551,-0.665684618441549
"potential malignant T cells (CNV-high top 25%)","RPS27A",0.295653988203572,11.812237250874,0.442778562274468,0.526098221377369,0.999578157159551,0.665416082067805
"potential malignant T cells (CNV-high top 25%)","DNMT1",0.274144277094253,6.25275239386927,0.442589848173894,0.526186115712115,0.999578157159551,0.665274265377742
"potential malignant T cells (CNV-high top 25%)","RXYLT1",0.286598752440383,4.36142293454153,0.441643188738165,0.526651859115808,0.999578157159551,0.664562403945758
"potential malignant T cells (CNV-high top 25%)","ESYT1",0.236924866517623,6.13553449086379,0.441641986259004,0.526619693613833,0.999578157159551,0.664561499230135
"potential malignant T cells (CNV-high top 25%)","AKNA",-0.256201762039058,5.85223952061351,0.441554577882141,0.526668520788238,0.999578157159551,-0.664495732027032
"potential malignant T cells (CNV-high top 25%)","RAB39B",-0.304206308328661,3.94084666147187,0.441419043248953,0.526758940279372,0.999578157159551,-0.664393741127167
"potential malignant T cells (CNV-high top 25%)","RPS28",0.288960138472037,11.7465991328475,0.441360249085928,0.526742868123381,0.999578157159551,0.664349493178047
"potential malignant T cells (CNV-high top 25%)","LRRC42",0.291584032330166,4.11066874869263,0.441154661847944,0.526872189435228,0.999578157159551,0.664194746928899
"potential malignant T cells (CNV-high top 25%)","RAB1B",0.226104487056344,6.58789162422673,0.440759373963577,0.527017491108141,0.999578157159551,0.663897110976977
"potential malignant T cells (CNV-high top 25%)","STARD4",0.432433007465146,4.77593186499252,0.440690185746771,0.527061471095054,0.999578157159551,0.663845001296817
"potential malignant T cells (CNV-high top 25%)","MIER1",0.323925182227645,6.79388815127947,0.440628907795706,0.527076453734226,0.999578157159551,0.663798845883078
"potential malignant T cells (CNV-high top 25%)","CCZ1B",0.506910442940451,3.13339676236797,0.440473175845705,0.527218043585887,0.999578157159551,0.663681531945635
"potential malignant T cells (CNV-high top 25%)","LARS",-0.314523211684658,6.18539734883874,0.440018437125474,0.52735702072789,0.999578157159551,-0.663338855431728
"potential malignant T cells (CNV-high top 25%)","DDA1",0.330076192745279,6.1033304136757,0.439885652315327,0.52741635056002,0.999578157159551,0.663238759659994
"potential malignant T cells (CNV-high top 25%)","ZNF780B",-0.385879084533338,3.56468034352134,0.439859111251889,0.52740960384906,0.999578157159551,-0.663218750678755
"potential malignant T cells (CNV-high top 25%)","POLR2I",0.222500088356884,6.11678479313719,0.439649879770743,0.527523841450858,0.999578157159551,0.663060992496725
"potential malignant T cells (CNV-high top 25%)","GLT1D1",-0.677195476119969,2.71366272732722,0.439627780026192,0.527154814506681,0.999578157159551,-0.663044327346364
"potential malignant T cells (CNV-high top 25%)","PDK3",-0.252492862769666,4.93026677774975,0.439436324564165,0.527632392353208,0.999578157159551,-0.662899935559029
"potential malignant T cells (CNV-high top 25%)","TRAF5",0.246178100029746,5.5670013425712,0.43922946770826,0.527722601937094,0.999578157159551,0.662743892999596
"potential malignant T cells (CNV-high top 25%)","ATP5F1E",0.2353755866767,9.4906254370888,0.439179580850387,0.527737003553021,0.999578157159551,0.662706255327643
"potential malignant T cells (CNV-high top 25%)","FCRL3",1.21088925761645,2.68344299400091,0.43859636819527,0.533667543441214,0.999578157159551,0.662266085644788
"potential malignant T cells (CNV-high top 25%)","ZNF853",-0.38156275553863,3.15384258862244,0.438259192944115,0.528246329870105,0.999578157159551,-0.662011474933868
"potential malignant T cells (CNV-high top 25%)","PNPO",0.403568340851128,2.61020530318314,0.437864323043578,0.527884808605597,0.999578157159551,0.661713172789826
"potential malignant T cells (CNV-high top 25%)","SAFB",-0.225971055990655,6.54959272679086,0.437810169359544,0.528363818699181,0.999578157159551,-0.661672252221252
"potential malignant T cells (CNV-high top 25%)","BAD",-0.239782340430613,5.60101148991339,0.437440760043944,0.528535854088594,0.999578157159551,-0.661393045052595
"potential malignant T cells (CNV-high top 25%)","ACACA",0.275190562126189,4.20448237403671,0.437327588563726,0.528618049657749,0.999578157159551,0.661307484128016
"potential malignant T cells (CNV-high top 25%)","SCAF4",0.249897568756335,6.1631509541516,0.437222514536948,0.528633761442399,0.999578157159551,0.661228035201887
"potential malignant T cells (CNV-high top 25%)","C19orf47",0.397712055135697,3.10038958230233,0.43715910123834,0.528499450985784,0.999578157159551,0.661180082306129
"potential malignant T cells (CNV-high top 25%)","UBN2",-0.281710468049352,4.7821343239828,0.437108900221286,0.528699273257447,0.999578157159551,-0.661142118020994
"potential malignant T cells (CNV-high top 25%)","DTNB",-0.277084846936436,4.36475286084676,0.436989610904548,0.528764917487339,0.999578157159551,-0.66105189728534
"potential malignant T cells (CNV-high top 25%)","TDP2",-0.24126222455171,5.07813833780109,0.436936880435002,0.528770583360022,0.999578157159551,-0.661012012322773
"potential malignant T cells (CNV-high top 25%)","MRPS18B",-0.314481341443724,5.38979956219145,0.436613727364946,0.528915174668442,0.999578157159551,-0.660767528988029
"potential malignant T cells (CNV-high top 25%)","EIF4EBP2",0.223529030262032,6.06737609962425,0.436186792263093,0.529109803057294,0.999578157159551,0.660444389985329
"potential malignant T cells (CNV-high top 25%)","LCT",-0.738506576121949,2.95137738760292,0.435893381477793,0.525569478344373,0.999578157159551,-0.660222221284465
"potential malignant T cells (CNV-high top 25%)","EXOC8",-0.335985848824008,4.83970842240579,0.435823365063827,0.529283138710022,0.999578157159551,-0.66016919427055
"potential malignant T cells (CNV-high top 25%)","INTS6-AS1",-0.396625637552681,3.84703504739671,0.435796310376183,0.529321217016752,0.999578157159551,-0.660148703229949
"potential malignant T cells (CNV-high top 25%)","SRGAP2C",0.530873308696886,2.7348843834067,0.435662058999984,0.529199099480657,0.999578157159551,0.660047012719536
"potential malignant T cells (CNV-high top 25%)","CLK3",-0.271205600392263,5.48284242149073,0.435476055819129,0.529437386007238,0.999578157159551,-0.659906096213036
"potential malignant T cells (CNV-high top 25%)","TWISTNB",0.395402766531056,6.08705636994729,0.435319887966405,0.529507577110326,0.999578157159551,0.659787759788255
"potential malignant T cells (CNV-high top 25%)","RBX1",0.228994028500926,7.13469352801044,0.435304099630723,0.529513241487143,0.999578157159551,0.65977579497184
"potential malignant T cells (CNV-high top 25%)","LSM14B",0.275687400358574,5.14221893265502,0.43527613154698,0.529537928841102,0.999578157159551,0.659754599489068
"potential malignant T cells (CNV-high top 25%)","PEX5",-0.30241009767229,4.26584619580788,0.434952392740534,0.529716625827938,0.999578157159551,-0.659509205955864
"potential malignant T cells (CNV-high top 25%)","TUBB2A",0.500565017682497,6.59471090025569,0.434951540951996,0.529676702266695,0.999578157159551,0.659508560180985
"potential malignant T cells (CNV-high top 25%)","MICAL3",0.314562385406123,3.83837977331344,0.434772788514565,0.529806098671569,0.999578157159551,0.659373026832737
"potential malignant T cells (CNV-high top 25%)","NFE2",-0.274744383120135,5.55078410426925,0.434772560744401,0.529708566029933,0.999578157159551,-0.659372854115485
"potential malignant T cells (CNV-high top 25%)","LMF2",-0.250691844989549,5.16123748168353,0.434615998606394,0.529834664538006,0.999578157159551,-0.659254122934695
"potential malignant T cells (CNV-high top 25%)","NDC1",0.375422639723724,3.29817984621307,0.434347522371974,0.529902819879257,0.999578157159551,0.659050470276726
"potential malignant T cells (CNV-high top 25%)","VPS13C",0.280780915724303,6.73325138082007,0.434134946101384,0.530051714475069,0.999578157159551,0.658889175887254
"potential malignant T cells (CNV-high top 25%)","URGCP",-0.315053122526222,3.57374718909549,0.433858370201535,0.530234882224599,0.999578157159551,-0.658679262009618
"potential malignant T cells (CNV-high top 25%)","BATF",0.377221760927148,4.3130021388781,0.433603722117598,0.530140935578236,0.999578157159551,0.658485931601882
"potential malignant T cells (CNV-high top 25%)","LRRC45",-0.414599548544454,3.12645677299671,0.433257512098945,0.530386584800001,0.999578157159551,-0.658222995723292
"potential malignant T cells (CNV-high top 25%)","SPTLC2",0.25079620996395,5.02144021709171,0.433196076884882,0.53049306982705,0.999578157159551,0.658176326591045
"potential malignant T cells (CNV-high top 25%)","HEMGN",0.307374710885711,4.27991188979354,0.432957510547728,0.527842507592519,0.999578157159551,0.657995068786787
"potential malignant T cells (CNV-high top 25%)","PLCH1",-0.825093020236502,4.06261699777119,0.432842116053909,0.532536106540609,0.999578157159551,-0.657907376500605
"potential malignant T cells (CNV-high top 25%)","ELOA",0.393199850360859,5.2586647858941,0.432733681843053,0.530704381063653,0.999578157159551,0.657824962921789
"potential malignant T cells (CNV-high top 25%)","SSBP3",-0.258136369945263,6.33011962118662,0.432224093242031,0.530933808482906,0.999578157159551,-0.657437520409378
"potential malignant T cells (CNV-high top 25%)","LINC02036",-0.631712683455026,3.16477489597776,0.431849648859931,0.530814724594613,0.999578157159551,-0.657152683065306
"potential malignant T cells (CNV-high top 25%)","DPY30",0.321242973729978,5.16788372279821,0.431727321415871,0.531176451288562,0.999578157159551,0.657059602635766
"potential malignant T cells (CNV-high top 25%)","HEXIM2",-0.479773577844174,2.6436340010892,0.431726815810804,0.530712242806116,0.999578157159551,-0.657059217887402
"potential malignant T cells (CNV-high top 25%)","DCTN4",-0.283263073352305,5.60073661002896,0.431409057217514,0.531312336651423,0.999578157159551,-0.656817369759292
"potential malignant T cells (CNV-high top 25%)","RBM6",-0.220367831502823,6.37350091110192,0.431303788981335,0.531360459195352,0.999578157159551,-0.656737229781695
"potential malignant T cells (CNV-high top 25%)","CMTR1",-0.251188282432301,4.63090721779315,0.431248398669696,0.53139930817358,0.999578157159551,-0.656695057594997
"potential malignant T cells (CNV-high top 25%)","WDR82",-0.286194290008486,6.34107994161089,0.431205974495534,0.531404422124174,0.999578157159551,-0.656662755526407
"potential malignant T cells (CNV-high top 25%)","SPTBN1",0.260439829587411,8.54853392588294,0.431196251732806,0.531407775794066,0.999578157159551,0.656655352321753
"potential malignant T cells (CNV-high top 25%)","MKNK2",0.232851345411495,6.39019740664666,0.431175439237714,0.531418280501982,0.999578157159551,0.656639504779992
"potential malignant T cells (CNV-high top 25%)","RPL38",0.303516098331488,9.56819403122773,0.430629154907309,0.531670336772077,0.999578157159551,0.656223403199939
"potential malignant T cells (CNV-high top 25%)","RTF1",0.266922787351117,7.10316119771507,0.430476750915864,0.531741332475199,0.999578157159551,0.656107270890869
"potential malignant T cells (CNV-high top 25%)","AC105446.1",-0.294502274741562,3.94603709436622,0.43030098705523,0.531863683127611,0.999578157159551,-0.655973312761449
"potential malignant T cells (CNV-high top 25%)","DTX3L",0.335219439413228,5.07930368678057,0.430300229307552,0.531833844349713,0.999578157159551,0.655972735186114
"potential malignant T cells (CNV-high top 25%)","CCDC88B",0.253094017993363,4.87129735536578,0.430118606116485,0.531945908863794,0.999578157159551,0.655834282510823
"potential malignant T cells (CNV-high top 25%)","DMAC2",0.248570932056901,4.89454010013083,0.430101565981173,0.531929537519233,0.999578157159551,0.655821291192329
"potential malignant T cells (CNV-high top 25%)","ATP9A",0.914591521131046,2.03315723312779,0.43007339891072,0.529787491092324,0.999578157159551,0.65579981618686
"potential malignant T cells (CNV-high top 25%)","AC007383.2",-0.273797839718058,4.35637291696278,0.429956700037721,0.532003642513874,0.999578157159551,-0.655710835687288
"potential malignant T cells (CNV-high top 25%)","EFCAB14",-0.230675621901929,6.02450127044101,0.429867793764539,0.532025539041592,0.999578157159551,-0.655643038371139
"potential malignant T cells (CNV-high top 25%)","ATG12",0.224989127458299,5.75655981711893,0.429810221981017,0.532053080485224,0.999578157159551,0.655599132077687
"potential malignant T cells (CNV-high top 25%)","XPOT",0.284180647757443,4.4206182606323,0.429650877035734,0.532162510136697,0.999578157159551,0.655477594610017
"potential malignant T cells (CNV-high top 25%)","SCMH1",0.328657849363146,4.70077832007073,0.429599661585121,0.532167127952391,0.999578157159551,0.655438526167879
"potential malignant T cells (CNV-high top 25%)","AHDC1",0.286809432664007,3.99924016693521,0.429463965701855,0.532258418095512,0.999578157159551,0.655335002652731
"potential malignant T cells (CNV-high top 25%)","CNIH3",0.410802743021517,2.47874426655852,0.429423652349985,0.531863822178219,0.999578157159551,0.655304244111073
"potential malignant T cells (CNV-high top 25%)","CYSTM1",-0.420871198781169,4.81703048865134,0.429319211914196,0.532289307593454,0.999578157159551,-0.655224550756606
"potential malignant T cells (CNV-high top 25%)","ZUP1",-0.309155428035298,3.61704772011058,0.429171914356386,0.5323972369496,0.999578157159551,-0.655112138764339
"potential malignant T cells (CNV-high top 25%)","SESN2",-0.544801480612991,2.95973594030964,0.429155323036154,0.532466605232079,0.999578157159551,-0.655099475679956
"potential malignant T cells (CNV-high top 25%)","HPF1",-0.421649662483481,4.68587770381311,0.429025661973032,0.532438560752419,0.999578157159551,-0.65500050532273
"potential malignant T cells (CNV-high top 25%)","SH3TC1",-0.378244602807661,5.71632264335773,0.428717100202509,0.532569035107619,0.999578157159551,-0.654764919801381
"potential malignant T cells (CNV-high top 25%)","EBPL",0.238444725043735,6.45092159589678,0.428050722070383,0.532868898572082,0.999578157159551,0.654255853676819
"potential malignant T cells (CNV-high top 25%)","CXorf40B",0.267510446378957,4.69913494737323,0.427805908119478,0.532999935291984,0.999578157159551,0.654068733482559
"potential malignant T cells (CNV-high top 25%)","KBTBD3",-0.400454766763689,2.69754455603253,0.427744575310833,0.53175797225602,0.999578157159551,-0.65402184620304
"potential malignant T cells (CNV-high top 25%)","AL109741.1",-0.498320452258375,2.75443906007254,0.427657649040812,0.533115903703802,0.999578157159551,-0.653955387653326
"potential malignant T cells (CNV-high top 25%)","CHCHD5",0.25829898897194,5.34580878528056,0.42759953546884,0.533083635059149,0.999578157159551,0.65391095377646
"potential malignant T cells (CNV-high top 25%)","ATL3",0.251294982851413,5.42214299582096,0.427282251196186,0.53323815938579,0.999578157159551,0.653668303649631
"potential malignant T cells (CNV-high top 25%)","AC097376.3",-0.28744595827695,4.85476230000545,0.427246409559433,0.533250296540887,0.999578157159551,-0.653640887306962
"potential malignant T cells (CNV-high top 25%)","ZNF527",-0.388224905060344,3.25086079842547,0.427089966318077,0.53339611482962,0.999578157159551,-0.65352120571415
"potential malignant T cells (CNV-high top 25%)","LINC01572",-0.396680458952302,3.49465381815043,0.4268632213205,0.533467057632252,0.999578157159551,-0.653347703233508
"potential malignant T cells (CNV-high top 25%)","SLC25A32",0.293367660888193,5.38037572560458,0.426857150684592,0.533429543249899,0.999578157159551,0.653343057424346
"potential malignant T cells (CNV-high top 25%)","ATXN7L3",0.28644272036955,4.46908867009485,0.426623788711005,0.533556325914561,0.999578157159551,0.653164442319854
"potential malignant T cells (CNV-high top 25%)","HPGDS",0.531083528613051,3.76257948059561,0.426515652058835,0.54071925955817,0.999578157159551,0.653081658032772
"potential malignant T cells (CNV-high top 25%)","USP9X",0.251555964193982,5.85349454439272,0.426397018144967,0.533640631583919,0.999578157159551,0.652990825467683
"potential malignant T cells (CNV-high top 25%)","N4BP1",0.448137379208234,6.37845570195679,0.426215852219044,0.533723989790313,0.999578157159551,0.65285209061398
"potential malignant T cells (CNV-high top 25%)","ZBTB7A",0.270242673121164,6.36732590162763,0.425954140037621,0.533846622021682,0.999578157159551,0.652651622259242
"potential malignant T cells (CNV-high top 25%)","WDR11",0.251481192318233,4.86251606222064,0.425617372083926,0.534012723557743,0.999578157159551,0.65239357146122
"potential malignant T cells (CNV-high top 25%)","H2AFY",0.221447001692536,8.63410486519144,0.425213367280447,0.534191400866224,0.999578157159551,0.652083865220147
"potential malignant T cells (CNV-high top 25%)","IL15",0.5464690288359,2.55687858651235,0.424748395830531,0.534048468526751,0.999578157159551,0.651727240362509
"potential malignant T cells (CNV-high top 25%)","NFIX",0.371076719444886,3.45131972062451,0.424257810364513,0.534716148799219,0.999578157159551,0.651350758320363
"potential malignant T cells (CNV-high top 25%)","C18orf25",-0.364584159498437,5.84161040953411,0.423755557090041,0.534875312468093,0.999578157159551,-0.650965096675729
"potential malignant T cells (CNV-high top 25%)","YAF2",0.23384636269741,5.16551453018474,0.423657865565342,0.534926447542857,0.999578157159551,0.650890056434527
"potential malignant T cells (CNV-high top 25%)","COX16",0.232744078537894,6.42878102351186,0.423472418791354,0.535007772543521,0.999578157159551,0.650747584545155
"potential malignant T cells (CNV-high top 25%)","ITCH",-0.238584280765925,5.60501192459702,0.423308615008483,0.535086825600316,0.999578157159551,-0.650621714215321
"potential malignant T cells (CNV-high top 25%)","DNAJC10",-0.224797730513423,5.55313025360914,0.422976553548015,0.535242031866874,0.999578157159551,-0.650366476340851
"potential malignant T cells (CNV-high top 25%)","ASAP1",0.529145078639211,3.81046999939483,0.422624144170603,0.535465747611622,0.999578157159551,0.650095488501961
"potential malignant T cells (CNV-high top 25%)","ZNF45",0.401829245864204,2.79462352993243,0.422504498566782,0.534954291447488,0.999578157159551,0.650003460426775
"potential malignant T cells (CNV-high top 25%)","TAF1",0.253960489526656,4.68852543479896,0.422310200815061,0.535572772054222,0.999578157159551,0.649853984226504
"potential malignant T cells (CNV-high top 25%)","CCP110",0.28858869679947,4.55054558211443,0.422076859176278,0.535692366248462,0.999578157159551,0.649674425521182
"potential malignant T cells (CNV-high top 25%)","ORC6",0.318330014189187,4.12705636585437,0.421605607534314,0.535923659467784,0.999578157159551,0.649311641305093
"potential malignant T cells (CNV-high top 25%)","VCP",-0.242377166896367,7.52728749127387,0.42139580030957,0.535982619146348,0.999578157159551,-0.649150059931885
"potential malignant T cells (CNV-high top 25%)","DPY19L4",-0.301230664018943,3.79426027689236,0.421027631697372,0.536197626303968,0.999578157159551,-0.64886642053459
"potential malignant T cells (CNV-high top 25%)","PTP4A2",-0.229440497361444,9.63188624577057,0.420754925917944,0.536284309685318,0.999578157159551,-0.648656246341576
"potential malignant T cells (CNV-high top 25%)","PSMD5",-0.297429901152205,4.43626382081265,0.420584109138671,0.536380110991399,0.999578157159551,-0.648524563250052
"potential malignant T cells (CNV-high top 25%)","SBNO1-AS1",0.288592241382422,3.96794384748341,0.420546923058666,0.536423902348183,0.999578157159551,0.648495892861833
"potential malignant T cells (CNV-high top 25%)","MFSD12",-0.243775481415725,5.09804736241861,0.420495059393158,0.536416470223886,0.999578157159551,-0.648455903969698
"potential malignant T cells (CNV-high top 25%)","TM9SF4",0.247102281031081,5.09245486489936,0.419780661136807,0.536751474404864,0.999578157159551,0.647904824134539
"potential malignant T cells (CNV-high top 25%)","MESD",0.227434342433278,5.53906554202527,0.419593255096659,0.536840692537856,0.999578157159551,0.647760183321466
"potential malignant T cells (CNV-high top 25%)","BCCIP",0.257313627889366,6.21427924289891,0.419527069395864,0.536864965662319,0.999578157159551,0.647709093186026
"potential malignant T cells (CNV-high top 25%)","REG4",-0.529015978143573,3.35623315945086,0.419406776613943,0.538084906081167,0.999578157159551,-0.647616226336202
"potential malignant T cells (CNV-high top 25%)","RGS1",0.516226641708791,2.34872088582562,0.419386668051677,0.536853892822496,0.999578157159551,0.64760070108955
"potential malignant T cells (CNV-high top 25%)","ACAT1",0.598787343865406,3.78235843698569,0.419062034109832,0.536920549080285,0.999578157159551,0.647350008967198
"potential malignant T cells (CNV-high top 25%)","PARP3",-0.453548573403358,2.9370058136476,0.418710003941937,0.537341113542486,0.999578157159551,-0.647078050888714
"potential malignant T cells (CNV-high top 25%)","JAGN1",0.236145164678587,5.22202050731959,0.418501678045155,0.537356988097558,0.999578157159551,0.646917056542146
"potential malignant T cells (CNV-high top 25%)","LRP8",0.331332803704352,3.9794521650879,0.418375834045708,0.537450671422947,0.999578157159551,0.646819784828594
"potential malignant T cells (CNV-high top 25%)","WDHD1",0.380081802763537,3.38862224220958,0.418176063505766,0.537574321553727,0.999578157159551,0.646665341197258
"potential malignant T cells (CNV-high top 25%)","IRAK1BP1",-0.412268799467565,3.56279769128752,0.417991039840083,0.537661404187891,0.999578157159551,-0.646522265540857
"potential malignant T cells (CNV-high top 25%)","PREP",-0.282477745897592,4.79023573359926,0.417778148420311,0.537701578281693,0.999578157159551,-0.646357601038552
"potential malignant T cells (CNV-high top 25%)","MMAB",0.35368870687712,3.9205742646807,0.417708969910388,0.537742401030736,0.999578157159551,0.64630408470811
"potential malignant T cells (CNV-high top 25%)","RPS27L",0.231551491253421,6.90439031248462,0.417325189902983,0.537905815725819,0.999578157159551,0.646007112888846
"potential malignant T cells (CNV-high top 25%)","ABHD17B",0.305409422503573,5.36578084429774,0.417319424454262,0.537917408659017,0.999578157159551,0.646002650500957
"potential malignant T cells (CNV-high top 25%)","UBFD1",-0.300488191669331,4.64540015094038,0.417211429268658,0.537980977080204,0.999578157159551,-0.645919057830514
"potential malignant T cells (CNV-high top 25%)","TRIM4",-0.252418249699725,4.71972988689553,0.417209122635802,0.537973453480103,0.999578157159551,-0.645917272284773
"potential malignant T cells (CNV-high top 25%)","SP140",0.434642255037187,3.92819935711046,0.417195754636514,0.537696218079565,0.999578157159551,0.645906924128016
"potential malignant T cells (CNV-high top 25%)","OSBPL5",0.260250402959745,5.32572535332025,0.416863624276846,0.538132666597784,0.999578157159551,0.645649769051957
"potential malignant T cells (CNV-high top 25%)","FANCI",0.426669935546418,4.17889251109555,0.416680833743268,0.538254735597359,0.999578157159551,0.645508198044973
"potential malignant T cells (CNV-high top 25%)","MMS22L",0.330378177289417,3.80475100163829,0.416563148464496,0.538320970137717,0.999578157159551,0.645417034532321
"potential malignant T cells (CNV-high top 25%)","ZSWIM7",-0.309285934344467,5.10902361996673,0.416124793902756,0.538486755276037,0.999578157159551,-0.64507735497594
"potential malignant T cells (CNV-high top 25%)","PCLAF",0.708660279738518,5.79844840519883,0.416002547887899,0.540353678109547,0.999578157159551,0.644982595027105
"potential malignant T cells (CNV-high top 25%)","MFN1",-0.262262823770014,4.5090874112354,0.415097751544955,0.538987589989195,0.999578157159551,-0.644280801782076
"potential malignant T cells (CNV-high top 25%)","RUNDC1",-0.369412586215778,4.23547217274498,0.415089186880785,0.538986257434433,0.999578157159551,-0.644274155061946
"potential malignant T cells (CNV-high top 25%)","EIF3J",0.247414500169225,5.96249569649203,0.414833326930239,0.539091149584096,0.999578157159551,0.64407555995414
"potential malignant T cells (CNV-high top 25%)","SNRPD2",0.228961167502004,8.83381904067716,0.414688038261232,0.539158372750048,0.999578157159551,0.643962761548548
