"candidate_id","candidate_label","selection_scope","top_fraction","extra_qc","paper_qc_preserved","definition_changes","n_cells_total","min_cells_per_sample","genes_ranked_n","tested_KEGG_sets_n","direction","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total"
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05415 Diabetic cardiomyopathy",0.000444554493980911,0.0075150878744392,0.49849310876659,0.381334675795502,1.68704364293578,147,"TGFB1;RELA;NDUFA6;ATP5F1B;PRKCA;COX7A2L;VDAC1;COX5A;MAPK9;IRS1;UQCRH;NDUFAB1;COX6C;NDUFC2;NDUFV2;NCF1;COX4I1;UQCRHL;CYC1;PPP1CC;NDUFB9;COX6A1;COX7A2;PIK3R3;NDUFA9;SLC25A5;CYBA;NDUFB7;ATP5PF;ATP5F1E;GAPDH;VDAC2;ATP5F1C;SLC25A6;ATP2A2;NDUFA12;ATP5PB;COX8A;ATP5F1A;UQCRB;MPC2;UQCR11;NFKB1;SDHB;ATP5MC3;PPP1CB;RAC1;COX7B;NDUFB2;NDUFA1;CPT2;PDHA1;UQCRFS1;UQCRQ;NDUFB6;NDUFB4;PLCB4;ATP5MC1;NDUFS4;AKT1;CAMK2D;MPC1;ATP5MC2","hsa05415","Diabetic cardiomyopathy",205
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04714 Thermogenesis",0.000440079113169022,0.0075150878744392,0.49849310876659,0.363945543656617,1.64620507139032,176,"NDUFAF8;SMARCD3;PRKAG2;ACTB;ACTG1;NDUFA6;ATP5F1B;COX7A2L;COX5A;UQCRH;MAP2K3;NDUFAB1;COX6C;NDUFC2;NDUFV2;COX4I1;UQCRHL;CYC1;NDUFB9;COX6A1;COX7A2;GNAS;NDUFA9;ATP5MG;GRB2;NDUFB7;ATP5PF;ATP5F1E;RPS6;SMARCD2;ADCY7;PRKAB1;RPS6KB1;ATP5F1C;CPT1A;COX16;NDUFA12;ATP5PB;SMARCC1;COX8A;DPF3;ATP5F1A;UQCRB;UQCR11;SDHB;ATP5MC3;NDUFAF4;CREB3L3;COA1;COX7B;RPS6KA3;NDUFB2;NDUFA1;NDUFAF6;ATP5ME;ACSL5;CPT2;UQCRFS1;UQCRQ;KRAS;NRAS;SLC25A29;NDUFB6;SIRT6;NDUFB4;ACSL4;ATP5MC1;COX17;NDUFS4;COX11;ATP5MC2;COA4;NDUFA2;KDM3A;NDUFB11;NDUFA13;NDUFAF2;SLC25A20;COX7C","hsa04714","Thermogenesis",235
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05022 Pathways of neurodegeneration - multiple diseases",0.000560118838342835,0.00903828125507757,0.477270815362862,0.312048142794076,1.51446299301003,322,"ADRM1;RELA;TOMM40;OPTN;NDUFA6;WIPI1;GPX7;ATP5F1B;PRKCA;COX7A2L;VDAC1;COX5A;WDR41;MAPK9;IL1B;UQCRH;BID;CALM1;MAP2K3;PSMB1;NDUFAB1;COX6C;TUBA1C;NDUFC2;DNAH17;NDUFV2;BAX;COX4I1;UQCRHL;CYC1;NDUFB9;COX6A1;UBA52;PPP3R1;COX7A2;NDUFA9;SLC25A5;SPTBN2;NDUFB7;ATP5PF;UBE2L6;MFN2;DERL1;ATP5F1E;PSMC4;PSMD11;UBC;TNFRSF1B;RPS27A;FRAT2;PSMD7;PSMD12;UBA7;SEM1;VDAC2;ATP5F1C;UBE2J2;PSMB7;SLC25A6;ATP2A2;NDUFA12;ATP5PB;COX8A;PSMA7;ATF4;ATP5F1A;AXIN1;PRNP;TUBB2A;UQCRB;UQCR11;BECN1;CASP7;NFKB1;SDHB;ATP5MC3;TUBA4A;UBE2L3;PARK7;RAC1;COX7B;FZD6;NDUFB2;CSNK2A2;KIF5B;NDUFA1;RAB8A;SOD1;PSMB3;CHMP2B;VAPB;PSMC3;UBE2J1;PSMD8;UQCRFS1;CALM3;TUBB4A;UQCRQ;KRAS;NRAS;MAP1LC3B;PSMA4;PSMC1;NDUFB6;ACTR1A;NDUFB4;PLCB4;ATP5MC1;CSNK1A1;DCTN5;TUBA1B;BCL2;PSMD2;NDUFS4;XBP1;CAMK2D;TANK;ATP5MC2;NRBF2;NDUFA2;EIF2S1;PSMD1;RAB5A;PPP3CC;NDUFB11;PSMB2;MAP2K1;CSNK2A1;NDUFA13","hsa05022","Pathways of neurodegeneration - multiple diseases",480
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04660 T cell receptor signaling pathway",0.000648832077209974,0.0100145820612844,0.477270815362862,0.416999770272595,1.75315464560247,106,"IL4;FOS;MALT1;CD247;RELA;LCP2;RASGRP1;NFKBIE;PDCD1;MAPK9;NFATC3;IFNG;ICOS;NFATC1;NFATC2;PPP3R1;MAP3K8;PIK3R3;GRB2;PTPN6;IL10;CD3D;MAP3K14;PPP2R5C;NFKB1;IKBKG;MAP3K7;NFKBIB;CD28;PPP2R5A;ITK;BCL10;LAT;KRAS;NRAS;CDC42","hsa04660","T cell receptor signaling pathway",122
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa03040 Spliceosome",0.000743719269729103,0.0110008475314097,0.477270815362862,0.375595121257096,1.65095617383698,138,"EIF4A3;ALYREF;PUF60;SF3B6;SRSF6;SNRPB;SRSF3;MAGOH;TXNL4A;PPIL1;SNRPD1;RP9;SNRPB2;HNRNPC;HNRNPA1;SNRPF;SF3B4;LSM5;PPIH;SNRPE;RBM17;SNRPA1;PHF5A;CHERP;SRSF9;PRPF40B;SNU13;SRSF2;THOC7;DDX5;SRSF7;TCERG1;SNRPC;SNRPD2;LSM2;PQBP1;CWC25;BUD31;HNRNPA3;CASC3;SF3B5;SF3A2;CCDC12;LSM3;SRSF5;RBM8A;SF1;PRPF38B;SLU7;PRPF40A;PRPF6;XAB2;LSM6;HNRNPM","hsa03040","Spliceosome",188
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04350 TGF-beta signaling pathway",0.00100880990637355,0.0143251006705045,0.45505986738723,0.454276578626503,1.75450573519205,63,"ID2;MYC;TGFB1;ID1;IFNG;TFDP1;NEO1;ACVR1B;SMURF2;ID3;SIN3A;RGMA;BMPR1A;TGIF2;E2F5;RPS6KB1;HDAC2;TFRC;CUL1;SKP1;SKIL;RBX1;HDAC1;ROCK1;RBL1;EMP3;LTBP1","hsa04350","TGF-beta signaling pathway",110
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_down","hsa00511 Other glycan degradation",0.00133904326518224,0.0158453453046565,0.45505986738723,-0.681724799004202,-1.94099083594284,16,"GBA2;MAN2B2;MANBA;MAN2C1;ENGASE","hsa00511","Other glycan degradation",18
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04932 Non-alcoholic fatty liver disease",0.00127725464659786,0.0158453453046565,0.45505986738723,0.384653484048383,1.67201878438904,127,"FOS;TGFB1;PRKAG2;RELA;NDUFA6;COX7A2L;COX5A;MAPK9;IL1B;IRS1;UQCRH;BID;NDUFAB1;COX6C;NDUFC2;NDUFV2;BAX;COX4I1;UQCRHL;CYC1;NDUFB9;COX6A1;COX7A2;PIK3R3;NDUFA9;NDUFB7;PRKAB1;SOCS3;NDUFA12;COX8A;ATF4;UQCRB;UQCR11;CASP7;NFKB1;SDHB;RAC1;COX7B;NDUFB2","hsa04932","Non-alcoholic fatty liver disease",157
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05164 Influenza A",0.00120507635975375,0.0158453453046565,0.45505986738723,0.389496044385705,1.66386643563357,117,"ACTB;RELA;TNFSF10;ACTG1;PRKCA;VDAC1;IL1B;CCL5;IFNG;BID;IFNGR2;BAX;MYD88;NXT1;PIK3R3;SLC25A5;PRSS3;OAS3;CASP1;NXT2;SOCS3;SLC25A6;HLA-DPA1;TRAF3;DNAJB1;NFKB1;PML;IKBKG;NFKBIB;JAK1;STAT1;RAE1;HLA-DRA;EIF2AK2;XPO1;IRF7;CCND3;KPNA1;TRIM25;STAT2;OAS2;RAB11A;AKT1;MX1;EIF2S1;DNAJC3;IFIH1;MAP2K1;KPNA2","hsa05164","Influenza A",173
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05166 Human T-cell leukemia virus 1 infection",0.00122497168551783,0.0158453453046565,0.45505986738723,0.345550031615558,1.5633855051601,177,"FOS;MYC;IL2RA;STAT5A;TGFB1;EGR1;CALR;RELA;VDAC1;RANBP1;MAPK9;NFATC3;CRTC3;HLA-C;B2M;ELK1;NFATC1;NFATC2;BAX;HLA-B;NFYB;HLA-E;ANAPC13;PPP3R1;NFKB2;PIK3R3;HLA-A;SLC25A5;TBPL1;JAK3;MAP3K3;ADCY7;CD3D;TERT;ITGB2;MAP3K14;ZFP36;VDAC2;SLC25A6;RELB;ATF4;HLA-DPA1;RAN;NFKB1;IKBKG;ETS1;IL15;CREB3L3;HLA-F;E2F3;JAK1;HLA-DRA;RANBP3;ETS2;XPO1;SRF;ANAPC11;CCND3","hsa05166","Human T-cell leukemia virus 1 infection",224
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05010 Alzheimer disease",0.0013360792301783,0.0158453453046565,0.45505986738723,0.312123489330981,1.4875786212322,269,"ADRM1;RELA;NDUFA6;WIPI1;ATP5F1B;COX7A2L;VDAC1;APH1A;COX5A;MAPK9;IL1B;IRS1;UQCRH;BID;CALM1;NAE1;PSMB1;NDUFAB1;COX6C;TUBA1C;NDUFC2;NDUFV2;COX4I1;UQCRHL;CYC1;NDUFB9;COX6A1;PPP3R1;COX7A2;PIK3R3;NDUFA9;SLC25A5;NDUFB7;ATP5PF;SLC39A3;ATP5F1E;SLC39A4;SLC39A6;PSMC4;PSMD11;GAPDH;FRAT2;PSMD7;PSMD12;SEM1;VDAC2;ATP5F1C;PSMB7;SLC25A6;ATP2A2;NDUFA12;ATP5PB;COX8A;PSMA7;ATF4;ATP5F1A;AXIN1;TUBB2A;UQCRB;UQCR11;BECN1;CASP7;NFKB1;SDHB;IKBKG;ATP5MC3;TUBA4A;SLC39A13;COX7B;FZD6;NDUFB2;CSNK2A2;KIF5B;NDUFA1;EIF2AK2;PSMB3;SLC39A8;PSMC3;PSMD8;UQCRFS1;SLC39A14;CALM3;TUBB4A;UQCRQ;KRAS;NRAS;PSMA4;PSMC1;NDUFB6;NDUFB4;PLCB4;ATP5MC1;CSNK1A1;TUBA1B;PSMD2;NDUFS4;AKT1;XBP1;ATP5MC2;NRBF2;NDUFA2;EIF2S1;PSMD1;PPP3CC;NDUFB11;PSMB2;MAP2K1;CSNK2A1;NDUFA13;PSMD6","hsa05010","Alzheimer disease",388
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05200 Pathways in cancer",0.00138931761173365,0.0159099274892079,0.45505986738723,0.303762708931884,1.46393840310555,306,"IL4;GADD45B;CSF3R;FOS;MYC;GNG4;IL2RA;KIT;STAT5A;PIM1;TGFB1;IL4R;RALA;STAT3;RELA;TPM3;RASGRP1;PRKCA;RARA;MAPK9;EPAS1;IFNG;ITGB1;BID;GNG5;CALM1;GNG8;FOXO1;RPS6KA5;ELK1;FLT3LG;IFNGR2;GSTO1;BAX;ELOC;NFKB2;PIK3R3;GNAS;FGF9;TRAF4;BBC3;GRB2;JAK3;MDM2;GNG10;ADCY7;GNA12;GNB1;TERT;KIF7;FRAT2;PDGFA;HSP90B1;RPS6KB1;RASGRP2;HDAC2;CUL1;RASSF5;FH;LPAR5;AXIN1;TRAF3;ELOB;EGLN2;DDB2;CASP7;RASGRP3;SKP1;NFKB1;PML;GNA13;KEAP1;GNG2;IKBKG;PTGER2;ETS1;IL15;RAC1;BRCA2;FZD6;E2F3;JAK1;RBX1;STAT1;PMAIP1;HDAC1","hsa05200","Pathways in cancer",533
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa03050 Proteasome",0.00164014800991073,0.0181953919849472,0.45505986738723,0.498896015847969,1.78881933739795,45,"ADRM1;IFNG;PSMB1;POMP;PSMC4;PSMD11;PSMD7;PSMD12;SEM1;PSMB7;PSMA7;PSMB9;PSMB3;PSMC3;PSMD8;PSME2;PSMA4;PSMC1;PSMD2;PSME4;PSMD1;PSME3;PSMB2;PSMD6;PSMC5;PSMF1;PSMA6;PSMD14","hsa03050","Proteasome",46
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05168 Herpes simplex virus 1 infection",0.00173925748589026,0.0184378008011732,0.45505986738723,0.366774542032204,1.60901574875528,139,"CALR;RELA;ALYREF;TAP1;IL1B;CCL5;IFNG;BID;TNFSF14;SRSF6;SRSF3;HLA-C;B2M;IFNGR2;BAX;HLA-B;MYD88;HLA-E;PPP1CC;TAP2;PIK3R3;HLA-A;OAS3;NECTIN1;SRSF9;CGAS;SRPK1;SRSF2;SOCS3;SRSF7;IRAK1;HLA-DPA1;TRAF3;CD74;POU2F1;NFKB1;PML;IKBKG;MAP3K7;TNFRSF14;PPP1CB;HLA-F;JAK1;STAT1;HLA-DRA;EIF2B2;EIF2AK2;IRF7;PDIA3;TAPBP;STAT2;TAB2;SRSF5;TLR9;OAS2;ZC3HAV1;BCL2;HLA-G;AKT1","hsa05168","Herpes simplex virus 1 infection",180
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04517 IgSF CAM signaling",0.00178577982094482,0.0184378008011732,0.45505986738723,0.353391119071866,1.58679516393329,166,"MBP;LY9;DOK2;ACTB;CRTAM;ACTG1;LCP2;RAP1A;PXN;EPB41L2;PRKCA;MAPK9;CD226;CD48;MYL12A;ICAM3;CD244;ITGB1;FOXO1;PTPRD;TUBA1C;ACTN4;PARD6B;RAP1B;ARPC2;ROBO3;NLGN4X;PIK3R3;JAM3;SPTBN2;GRB2;PTPN6;ARF6;ICAM2;NECTIN1;ITGB2;DYNLL2;ACTN1;ARPC5L;MYL12B;ACTR3;TUBB2A;TUBA4A;ACTR3B;RAC1;CASK;CD28;MPZ;TRIO;ACTR3C;MSN;ARPC3;ITGAM;TUBB4A;DOK1;CDC42;ARPC1A;CSK;NECTIN3;SSX2IP;TUBA1B;JAML;AKT1;PLXNA4;EZR;SH2D1A;ARPC5;CD96","hsa04517","IgSF CAM signaling",299
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05131 Shigellosis",0.00181781134659454,0.0184378008011732,0.45505986738723,0.341569230840644,1.562020562214,193,"MALT1;UBE2V2;ACTB;RELA;RIPK1;ACTG1;WIPI1;PXN;VDAC1;MAPK9;IL1B;CCL5;MYL12A;ITGB1;RRAGC;FOXO1;RPS6KA5;UBE2V1;CD44;ACTN4;ELMO2;BAX;ARPC2;MYD88;UBA52;UBE2D3;HK1;PIK3R3;MDM2;ARF6;CYTH1;UBE2D2;CGAS;UBC;RPS27A;UBE2D1;CASP1;CAST;RPS6KB1;CUL1;SEPTIN9;ATG12;ACTN1;ARPC5L;FBXW11;MYL12B;MYL5;ACTR3;SEPTIN11;BECN1;CASP4;SKP1;NFKB1;IKBKG;MAP3K7;CBX3;ACTR3B;RAC1;NFKBIB;RRAGD;BNIP3;RBX1;ROCK1;FNBP1;BCL10;ACTR3C;SEPTIN2;SEPTIN7;ARPC3;CDC42;RIPK2;ARPC1A;MAP1LC3B","hsa05131","Shigellosis",253
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04380 Osteoclast differentiation",0.0030972968395201,0.0297173075143144,0.431707695803346,0.393199180155865,1.61103592627857,91,"JUNB;FOS;FOSB;TGFB1;RELA;LCP2;MAPK9;IL1B;IFNG;FOSL2;NFATC1;NFATC2;NCF1;IFNGR2;PPP3R1;NFKB2;PIK3R3;CYBA;GRB2;SIRPG;MAP3K14;SOCS3;ATP2A2;RELB;FCGR2A;NFKB1;IKBKG;MAP3K7;RAC1;JAK1;STAT1","hsa04380","Osteoclast differentiation",138
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05417 Lipid and atherosclerosis",0.00302408699331068,0.0297173075143144,0.431707695803346,0.350081041456485,1.54424951415005,146,"FOS;VLDLR;ABCA1;STAT3;RELA;TNFSF10;RAP1A;PRKCA;MAPK9;IL1B;CCL5;NFATC3;BID;CALM1;MAP2K3;ERO1A;NFATC1;NFATC2;NCF1;RAP1B;BAX;MYD88;PPP3R1;PIK3R3;CYBA;HSPD1;SOD2;CASP1;HSP90B1;IRAK1;ATF4;TRAF3;HSPA4;MIB1;CASP7;POU2F1;NFKB1;IKBKG;MAP3K7;RAC1","hsa05417","Lipid and atherosclerosis",216
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04625 C-type lectin receptor signaling pathway",0.00347207282780072,0.0324364698386646,0.431707695803346,0.412756148386901,1.6641745887276,77,"FCER1G;MALT1;IRF1;RELA;MAPK9;IL1B;NFATC3;CALM1;NFATC1;NFATC2;PPP3R1;NFKB2;PIK3R3;MDM2;IL10;KSR1;CASP1;RRAS2;PLK3;MAP3K14;RELB;BCL3;NFKB1;IKBKG;STAT1;BCL10;CALM3;KRAS;NRAS;STAT2","hsa04625","C-type lectin receptor signaling pathway",105
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04217 Necroptosis",0.00386701877271815,0.0351997862644857,0.431707695803346,0.386062867614569,1.59767345258985,95,"STAT5A;STAT3;RIPK1;TNFSF10;FTL;PYGM;VDAC1;MAPK9;IL1B;IFNG;BID;IFNGR2;BAX;GLUD1;SLC25A5;JAK3;CHMP1A;CASP1;VPS4A;SPATA2;VDAC2;SLC25A6;PPIA;SPATA2L;FTH1","hsa04217","Necroptosis",168
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05330 Allograft rejection",0.00423158303917945,0.0357679039292811,0.407017918923954,0.606076011583268,1.82670548778148,22,"IL4;IFNG;HLA-C;HLA-B;HLA-E;HLA-A;IL10;HLA-DPA1;HLA-F;CD28;HLA-DRA","hsa05330","Allograft rejection",39
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05221 Acute myeloid leukemia",0.00414769515351038,0.0357679039292811,0.407017918923954,0.446831115259214,1.68716829183017,57,"MYC;PER2;KIT;STAT5A;PIM1;STAT3;RELA;DUSP6;BCL2A1;RARA","hsa05221","Acute myeloid leukemia",68
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05152 Tuberculosis",0.0042316956761403,0.0357679039292811,0.407017918923954,0.370402762448367,1.5723160891518,112,"FCER1G;MALT1;TGFB1;RELA;ATP6V0A4;MAPK9;IL1B;IFNG;BID;CALM1;MRC2;IFNGR2;BAX;NFYB;MYD88;PPP3R1;HSPA9;CEBPG;HSPD1;IL10;KSR1;ATP6V0D1;ATP6V0C;IL10RA;ITGB2;PLK3;IRAK1;HLA-DPA1;LAMP1;CD74;FCGR2A;NFKB1;JAK1;STAT1;HLA-DRA;RAB7A;BCL10;CALM3;ITGAM;RIPK2;TLR9;BCL2;ATP6V0A2;AKT1;CAMK2D;RAB5A;LSP1;PPP3CC;RAB5C","hsa05152","Tuberculosis",181
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04672 Intestinal immune network for IgA production",0.00557632072438417,0.0460370664454972,0.407017918923954,0.587062754082532,1.75700277811897,21,"IL4;ITGB7;TGFB1;CCR9;ICOS;IL10;MAP3K14;HLA-DPA1;IL15;CD28;HLA-DRA","hsa04672","Intestinal immune network for IgA production",50
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05163 Human cytomegalovirus infection",0.0066438411299192,0.0536037182073026,0.407017918923954,0.332225744259851,1.47589125672032,160,"MYC;GNG4;STAT3;CALR;RELA;RIPK1;PXN;PRKCA;TAP1;IL1B;CCL5;NFATC3;BID;GNG5;CALM1;GNG8;HLA-C;B2M;ELK1;NFATC1;NFATC2;BAX;HLA-B;HLA-E;PPP3R1;TAP2;PIK3R3;HLA-A;GNAS;GRB2;MDM2;GNG10;CGAS;ADCY7;GNA12;GNB1;IL10RA;RPS6KB1;ATF4;NFKB1;GNA13;GNG2;IKBKG;PTGER2;RAC1;CREB3L3;CCL4;HLA-F;E2F3;CCL3;JAK1","hsa05163","Human cytomegalovirus infection",227
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05032 Morphine addiction",0.0069136815986834,0.054541265945169,0.407017918923954,0.507566946540104,1.6872907992053,33,"GNG4;PDE4A;PRKCA;GNG5;SLC32A1;GNG8;GRK6;PDE4B;GNAS;GNG10;ADCY7;GNB1;GNG2;GRK2;PDE4D","hsa05032","Morphine addiction",91
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05170 Human immunodeficiency virus 1 infection",0.00708616569973269,0.0546867135522849,0.407017918923954,0.33610697511084,1.50918598087823,166,"FOS;GNG4;CD247;CALR;RELA;RIPK1;SAMHD1;PXN;PRKCA;TAP1;MAPK9;NFATC3;BID;GNG5;CALM1;GNG8;MAP2K3;HLA-C;B2M;NFATC1;NFATC2;BAX;HLA-B;MYD88;HLA-E;ELOC;CFL1;PPP3R1;TAP2;PIK3R3;HLA-A;GNG10;CGAS;GNB1;TNFRSF1B;CD3D;RPS6KB1;CUL1;IRAK1;FBXW11;ELOB;SKP1;NFKB1;GNG2;IKBKG;MAP3K7;RAC1;HLA-F;RBX1;APOBEC3G","hsa05170","Human immunodeficiency virus 1 infection",214
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04010 MAPK signaling pathway",0.00731641703388055,0.0552622988729276,0.407017918923954,0.32104588109362,1.45145269001813,179,"GADD45B;FOS;MYC;KIT;PTPN7;TGFB1;RELA;DUSP6;RAP1A;RASGRP1;PRKCA;MAPK9;IL1B;NFATC3;MAP2K3;RPS6KA5;FLT1;ELK1;NFATC1;FLT3LG;RAP1B;MYD88;MKNK2;MAPKAPK3;PPP3R1;MAP3K8;NFKB2;FGF9;GRB2;MAP3K3;GNA12;RRAS2;MAP3K14;PDGFA;MAP3K4;DUSP2;RASGRP2;RELB;IRAK1;ATF4;RASA2;MAP4K2;RASGRP3;DUSP5;NFKB1;IKBKG;MAP3K7;DUSP1;RAC1;MAP4K4;RPS6KA3","hsa04010","MAPK signaling pathway",300
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04210 Apoptosis",0.00781201888691975,0.0577763896845107,0.407017918923954,0.356623602946781,1.52415847204597,116,"GADD45B;FOS;CTSW;CTSC;ACTB;RELA;BCL2A1;RIPK1;TNFSF10;ACTG1;MAPK9;BID;TUBA1C;CTSZ;BAX;LMNA;PIK3R3;BBC3;CTSO;DIABLO;MAP3K14;CTSF;ATF4;CASP7;NFKB1;IKBKG;TUBA4A","hsa04210","Apoptosis",137
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04061 Viral protein interaction with cytokine and cytokine receptor",0.00807892151314205,0.0585309619829679,0.380730400722792,0.501611179093765,1.72038520364987,38,"IL2RA;PPBP;XCL1;XCL2;CXCR3;CCR9;TNFSF10;CCL5;TNFSF14;CCR7;IL10;TNFRSF1B;IL10RA;IL18R1;ACKR3;TNFRSF14;CCL4;CCL3","hsa04061","Viral protein interaction with cytokine and cytokine receptor",100
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05142 Chagas disease",0.00832010682428202,0.0590727584524024,0.380730400722792,0.401168354310168,1.59593570325435,72,"FOS;CD247;TGFB1;CALR;RELA;MAPK9;IL1B;CCL5;IFNG;IFNGR2;MYD88;SERPINE1;PIK3R3;GNAS;IL10;CD3D;IRAK1;NFKB1;IKBKG;GNA15;CCL3","hsa05142","Chagas disease",103
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04713 Circadian entrainment",0.00858353858599688,0.0592713668988403,0.380730400722792,0.462036360375825,1.61021166066221,41,"FOS;GNG4;PER2;PRKCA;GNG5;CALM1;GNG8;RPS6KA5;GNAS;GNG10;ADCY7;GNB1","hsa04713","Circadian entrainment",97
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa04612 Antigen processing and presentation",0.00868200303870337,0.0592713668988403,0.380730400722792,0.430679535103632,1.59051492667021,52,"LGMN;KIR3DL2;CALR;TAP1;IFNG;HLA-C;B2M;HLA-B;NFYB;HLA-E;TAP2;HLA-A;HLA-DPA1;HSPA4;CD74;HLA-F;HLA-DRA;PDIA3;HSP90AB1;KLRD1;PSME2;TAPBP","hsa04612","Antigen processing and presentation",82
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_up","hsa05161 Hepatitis B",0.00895521758445152,0.0599830611788734,0.380730400722792,0.353803448139543,1.53620475470312,126,"FOS;MYC;STAT5A;TGFB1;STAT3;RELA;YWHAB;PRKCA;MAPK9;NFATC3;BID;MAP2K3;DDX3X;ELK1;NFATC1;NFATC2;YWHAZ;BAX;MYD88;YWHAQ;PIK3R3;GRB2;JAK3;IRAK1;ATF4;TRAF3;DDB2;NFKB1;IKBKG;MAP3K7;CREB3L3;E2F3;JAK1;STAT1","hsa05161","Hepatitis B",163
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_down","hsa04742 Taste transduction",0.00924629114265407,0.0607858028822629,0.380730400722792,-0.648958974946184,-1.72235207037882,13,"SCN3A;SCN2A;GABBR1;PLCB1;PLCB3;SCN9A","hsa04742","Taste transduction",86
"A12","Within-sample CNV top 30%; paper QC","within_sample",0.3,"none",TRUE,2,3851,214,12003,356,"relapse_down","hsa04020 Calcium signaling pathway",0.00996756750734108,0.0643361175473833,0.380730400722792,-0.35389289816344,-1.49153271770495,85,"PTGER3;CXCR4;FLT4;SLC8A1;CAMK4;GNA11;PLCD1;PHKB;HGF;P2RX1;PLCG2;MCU;FGFR1;HRH2;ATP2A3;STIM1;CALML4;MYLK;TPCN1;PTK2B;PLCB1;PLCB3;PHKA2;PHKG2","hsa04020","Calcium signaling pathway",254
