"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.217054263565891,0.4101625085832,0.128788713061714,-0.35870040423422,-1.20363882020956,29,"GABARAP;PIK3C3;GABARAPL1;PIK3R4;ATG3;ATG10;MLST8;ATG7;ATG5;ATG4C;ATG101;MTOR;ATG4B;ATG2A","hsa04136","Autophagy - other",32,,,0.289405684754522,0.434108527131783
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.396825396825397,0.549931258592676,0.0913924325943768,-0.225978747280229,-1.03385771019361,146,"SMCR8;EIF2AK4;DDIT4;RAB33B;AKT3;UVRAG;GABARAP;PIK3C3;GABARAPL1;STX7;TSC1;EPG5;VPS39;DAPK1;MAPK10;PIK3R4;RRAGA;PRKCD;AMBRA1;MTMR4;RRAGB;STK11;C9orf72;BAD;WDR45;ATG3;AKT1S1;ATG10;ITPR1;PRKCQ;ATG14;MLST8;ERN1;PTEN;VPS33A;TRAF6;ATG7;RUBCN;EIF2AK3;LAMP2;HMGB1;PDPK1;ATG5;VAMP8;ATG4C;STX17;ATG101;SUPT20H","hsa04140","Autophagy - animal",169,,,0.396825396825397,0.434108527131783
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",6.54080827058396e-06,0.000569050319540804,0.610526878385931,0.38978275957124,1.84434052246396,193,"HTRA2;COX5A;UQCRHL;NDUFA8;NDUFC2;ADRM1;ATP5F1B;UQCRH;TUBA4A;SLC18A2;NDUFA12;CALM1;TUBA1C;PSMB1;TXN2;PSMC5;SLC25A5;CYC1;BAX;ATF4;SEM1;COX8A;ATP5PF;PSMA7;COX6C;ATP5F1C;VDAC2;GNAS;EIF2S1;SLC25A6;COX7A2L;NDUFA6;UBE2J1;VDAC1;PSMD8;NDUFS2;NDUFAB1;COX4I1;SLC39A3;ATP5MC3;PSMB7;UBE2J2;NDUFA9;ATP5MC1;MAPK9;COX6A1;NDUFV2;ATP5F1A;PARK7;SLC39A8;PSMD2;KEAP1;UBC;PSMB3;UBE2L6;RPS27A;UBA52;SDHC;PSMD11;COX7A2;MFN2;PSMD13;NDUFB6;NDUFB9;UQCRFS1;GNAI2;NDUFB4;SLC39A4;ADORA2A;DUSP1;NDUFB11;PSMD7;CALM3;UQCR11;TUBA1B;UBE2L3;KIF5B;PSMB2;SLC39A7;NDUFV1;PSMA3","hsa05012","Parkinson disease",268,,,,
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR < 0.05","hsa03010 Ribosome",4.06994918133094e-07,0.000141634231510317,0.674962860011025,0.423889240594478,1.9582761225584,167,"MRPS2;RPL39L;MRPS18A;MRPL15;MRPL37;RPL30;MRPL51;MRPL33;RPL8;RPLP1;RPL26L1;MRPL54;MRPL58;MRPS6;AURKAIP1;MRPL24;MRPL40;MRPS35;RPLP0;RPL7;MRPL27;MRPL2;RPS7;RPS6;RPS16;MRPL21;RPL23A;MRPL14;MRPS7;RPS13;RPS28;RPL37;RPL5;RPS27L;MRPL20;RPS15A;RPL21;MRPL45;RPL4;RPS27A;RPL19;UBA52;RPLP2;RPS24;RPL38;MRPS26;RPS4X;RPL3;RPS3A;RPL39;MRPS5;RSL24D1;RPL18A;RPL22;RPL14;RPS25;RPL9;RPS3;RPS14;MRPS9;MRPS23;RPL11;RPS27;MRPL11;RPL24;RPL18;MRPL12;RPL35A;RPS21;MRPL49;MRPS27;RPS20;RPL12;RPS2;MRPL47;RPS29;RPL15;FAU;MRPS22;RPL13A;RPL32;RPL23;RPS12;RPS17;RPS4Y1;RPL36;RPL10A;MRPS12;RPL6;MRPL1;RPL27A;RPL34;RPL35;MRPL13;RPL27","hsa03010","Ribosome",213,,,,
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",5.86927436892702e-06,0.000569050319540804,0.610526878385931,0.457585273115767,1.96682826748883,101,"COX5A;UQCRHL;NDUFA8;NDUFC2;ATP5F1B;UQCRH;PPA2;NDUFA12;PPA1;ATP6V1A;CYC1;COX8A;ATP5PF;COX6C;ATP5F1C;COX7A2L;NDUFA6;NDUFS2;NDUFAB1;COX4I1;ATP5MC3;COX11;NDUFA9;ATP5MC1;COX6A1;NDUFV2;ATP5F1A;ATP6V0D1;ATP6V0B;ATP6V0C;SDHC;COX17;COX7A2;NDUFB6;NDUFB9;UQCRFS1;NDUFB4;ATP5MG;ATP6V1G1;ATP6V0E1;NDUFB11;UQCR11;NDUFV1;UQCRC2;ATP5F1E;ATP5PB;NDUFB1;COX7B;NDUFS4;ATP5MF;ATP5MC2;NDUFA10;COX5B;NDUFB5;UQCRB;UQCRQ;NDUFS8;ATP6V0E2;NDUFS1;ATP6V0A2;NDUFA11","hsa00190","Oxidative phosphorylation",138,,,,
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR 0.10b","hsa04630 JAK-STAT signaling pathway",0.0158590523697464,0.128347679643529,0.352487857583619,0.376711153262208,1.51976916439746,71,"STAT5A;IL4;IL4R;MYC;PIM1;IL27RA;IFNGR2;STAT3;OSM;PTPN6;STAM2;IL21R","hsa04630","JAK-STAT signaling pathway",168,,,,
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR b	% 0.20","hsa03050 Proteasome",0.0942307692307692,0.321493212669683,0.20207170902116,0.375524218459611,1.35680719052077,43,"ADRM1;PSMB1;PSMC5;SEM1;POMP;PSMA7;PSME2;PSMD8;PSMB7;PSMB10;PSMD2;PSMB3;PSMD11;PSMD13;PSMD7;PSMB2;PSMB9;PSMA3","hsa03050","Proteasome",46,0.0942307692307692,0.0942307692307692,0.188461538461538,0.282692307692308
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_up","FDR 0.10b","hsa04137 Mitophagy - animal",0.0300694838481292,0.168777102889499,0.352487857583619,0.338115690011781,1.39619139990716,81,"RELA;MTX1;TOMM40;RRAS2;TFE3;OPTN;TOMM70;ATF4;RAB7A;BCL2L13;E2F1;CCZ1B;EIF2S1;SMURF2;HUWE1;MAPK9;UBC;AMFR;SP1;TOMM20;RPS27A;UBA52;MFN2;PHB2;BECN1;TOMM7;USP30;NRAS;ARIH1;FUNDC1;PGAM5;CSNK2A2;CSNK2A1;GABARAPL2;HIF1A;CALCOCO2;SMURF1","hsa04137","Mitophagy - animal",105,0.0601389676962584,0.0601389676962584,0.120277935392517,0.120277935392517
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.239915074309979,0.492922980784252,0.128142916898415,-0.342802283807946,-1.15832378192634,28,"GABARAPL1;ATG10;GABARAP;ATG7;PIK3C3;PIK3R4;ATG5;MLST8;ATG101","hsa04136","Autophagy - other",32,,,0.239915074309979,0.288747346072187
"qc_mt3","QC","Mitochondrial RNA < 3%",FALSE,3,1455,53,9276,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.144373673036093,0.38062150164061,0.169570644405628,-0.256969356543508,-1.16932456863728,138,"RAB33B;SMCR8;AKT3;STX7;DDIT4;C9orf72;TSC1;EPG5;MTMR4;GABARAPL1;UVRAG;ATG10;GABARAP;EIF2AK3;VAMP8;ATG7;PIK3C3;PIK3R4;SUPT20H;BAD;VMP1;ATG5;DAPK1;RRAGA;RRAGB;ITPR1;EIF2AK4;AMBRA1;STK11;MLST8;CFLAR;VPS11","hsa04140","Autophagy - animal",169,,,0.192498230714791,0.288747346072187
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",2.63727710411534e-07,9.28321540648599e-05,0.674962860011025,0.408282927370947,1.95135185361077,202,"COX5A;ADRM1;NDUFC2;ATP5F1B;SLC18A2;TUBA1C;MAPK9;UQCRHL;NDUFA6;NDUFAB1;NDUFA9;SLC39A4;NDUFA12;CALM1;PSMB1;VDAC1;CYC1;BAX;SLC25A5;SLC39A3;UQCRH;KEAP1;PSMC5;ATF4;HTRA2;GNAS;COX6A1;UBE2L6;COX7A2L;COX8A;PSMD8;COX6C;NDUFV2;PSMA7;TUBA1B;ATP5PF;COX4I1;SLC39A8;PARK7;PSMD11;TXN2;SLC39A6;SLC25A6;VDAC2;PSMD12;NDUFB7;KIF5B;ATP5MC1;SLC39A13;UBA52;PSMB3;UBE2J2;NDUFB6;PSMC3;MFN2;PSMB7;ATP5F1C;UBC;CALM3;NDUFB9;GNAI2;ATP5MC3;ITPR3;ATP5F1A;TUBA4A;TUBB4A;PPIF;NDUFS3;COX7B;EIF2S1;SEM1;PSMD2;SDHB;ATP5F1E;RPS27A;TUBB2A;PSMD7;NDUFB2;UBE2L3;NDUFS8;SOD1;PSMC4;DUSP1;SLC39A7;UQCR11;PSMA4;NDUFA8;ATP5PB;NDUFB11;TUBB4B;XBP1;CALM2;PRKACA;PSMA8;NDUFA1;COX7A2;UBE2J1","hsa05012","Parkinson disease",268,,,,
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR < 0.05","hsa03010 Ribosome",6.28669060924227e-06,0.00110645754722664,0.610526878385931,0.397646245573234,1.86349996846953,169,"MRPL15;MRPS2;RPL39L;MRPS18A;MRPL37;MRPS7;MRPS6;MRPL1;MRPL33;RPL26L1;MRPL36;AURKAIP1;RPL30;MRPL24;RPS16;RPL8;RPLP1;RPL23A;MRPL54;MRPL27;MRPL20;RPS6;UBA52;RPLP2;MRPL11;MRPL47;RPS13;MRPL58;RPL4;RPL7;MRPL3;RPS7;MRPL49;RPL21;MRPL14;RPL37;RPS17;MRPS30;RPLP0;RPL18A;MRPL51;RPS27L;RPS27A;RPS28;RPL38;RPS20;MRPL21;RPS15A;MRPS23;MRPS35;RPL19;RPS25;RPL27A;RPS21;RPS27;RPS24;RPL14;RPL36;RPS4X;MRPL40;RPL23;RPS3A;RPS29;RPL5;RPL3;RPS19;RPS3;RPL13A;RPL22;RPS2;RPL35;RSL24D1;RPL27;RPL39;RPL11;RPL36A;MRPL41;RPS14;RPL35A;MRPS28;RPL9;MRPL12;RPL24;RPS12;RPL37A;RPL18;RPL15;MRPL17;MRPL2;RPL10A;RPS23;MRPL39;RPL32;RPL17;RPL12;RPS4Y1;RPS9;MRPS17;RPL34;FAU;MRPS12;RPL6;RPL13;MRPL42;RPS5;RPL7A;RPS11;MRPS10","hsa03010","Ribosome",213,,,,
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",3.34048370773036e-05,0.00293962566280272,0.557332238758646,0.443333133007027,1.90936886752936,103,"COX5A;NDUFC2;ATP5F1B;UQCRHL;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;PPA1;CYC1;UQCRH;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;ATP5PF;PPA2;COX4I1;ATP6V0D1;ATP6V1A;ATP6V0A4;NDUFB7;ATP5MC1;ATP6V0C;NDUFB6;ATP5F1C;ATP5MG;NDUFB9;ATP5MC3;ATP5F1A;ATP6V0E1;NDUFS3;COX7B;SDHB;ATP5F1E;COX17;NDUFB2;NDUFS8;UQCR11;ATP6V1G1;NDUFA8;ATP5PB;NDUFB11;COX15;ATP5ME;LHPP;ATP6V0B;NDUFA1;COX7A2","hsa00190","Oxidative phosphorylation",138,,,,
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR 0.05b","hsa04630 JAK-STAT signaling pathway",0.0104609228815197,0.0859645560942577,0.380730400722792,0.375728240280394,1.52691952740228,79,"MYC;OSM;STAT5A;IL27RA;IL4R;PIM1;IFNGR2;SOCS6;STAT3;IL4;PTPN6;IL21R;JAK3;PIK3R3;GRB2;IL2RA;AKT1","hsa04630","JAK-STAT signaling pathway",168,,,,
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR 0.10b","hsa03050 Proteasome",0.0234233950135094,0.130873572138973,0.352487857583619,0.412982176617653,1.49571389771184,44,"ADRM1;PSMB1;PSMC5;PSME2;POMP;PSMB9;PSMD8;PSMA7;PSMD11;PSME4;PSMD12;PSMB3;PSMC3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMA8;PSMB2;PSMC1","hsa03050","Proteasome",46,0.0304758452840997,0.0468467900270187,0.0609516905681995,0.0936935800540375
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_up","FDR 0.10b","hsa04137 Mitophagy - animal",0.0304758452840997,0.162537841515199,0.352487857583619,0.333475555594955,1.39010405076867,89,"MTX1;RELA;TOMM40;MAPK9;OPTN;TFE3;TOMM70;MUL1;E2F1;AMFR;ATF4;BCL2L13;RRAS2;NRAS;BECN1;SMURF2;RAB7A;FUNDC1;UBA52;CSNK2A2;TOMM20;MFN2;UBC;MTX2;EIF2S1;BNIP3;CSNK2A1;RPS27A;CCZ1B","hsa04137","Mitophagy - animal",105,0.0304758452840997,0.0468467900270187,0.0609516905681995,0.0936935800540375
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.123046875,0.318474264705882,0.176694268938498,-0.393708482447024,-1.3247963178887,30,"ATG9B;PIK3C3;GABARAP;GABARAPL1;ATG10;PIK3R4;ATG5;ATG2B;MTOR;ATG3;ATG7;ATG4C;MLST8","hsa04136","Autophagy - other",32,,,0.1640625,0.24609375
"qc_nf500","QC","Features >= 500",FALSE,3,3180,139,10941,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.628571428571429,0.757729941291585,0.0684714904492087,-0.203745035119981,-0.925996972352637,149,"SMCR8;DDIT4;ATG9B;AKT3;RAB33B;PIK3C3;STX7;GABARAP;EPG5;UVRAG;EIF2AK4;TSC1;VPS39;GABARAPL1;ATG10;ITPR1;RRAGB;PRKCQ;ERN1;RRAGA;LAMP2;TRAF6;AMBRA1;MAPK10;VPS11;MTMR4;C9orf72;VPS33A;PIK3R4;PRKCD;PTEN;TSC2;RAB39B;BAD;DAPK1;ATG5;ATG14;AKT1S1;ATG2B;ATG16L2;WDR45;STX17","hsa04140","Autophagy - animal",169,,,0.628571428571429,0.628571428571429
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",1.50669194122388e-05,0.00302991599157648,0.593325476396405,0.373840368433773,1.74055331395826,201,"COX5A;ADRM1;SLC18A2;NDUFC2;ATP5F1B;TUBA1C;MAPK9;UQCRHL;NDUFA12;NDUFA6;NDUFAB1;SLC39A4;CALM1;VDAC1;NDUFA9;CYC1;PSMB1;KEAP1;BAX;UQCRH;SLC39A3;SLC25A5;PSMC5;ATF4;HTRA2;NDUFV2;GNAS;COX6A1;PSMD11;PSMD8;UBE2L6;COX8A;COX7A2L;PSMA7;MFN2;SLC39A8;COX6C;TUBA1B;PPIF;ITPR3;ATP5MC1;COX4I1;SLC39A13;ATP5PF;PSMC3;PSMD12;KIF5B;PARK7;SLC25A6;NDUFB7;UBA52;VDAC2;UBC;TUBA4A;TXN2;NDUFB6;SLC39A6;NDUFS3;CALM3;EIF2S1;PSMB7;PSMD2;UBE2J2;PSMA8;PSMB3;PSMD7;ATP5F1C;NDUFS8;NDUFB9;GNAI2;ATP5F1A;DUSP1;ATP5MC3;SDHB;PSMC4;COX7B;PRKACA;SEM1;TUBB2A;RPS27A;UBE2L3;ATP5F1E;SLC39A11;XBP1;CALM2;NDUFB2;UQCR11","hsa05012","Parkinson disease",268,,,,
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR < 0.05","hsa03010 Ribosome",0.000312663076588181,0.00917145024658666,0.49849310876659,0.358300467303593,1.62575448375502,169,"MRPL15;MRPS2;RPL39L;MRPS18A;MRPL37;MRPS7;MRPL1;MRPS6;MRPL36;MRPL24;MRPL33;RPL26L1;AURKAIP1;RPL30;MRPL58;MRPL27;RPS16;MRPL20;RPL8;RPLP1;RPL23A;MRPL11;MRPL54;RPS27L;RPLP2;RPS6;UBA52;MRPL47;RPS13;RPL4;MRPL14;RPL37;RPS17;MRPL49;RPS7;MRPS30;RPL7;MRPL51;RPL21;RPL38;RPL18A;RPLP0;MRPL3;RPS20;RPS27A;RPS28;RPS21;RPS15A;RPL36;RPS27;RPL19;RPL27A;MRPS35;RPL14;RPS25;MRPL21;RPS24;MRPS23;MRPL41;RPL23;RPS3A;RPS4X;RPL13A;RPS29;RPS19;RPL3;MRPL39;RPL5;RPL22;RPS2;RPL35;RPS3;MRPL40;RPL36A;MRPL12;MRPS28;RPL27;RPL11;RPL39;RPL35A;RSL24D1;RPS14;RPS12;RPL24;MRPS12;RPL37A;RPL9;RPL18;MRPL17;RPL15;RPL10A;RPL12;RPS23;RPL32;MRPL2;RPL17;MRPS17;MRPL55;RPL13;RPL34;MRPL13;MRPS26;RPS9;RPL31;MRPS10;RPS11;RPL6;RPS4Y1;FAU;RPS18;MRPL45;MRPL42;RPS5;RPL7A","hsa03010","Ribosome",213,,,,
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",0.000188557658964798,0.0066372295955609,0.518848077743792,0.42141353333811,1.7789311552052,102,"COX5A;NDUFC2;ATP5F1B;UQCRHL;NDUFA12;NDUFA6;NDUFAB1;PPA1;NDUFA9;CYC1;UQCRH;NDUFV2;COX6A1;COX8A;COX7A2L;PPA2;COX6C;ATP6V0D1;ATP5MC1;COX4I1;ATP5PF;ATP6V0A4;ATP6V0C;NDUFB7;ATP6V1A;NDUFB6;NDUFS3;ATP5MG;ATP6V0E1;ATP5F1C;NDUFS8;NDUFB9;ATP5F1A;ATP5MC3;SDHB;COX17;COX7B;ATP5F1E;ATP6V0A2;NDUFB2;UQCR11;ATP5ME;NDUFS1;COX15;COX10;ATP6V1G1;NDUFA8;NDUFB11;NDUFA1;ATP5PB;ATP6V0B","hsa00190","Oxidative phosphorylation",138,,,,
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR < 0.05","hsa04630 JAK-STAT signaling pathway",0.00362400929604691,0.0375191550649562,0.431707695803346,0.389955670078695,1.58369147047261,79,"MYC;OSM;STAT5A;IL4R;IL27RA;STAT3;PIM1;IFNGR2;SOCS6;PTPN6;IL4;IL21R;JAK3;PIK3R3;GRB2;IL2RA;AKT1;PIK3CB;STAM2","hsa04630","JAK-STAT signaling pathway",168,,,,
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR b	% 0.20","hsa03050 Proteasome",0.0541082164328657,0.209297716311744,0.276500599254472,0.397586264479637,1.42480254413045,44,"ADRM1;PSMB1;PSMC5;PSME2;PSMB9;POMP;PSMD11;PSMD8;PSMA7;PSMC3;PSMD12;PSME4;PSMB7;PSMD2;PSMA8;PSMB3;PSMD7;PSMC4;SEM1","hsa03050","Proteasome",46,0.0541082164328657,0.0541082164328657,0.108216432865731,0.162324649298597
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_up","FDR 0.10b","hsa04137 Mitophagy - animal",0.0229167464627433,0.110701919875606,0.352487857583619,0.344861860664072,1.42844365144433,88,"RELA;MTX1;TOMM40;MAPK9;TFE3;OPTN;TOMM70;E2F1;ATF4;MUL1;AMFR;RRAS2;NRAS;BECN1;MFN2;BCL2L13;SMURF2;BNIP3;PGAM5;RAB7A;CSNK2A2;UBA52;UBC;TOMM20;FUNDC1;EIF2S1;HUWE1;CSNK2A1;MTX2","hsa04137","Mitophagy - animal",105,0.0458334929254867,0.0458334929254867,0.0916669858509733,0.0916669858509733
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.284274193548387,0.478777589134126,0.112843355675562,-0.33965916254826,-1.11287259640322,29,"GABARAP;PIK3C3;GABARAPL1;ATG10;ATG5;ATG3;ATG2B;MTOR;ATG4B;ATG7;PIK3R4;MLST8","hsa04136","Autophagy - other",32,,,0.379032258064516,0.568548387096774
"qc_nf1000","QC","Features >= 1,000",FALSE,3,2937,125,10809,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.700205338809035,0.808105833641903,0.0635007968065945,-0.200183591814964,-0.901482184483131,146,"SMCR8;DDIT4;RAB33B;GABARAP;EPG5;PIK3C3;AKT3;STX7;EIF2AK4;UVRAG;TSC1;VPS39;GABARAPL1;ATG10;PRKCQ;ERN1;RRAGA;LAMP2;BAD;RRAGB;MAPK10;VPS11;VPS33A;PRKCD;AMBRA1;MTMR4;C9orf72;TRAF6;ATG5;DAPK1;WDR45;STX17;RAB39B;PTEN;TSC2;ATG3;ITPR1;ATG14;ATG16L2;ATG2B;AKT1S1;EIF2AK3;STK11;VAMP8;ZFYVE1;HMGB1;RUBCN;MTOR;ATG4B;ATG7;PIK3R4;YKT6;CFLAR;SUPT20H;MLST8;BCL2L1","hsa04140","Autophagy - animal",169,,,0.700205338809035,0.700205338809035
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",0.00166291149683294,0.0448986104144894,0.45505986738723,0.320802483927277,1.53664828118788,199,"UQCRHL;SLC18A2;COX5A;NDUFA12;ATP5F1B;KEAP1;ATF4;NDUFC2;UQCRH;MAPK9;SLC39A3;NDUFA6;PSMB1;CALM1;ADRM1;PSMC5;NDUFA9;SLC39A4;PPIF;NDUFAB1;TUBA1C;NDUFV2;SLC39A6;VDAC1;BAX;CYC1;HTRA2;SLC39A13;SLC39A8;SLC25A5;GNAS;PSMD11;ATP5MC1;EIF2S1;PSMA7;PSMB7;COX6A1;PARK7;NDUFB9;COX6C;PSMC3;TUBA4A;COX7A2L;MFN2;TUBA1B;NDUFS3;COX4I1;PSMD12;PSMD8;NDUFS8;KIF5B;PSMB3;UBE2L3;PSMD7;CALM2;SLC25A6;SLC39A11;UBA52;UBE2L6;COX8A;UBC;TXN2;SDHB;ADORA2A;VDAC2;KLC4;NDUFB7;ATP5PF;NDUFB6;UBE2J2;PSMC4;XBP1;RPS27A;CAMK2D;NDUFB2;PSMB5;CALM3;ITPR3;UBE2J1;PSMD2;ATP5F1E;ATP5F1A","hsa05012","Parkinson disease",268,,,,
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR 0.05b","hsa03010 Ribosome",0.00605450408361125,0.0888887485963423,0.407017918923954,0.320301241423546,1.50732546443734,168,"MRPS2;MRPL15;MRPL37;MRPL1;MRPS18A;RPL39L;MRPS7;MRPL27;AURKAIP1;MRPS6;RPS27L;MRPL33;MRPL20;RPL26L1;RPL30;RPS16;MRPL36;RPL8;RPLP1;MRPL40;RPLP2;RPS6;RPL23A;MRPL54;RPS17;MRPL11;RPL4;UBA52;MRPL41;RPL37;RPL27A;RPS13;MRPL24;MRPS30;RPS21;RPL18A;MRPL58;RPL36;MRPS17;RPS27A;MRPS5;RPS20;RPLP0;RPL7;RPS7;RPL21;RPS19;RPL19;RPL38;RPS15A;RPL14;RPS28;RPS27;RPS25;RPS24;RPL35;RPL13A;MRPL47;MRPS35;MRPL3;MRPS12;RPS3A;RPL36A;RPS2;RPS4X;RPL27;RSL24D1;RPL37A;RPL3;RPL22;RPL11;MRPL19;MRPL14;RPS3;RPS29;RPS12;MRPL51;RPS23;RPL24;MRPL39;RPL10A;RPL23;MRPL21;RPL5;MRPL49;RPL13;MRPL42;MRPL45;RPL39;MRPS33;RPL35A;RPL18;RPL31;RPL32;MRPS10;MRPS26;RPL9","hsa03010","Ribosome",213,,,,
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR 0.10b","hsa00190 Oxidative phosphorylation",0.0126526532347954,0.123363369039255,0.380730400722792,0.334831249417984,1.45433589378247,102,"UQCRHL;COX5A;NDUFA12;ATP5F1B;NDUFC2;UQCRH;PPA1;NDUFA6;NDUFA9;NDUFAB1;NDUFV2;CYC1;PPA2;ATP5MC1;COX6A1;NDUFB9;COX6C;COX7A2L;NDUFS3;COX4I1;ATP6V0A2;NDUFS8;COX8A;SDHB;ATP6V0E1;COX17;ATP6V1A;ATP5MG;ATP6V0C;NDUFB7;ATP5PF;NDUFB6;ATP5ME;NDUFB2;ATP6V0D1;ATP5F1E;ATP5F1A;LHPP;ATP5F1C;ATP5MC3;ATP6V0A4;NDUFA1;NDUFB1","hsa00190","Oxidative phosphorylation",138,,,,
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR 0.10b","hsa04630 JAK-STAT signaling pathway",0.00821319006549535,0.104361552331048,0.380730400722792,0.379644293179133,1.560454471375,75,"MYC;OSM;STAT5A;IL4R;IL27RA;IFNGR2;STAT3;PTPN6;PIM1;IL21R;IL4;JAK3;IL2RA;SOCS3;PIK3R3;PIAS2;PIK3CB;GRB2;AKT1;HRAS;AKT2;SOCS5;PDGFA;STAM2;CDKN1A;IFNGR1","hsa04630","JAK-STAT signaling pathway",168,,,,
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR b	% 0.20","hsa03050 Proteasome",0.27037773359841,0.539145968209901,0.115240003147781,0.315302231289151,1.1408124474003,43,"PSMB1;ADRM1;PSMC5;POMP;PSME4;PSME2;PSMD11;PSMB9;PSMA7;PSMB7;PSMC3;PSMD12;PSMD8;PSMB3;PSMD7","hsa03050","Proteasome",46,0.27037773359841,0.27037773359841,0.360503644797879,0.540755467196819
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_up","FDR 0.10b","hsa04137 Mitophagy - animal",0.0281630991284335,0.173711040338602,0.352487857583619,0.332248810345862,1.40158586302856,86,"RELA;MTX1;TOMM40;MUL1;TOMM70;ATF4;TFE3;MAPK9;E2F1;SMURF2;OPTN;AMFR;BECN1;NRAS;BCL2L13;RRAS2;HRAS;EIF2S1;RABGEF1;MTX2;MFN2;SAMM50;HUWE1;CSNK2A1;UBA52;OPA1;RAB7A;UBC;CCZ1B;BNIP3;SMURF1;CSNK2A2;TOMM20","hsa04137","Mitophagy - animal",105,0.056326198256867,0.056326198256867,0.112652396513734,0.112652396513734
"qc_nf1500","QC","Features >= 1,500",FALSE,3,1961,98,10147,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.149897330595483,0.413594395661157,0.163180127180689,-0.386509506968924,-1.27282715879703,29,"GABARAP;PIK3C3;GABARAPL1;ATG10;PIK3R4;ATG4C;ATG5;ATG4B;ATG3","hsa04136","Autophagy - other",32,,,0.299794661190965,0.449691991786448
