"specification_id","specification_axis","selection_scope","top_fraction","mt_max","min_features","upper_feature_cap","gene_filter","robust_dispersion","normalization","rank_metric","n_cells_total","min_cells_per_sample","sample_cell_imbalance_ratio","diagnosis_cells_n","relapse_cells_n","median_percent_mt","median_nFeature_RNA","cycling_prop","immature_prop","quiescent_prop","er_stress_prop","nperm","primary_equivalent","proteasome_NES","proteasome_nominal_P","proteasome_two_target_BH","mitophagy_NES","mitophagy_nominal_P","mitophagy_two_target_BH","worst_target_nominal_P"
"PQ090","Population + QC","global",0.25,3.5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1995,74,8.40540540540541,903,1092,2.54560882477726,1616,0.386967418546366,0.292731829573935,0.306766917293233,0.0135338345864662,5000,FALSE,1.55542640591208,0.0164835164835165,0.0325655281969817,1.38470304258974,0.0325655281969817,0.0325655281969817,0.0325655281969817
"PQ307","Population + QC","within_sample",0.2,4.5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2249,116,4.73275862068965,1013,1236,3.12800769971126,1686,0.502890173410405,0.261004891062695,0.224988883948422,0.0111160515784793,5000,FALSE,1.80686314424506,0.00243732590529248,0.00487465181058496,1.4115375720448,0.0326231691078562,0.0326231691078562,0.0326231691078562
"PQ474","Population + QC","within_sample",0.5,5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",6412,357,4.19047619047619,2938,3474,3.14387322576264,1958.5,0.527448533998752,0.235807860262009,0.228945726762321,0.00779787897691828,5000,FALSE,1.75248621622762,0.00421496311907271,0.00842992623814542,1.40533687731952,0.032927230819888,0.032927230819888,0.032927230819888
"PQ089","Population + QC","global",0.25,3.5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1996,74,8.40540540540541,903,1093,2.54690909558422,1616.5,0.387274549098196,0.292585170340681,0.306613226452906,0.0135270541082164,5000,FALSE,1.53720203362738,0.0200400801603206,0.0329938900203666,1.38590181002486,0.0329938900203666,0.0329938900203666,0.0329938900203666
"PQ051","Population + QC","global",0.2,3.5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1575,53,9.84905660377358,703,872,2.56191289496157,1572,0.382857142857143,0.312380952380952,0.291428571428571,0.0133333333333333,5000,FALSE,1.74283826811179,0.00266869996187571,0.00533739992375143,1.39286398669228,0.0331718225866567,0.0331718225866567,0.0331718225866567
"PQ101","Population + QC","global",0.25,4,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2317,85,8.98823529411765,916,1401,2.78969957081545,1674,0.426845058264998,0.315494173500216,0.245144583513164,0.0125161847216228,5000,FALSE,1.47452309882483,0.0332673267326733,0.0332673267326733,1.52399161839929,0.0106846062524733,0.0213692125049466,0.0332673267326733
"PQ010","Population + QC","global",0.15,3.5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1168,43,9.90697674418605,531,637,2.58519187619331,1505.5,0.404965753424658,0.291095890410959,0.289383561643836,0.0145547945205479,5000,FALSE,1.46960771675826,0.0259047619047619,0.0336262896446313,1.39585675186857,0.0336262896446313,0.0336262896446313,0.0336262896446313
"PQ470","Population + QC","within_sample",0.5,4.5,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5596,283,4.68197879858657,2506,3090,3.00680529397841,2011.5,0.540922087205147,0.244639027877055,0.206576125804146,0.00786275911365261,5000,FALSE,1.5948215210222,0.0128071997230876,0.0256143994461751,1.39741832045989,0.0336430631207946,0.0336430631207946,0.0336430631207946
"PQ339","Population + QC","within_sample",0.25,4,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2410,116,5.22413793103448,1067,1343,2.92405726961081,1715,0.495850622406639,0.266804979253112,0.226970954356846,0.0103734439834025,5000,FALSE,1.51881536661626,0.0240501917044266,0.0339381720430108,1.400774219577,0.0339381720430108,0.0339381720430108,0.0339381720430108
"MR044","Model + ranking","global",0.25,5,0,"none","filterByExpr",TRUE,"TMM","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.44501658940381,0.0340673036975488,0.0340673036975488,1.40395572575542,0.0250417362270451,0.0340673036975488,0.0340673036975488
"PQ475","Population + QC","within_sample",0.5,5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",6389,354,4.21751412429379,2923,3466,3.14871016691957,1965,0.529816872750039,0.236500234778526,0.226013460635467,0.00766943183596807,5000,FALSE,1.71571817456226,0.00416233090530697,0.00832466181061394,1.40749765450844,0.0341685649202733,0.0341685649202733,0.0341685649202733
"PQ458","Population + QC","within_sample",0.5,4,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5064,272,4.38235294117647,2306,2758,2.83481066028312,1945.5,0.508293838862559,0.244865718799368,0.238151658767773,0.00868878357030016,5000,FALSE,1.65579691353578,0.00695652173913044,0.0139130434782609,1.40229438640649,0.0344136318075509,0.0344136318075509,0.0344136318075509
"PQ011","Population + QC","global",0.15,3.5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1150,43,9.86046511627907,518,632,2.59450904797009,1511.5,0.409565217391304,0.295652173913043,0.28,0.0147826086956522,5000,FALSE,1.47344979064703,0.0311284046692607,0.0345622119815668,1.40214634519905,0.0345622119815668,0.0345622119815668,0.0345622119815668
"PQ145","Population + QC","global",0.3,4.5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3457,164,6.24390243902439,1430,2027,2.97202797202797,1685,0.41538906566387,0.286664738212323,0.286954006363899,0.0109921897599074,5000,FALSE,1.55355755690437,0.0183266932270916,0.0346373268133659,1.38433801799396,0.0346373268133659,0.0346373268133659,0.0346373268133659
"PQ423","Population + QC","within_sample",0.4,4,1500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2918,121,6.51239669421488,1199,1719,2.93029770191505,2129,0.582248115147361,0.298834818368746,0.112748457847841,0.00616860863605209,5000,FALSE,1.46888519304134,0.0347317744154058,0.0347317744154058,1.41272888985756,0.0314285714285714,0.0347317744154058,0.0347317744154058
"PQ417","Population + QC","within_sample",0.4,4,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",4011,211,4.54976303317536,1824,2187,2.8555431131019,1853,0.50261780104712,0.253054101221641,0.235103465469958,0.00922463226128148,5000,FALSE,1.71104137987704,0.00587219343696028,0.0117443868739206,1.39648952696263,0.0347515427086716,0.0347515427086716,0.0347515427086716
"PQ146","Population + QC","global",0.3,4.5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3456,164,6.24390243902439,1430,2026,2.97247802853184,1685,0.415219907407407,0.286747685185185,0.287037037037037,0.0109953703703704,5000,FALSE,1.5536677679675,0.0205562273276904,0.0350162866449511,1.39133304077284,0.0350162866449511,0.0350162866449511,0.0350162866449511
"PQ431","Population + QC","within_sample",0.4,4.5,1500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3375,131,7.45038167938931,1407,1968,3.10454460445109,2155,0.601185185185185,0.290666666666667,0.102518518518519,0.00562962962962963,5000,FALSE,1.54073640171453,0.0174094707520891,0.0348189415041783,1.39328528402212,0.0350360183366077,0.0350360183366077,0.0350360183366077
"PQ429","Population + QC","within_sample",0.4,4.5,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",4419,215,4.93953488372093,1961,2458,3.03350970017637,1919,0.535188956777552,0.256619144602851,0.199818963566418,0.00837293505317945,5000,FALSE,1.67188683885247,0.00751366120218579,0.0150273224043716,1.38590374167144,0.0351676978183002,0.0351676978183002,0.0351676978183002
"PQ012","Population + QC","global",0.15,3.5,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1150,43,9.86046511627907,518,632,2.59450904797009,1511.5,0.409565217391304,0.295652173913043,0.28,0.0147826086956522,5000,FALSE,1.47166378467316,0.0354223433242507,0.0354223433242507,1.40886564917782,0.0323429860849944,0.0354223433242507,0.0354223433242507
"PQ290","Population + QC","within_sample",0.2,3.5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1470,71,5.64788732394366,638,832,2.65854713643447,1626,0.470068027210884,0.263945578231292,0.252380952380952,0.0136054421768707,5000,FALSE,1.63094961027735,0.00982532751091703,0.0196506550218341,1.38388871694327,0.0357390700902151,0.0357390700902151,0.0357390700902151
"PQ220","Population + QC","global",0.5,4,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5090,376,3.63031914893617,2196,2894,2.77827900076186,1846,0.435952848722986,0.242239685658153,0.310609037328094,0.0111984282907662,5000,FALSE,1.59753745757169,0.0118270799347471,0.0236541598694943,1.3597217997373,0.0358004827031376,0.0358004827031376,0.0358004827031376
"PQ318","Population + QC","within_sample",0.2,5,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",2310,112,5.05357142857143,981,1329,3.26166203028395,1750,0.529004329004329,0.284415584415584,0.174891774891775,0.0116883116883117,5000,FALSE,1.63304493916473,0.00855871276959945,0.0171174255391989,1.39451957694937,0.0363404526617788,0.0363404526617788,0.0363404526617788
"PQ424","Population + QC","within_sample",0.4,4,1500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",2914,121,6.48760330578512,1196,1718,2.93061764339607,2127,0.581674673987646,0.299245024021963,0.112903225806452,0.0061770761839396,5000,FALSE,1.48229898777806,0.0329780146568954,0.0363924050632911,1.39648788943369,0.0363924050632911,0.0363924050632911,0.0363924050632911
"PQ195","Population + QC","global",0.4,5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",5103,335,4.23283582089552,2092,3011,3.11444652908068,1785,0.433470507544582,0.266705859298452,0.29002547521066,0.00979815794630609,5000,FALSE,1.43518550364883,0.0369468128298823,0.0369468128298823,1.36559976893914,0.0348114380439287,0.0369468128298823,0.0369468128298823
"PQ218","Population + QC","global",0.5,4,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5114,377,3.63395225464191,2213,2901,2.77621756100726,1842,0.434298005475166,0.241102854908095,0.31325772389519,0.0113414157215487,5000,FALSE,1.62178969368592,0.0111022997620936,0.0222045995241872,1.37275983670905,0.0369928400954654,0.0369928400954654,0.0369928400954654
"PQ118","Population + QC","global",0.25,5,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",2936,125,7.488,1100,1836,3.10815723156744,1692,0.433923705722071,0.322547683923706,0.231948228882834,0.0115803814713896,5000,FALSE,1.45055401399607,0.0372549019607843,0.0372549019607843,1.43140733206759,0.0263361735089078,0.0372549019607843,0.0372549019607843
"MR041","Model + ranking","global",0.25,5,0,"none","filterByExpr",FALSE,"TMMwsp","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.45192166384938,0.037300922045264,0.037300922045264,1.39613260561815,0.0253218884120172,0.037300922045264,0.037300922045264
"PQ147","Population + QC","global",0.3,4.5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3432,163,6.26380368098159,1413,2019,2.97817493961631,1689,0.417832167832168,0.288752913752914,0.282634032634033,0.0107808857808858,5000,FALSE,1.51686787767512,0.0210222588623248,0.0376061463809139,1.36222548869449,0.0376061463809139,0.0376061463809139,0.0376061463809139
"PQ279","Population + QC","within_sample",0.15,5,1500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1093,28,13.4642857142857,443,650,3.39532871972318,1988,0.609332113449222,0.328453796889295,0.0567246111619396,0.00548947849954254,5000,FALSE,1.79570957647065,0.00347991142043657,0.00695982284087314,1.39255652743809,0.037635989414878,0.037635989414878,0.037635989414878
"PQ009","Population + QC","global",0.15,3.5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1168,43,9.90697674418605,531,637,2.58519187619331,1505.5,0.404965753424658,0.291095890410959,0.289383561643836,0.0145547945205479,5000,FALSE,1.483650622718,0.0346270928462709,0.0379019908116386,1.40227123584021,0.0379019908116386,0.0379019908116386,0.0379019908116386
"PQ049","Population + QC","global",0.2,3.5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1594,53,9.88679245283019,716,878,2.54987302267234,1563.5,0.379548306148055,0.308657465495609,0.297992471769134,0.013801756587202,5000,FALSE,1.7289523203,0.00350194552529183,0.00700389105058366,1.38721691933045,0.0382239382239382,0.0382239382239382,0.0382239382239382
"PQ422","Population + QC","within_sample",0.4,4,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3836,194,4.82989690721649,1696,2140,2.85899401839032,1892,0.518508863399374,0.262773722627737,0.209593326381648,0.00912408759124088,5000,FALSE,1.58350532892255,0.0103770321687997,0.0207540643375994,1.37684134239874,0.0382636655948553,0.0382636655948553,0.0382636655948553
"PQ419","Population + QC","within_sample",0.4,4,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3987,208,4.60576923076923,1807,2180,2.8598971722365,1857,0.505141710559318,0.254577376473539,0.231251567594683,0.0090293453724605,5000,FALSE,1.7013098191554,0.004394861392833,0.00878972278566599,1.36898007053796,0.0386971944534021,0.0386971944534021,0.0386971944534021
"PQ301","Population + QC","within_sample",0.2,4,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1751,76,6.15789473684211,727,1024,2.955409609402,1723,0.527698458023986,0.284408909194746,0.175328383780697,0.0125642490005711,5000,FALSE,1.7292492099326,0.00517955801104972,0.0103591160220994,1.38927843869751,0.0388219544846051,0.0388219544846051,0.0388219544846051
"PQ469","Population + QC","within_sample",0.5,4.5,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",5601,283,4.68197879858657,2510,3091,3.00623936471923,2013,0.541331905016961,0.244420639171576,0.206391715765042,0.00785574004642028,5000,FALSE,1.59843883217665,0.0130899069927661,0.0261798139855322,1.39108088429914,0.0388381201044386,0.0388381201044386,0.0388381201044386
"MR032","Model + ranking","global",0.25,5,0,"none","cpm1_n3",TRUE,"TMM","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.61981310995776,0.0107015457788347,0.0214030915576694,1.38262579793284,0.0389714744877461,0.0389714744877461,0.0389714744877461
"MR047","Model + ranking","global",0.25,5,0,"none","filterByExpr",TRUE,"TMMwsp","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.44649321673625,0.038971807628524,0.038971807628524,1.39903287876646,0.0246965257429887,0.038971807628524,0.038971807628524
"PQ385","Population + QC","within_sample",0.3,4.5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3457,183,4.50273224043716,1578,1879,3.07672828564193,1783,0.510847555684119,0.250795487416835,0.228811107897021,0.00954584900202488,5000,FALSE,1.75108269250933,0.00178571428571429,0.00357142857142857,1.36656185753374,0.0395403852652923,0.0395403852652923,0.0395403852652923
"PQ432","Population + QC","within_sample",0.4,4.5,1500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3371,131,7.42748091603053,1404,1967,3.10568848043099,2154,0.600711954909522,0.29101156926728,0.102640166122812,0.00563630970038564,5000,FALSE,1.54624886632311,0.0176165803108808,0.0352331606217617,1.38153745493975,0.039568345323741,0.039568345323741,0.039568345323741
"PQ317","Population + QC","within_sample",0.2,5,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2311,112,5.05357142857143,981,1330,3.26164874551971,1750,0.529208135006491,0.284292514063176,0.174816096927737,0.0116832540025963,5000,FALSE,1.62300738054804,0.00999000999000999,0.01998001998002,1.3784693456098,0.0396503278176709,0.0396503278176709,0.0396503278176709
"PQ420","Population + QC","within_sample",0.4,4,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3983,208,4.60576923076923,1804,2179,2.86071875558734,1855,0.504644740145619,0.254833040421793,0.231483806176249,0.00903841325633944,5000,FALSE,1.70162833718441,0.00376454483230664,0.00752908966461328,1.37490747777018,0.0396646243147372,0.0396646243147372,0.0396646243147372
"MR011","Model + ranking","global",0.25,5,0,"none","cpm05_n2",TRUE,"TMMwsp","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.61172599196921,0.00848082595870206,0.0169616519174041,1.37436692795032,0.0397085610200364,0.0397085610200364,0.0397085610200364
"MR008","Model + ranking","global",0.25,5,0,"none","cpm05_n2",TRUE,"TMM","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.62644280019521,0.0114155251141553,0.0228310502283105,1.36641414364647,0.040015243902439,0.040015243902439,0.040015243902439
"PQ148","Population + QC","global",0.3,4.5,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3431,163,6.26380368098159,1413,2018,2.97842401500938,1689,0.417662489070242,0.288837073739435,0.282716409210143,0.0107840279801807,5000,FALSE,1.5393216630144,0.0233025311370028,0.0400166736140058,1.36385153165004,0.0400166736140058,0.0400166736140058,0.0400166736140058
"PQ233","Population + QC","global",0.5,5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",6414,528,3.25568181818182,2643,3771,3.09024098111989,1856,0.453383224197069,0.242282507015903,0.294356096039913,0.00997817274711568,5000,FALSE,1.7026953714755,0.00286298568507157,0.00572597137014315,1.37125652887338,0.0401459854014599,0.0401459854014599,0.0401459854014599
"PQ395","Population + QC","within_sample",0.3,5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3824,212,4.22169811320755,1747,2077,3.21842163268641,1788.5,0.509152719665272,0.253661087866109,0.228033472803347,0.00915271966527197,5000,FALSE,1.7378414297409,0.00246305418719212,0.00492610837438424,1.38713313034667,0.0401619979750253,0.0401619979750253,0.0401619979750253
"PQ271","Population + QC","within_sample",0.15,4.5,1500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",970,25,13.36,393,577,3.23638647234711,1993,0.610309278350516,0.327835051546392,0.0567010309278351,0.00515463917525773,5000,FALSE,1.82403967887719,0.000918554807103491,0.00183710961420698,1.39708390683378,0.0404624277456647,0.0404624277456647,0.0404624277456647
"PQ293","Population + QC","within_sample",0.2,3.5,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1340,61,6.26229508196721,545,795,2.67715463276703,1690.5,0.501492537313433,0.285820895522388,0.198507462686567,0.0141791044776119,5000,FALSE,1.61661318194929,0.0110281038776236,0.0220562077552472,1.38782040518878,0.0405589638718473,0.0405589638718473,0.0405589638718473
"PQ196","Population + QC","global",0.4,5,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5102,335,4.23283582089552,2092,3010,3.1145375356662,1784.5,0.433359466875735,0.266758134065073,0.290082320658565,0.00980007840062721,5000,FALSE,1.4655678229718,0.0351450756027789,0.0407258064516129,1.37369422311106,0.0407258064516129,0.0407258064516129,0.0407258064516129
"MR038","Model + ranking","global",0.25,5,0,"none","filterByExpr",FALSE,"TMM","signed_neglog10_P",3207,140,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,5000,FALSE,1.43696998155771,0.0410685805422648,0.0410685805422648,1.40856927321995,0.0244587008821171,0.0410685805422648,0.0410685805422648
"PQ235","Population + QC","global",0.5,5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",6386,527,3.2561669829222,2624,3762,3.09238539238539,1859.5,0.455057939242092,0.243188224240526,0.291888506107109,0.00986533041027247,5000,FALSE,1.71415073886112,0.00529963310232368,0.0105992662046474,1.36406066372145,0.0410849621061029,0.0410849621061029,0.0410849621061029
"PQ302","Population + QC","within_sample",0.2,4,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1750,76,6.15789473684211,727,1023,2.9559374232845,1722.5,0.527428571428571,0.284571428571429,0.175428571428571,0.0125714285714286,5000,FALSE,1.72912874149467,0.00373387644263408,0.00746775288526816,1.40700183806571,0.0412371134020619,0.0412371134020619,0.0412371134020619
"PQ236","Population + QC","global",0.5,5,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",6381,527,3.25426944971537,2624,3757,3.09246309246309,1859,0.454630935590033,0.243378780755368,0.292117223005798,0.00987306064880113,5000,FALSE,1.70157574106541,0.00642570281124498,0.01285140562249,1.37243800778681,0.041371158392435,0.041371158392435,0.041371158392435
"PQ346","Population + QC","within_sample",0.25,4.5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",2861,150,4.57333333333333,1300,1561,3.10173697270471,1722,0.501572876616568,0.258650821391122,0.229639986018875,0.0101363159734359,5000,FALSE,1.77518316519658,0.00106007067137809,0.00212014134275618,1.35351421973347,0.0419060493409936,0.0419060493409936,0.0419060493409936
"PQ478","Population + QC","within_sample",0.5,5,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",6134,315,4.63492063492064,2724,3410,3.12759975286425,2009,0.545321160743397,0.244538637104663,0.202477991522661,0.00766221062927943,5000,FALSE,1.66129562937988,0.00880758807588076,0.0176151761517615,1.38323698621714,0.0426208651399491,0.0426208651399491,0.0426208651399491
"PQ292","Population + QC","within_sample",0.2,3.5,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1450,69,5.78260869565217,625,825,2.6649707786168,1638.5,0.475172413793103,0.267586206896552,0.244137931034483,0.0131034482758621,5000,FALSE,1.68073304726094,0.00507246376811594,0.0101449275362319,1.37183085463225,0.0427528675703858,0.0427528675703858,0.0427528675703858
"PQ062","Population + QC","global",0.2,4,1000,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1808,54,11.7407407407407,709,1099,2.79629419444639,1617.5,0.418694690265487,0.334070796460177,0.23396017699115,0.0132743362831858,5000,FALSE,1.43851176836916,0.0430603613994617,0.0430603613994617,1.45895630895985,0.0206185567010309,0.0412371134020619,0.0430603613994617
"PQ272","Population + QC","within_sample",0.15,4.5,1500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",970,25,13.36,393,577,3.23638647234711,1993,0.610309278350516,0.327835051546392,0.0567010309278351,0.00515463917525773,5000,FALSE,1.80363580726437,0.0015460729746444,0.00309214594928881,1.38927830069049,0.0441091120139292,0.0441091120139292,0.0441091120139292
"PQ460","Population + QC","within_sample",0.5,4,500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5040,269,4.42379182156134,2289,2751,2.83781862496192,1951,0.51031746031746,0.246031746031746,0.235119047619048,0.00853174603174603,5000,FALSE,1.63989008350958,0.00925291295407814,0.0185058259081563,1.3771939985522,0.0443121693121693,0.0443121693121693,0.0443121693121693
"PQ219","Population + QC","global",0.5,4,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",5094,376,3.63031914893617,2196,2898,2.77827900076186,1846,0.436395759717314,0.242049469964664,0.310365135453475,0.0111896348645465,5000,FALSE,1.57048147373706,0.0153349475383374,0.0306698950766747,1.3443093584218,0.0445759368836292,0.0445759368836292,0.0445759368836292
"PQ194","Population + QC","global",0.4,5,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",5130,336,4.22916666666667,2111,3019,3.11226407261254,1782,0.431384015594542,0.265497076023392,0.29317738791423,0.00994152046783626,5000,FALSE,1.46410872574517,0.0367125573633709,0.0446764091858038,1.36175346403029,0.0446764091858038,0.0446764091858038,0.0446764091858038
"PQ193","Population + QC","global",0.4,5,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",5131,336,4.22916666666667,2111,3020,3.11207834602829,1782,0.431494835314753,0.2654453322939,0.293120249464042,0.00993958292730462,5000,FALSE,1.44294118531971,0.0405737704918033,0.0446808510638298,1.35333450206948,0.0446808510638298,0.0446808510638298,0.0446808510638298
"PQ280","Population + QC","within_sample",0.15,5,1500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",1093,28,13.4642857142857,443,650,3.39532871972318,1988,0.609332113449222,0.328453796889295,0.0567246111619396,0.00548947849954254,5000,FALSE,1.78088470884431,0.00218955270566156,0.00437910541132312,1.38273836119911,0.0446827524575514,0.0446827524575514,0.0446827524575514
"PQ019","Population + QC","global",0.15,4,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",1438,51,10.2352941176471,612,826,2.85253932297302,1515.5,0.41307371349096,0.30250347705146,0.269819193324061,0.0146036161335188,5000,FALSE,1.41644791506291,0.0446841294298921,0.0446841294298921,1.47016311508678,0.0131086142322097,0.0262172284644195,0.0446841294298921
"PQ138","Population + QC","global",0.3,4,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3005,136,6.63235294117647,1276,1729,2.77544154751892,1674,0.405657237936772,0.286855241264559,0.295840266222962,0.0116472545757072,5000,FALSE,1.7008506741282,0.00671936758893281,0.0134387351778656,1.35547560371268,0.044921875,0.044921875,0.044921875
"PQ418","Population + QC","within_sample",0.4,4,0,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",4007,211,4.54976303317536,1821,2186,2.8565838387791,1852,0.502121287746444,0.253306713251809,0.23533815822311,0.00923384077863738,5000,FALSE,1.71256002441807,0.00316678395496129,0.00633356790992259,1.38241228571006,0.0449884220972544,0.0449884220972544,0.0449884220972544
"PQ217","Population + QC","global",0.5,4,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",5118,377,3.63395225464191,2213,2905,2.77621756100726,1842,0.4347401328644,0.240914419695193,0.313012895662368,0.0113325517780383,5000,FALSE,1.57493970088203,0.0165924726831242,0.0331849453662485,1.35219964971749,0.0450081833060556,0.0450081833060556,0.0450081833060556
"PQ117","Population + QC","global",0.25,5,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",2937,125,7.488,1100,1837,3.10739949504758,1692,0.4341164453524,0.322437861763704,0.231869254341164,0.0115764385427307,5000,FALSE,1.43563776148128,0.0453125,0.0453125,1.43005971375383,0.0224334600760456,0.0448669201520913,0.0453125
"PQ137","Population + QC","global",0.3,4,0,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",3006,136,6.63235294117647,1276,1730,2.77514613378756,1674,0.40585495675316,0.286759813705922,0.295741849634065,0.011643379906853,5000,FALSE,1.69429014397226,0.00581620783249321,0.0116324156649864,1.35230236077894,0.0453323088743757,0.0453323088743757,0.0453323088743757
"PQ187","Population + QC","global",0.4,4.5,500,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",4617,294,4.38095238095238,1926,2691,2.97792586422324,1783,0.431448992852502,0.264674030755902,0.293697205977908,0.0101797704136885,5000,FALSE,1.42620057508296,0.0440931780366057,0.0455696202531646,1.34149753006327,0.0455696202531646,0.0455696202531646,0.0455696202531646
"PQ461","Population + QC","within_sample",0.5,4,1000,"none","filterByExpr",TRUE,"TMM","signed_sqrt_F",4895,255,4.58039215686274,2183,2712,2.83412887828162,1982,0.522165474974464,0.251889683350357,0.217364657814096,0.00858018386108274,5000,FALSE,1.54167304728412,0.0196687370600414,0.0393374741200828,1.35873062112232,0.0457940889899318,0.0457940889899318,0.0457940889899318
"PQ440","Population + QC","within_sample",0.4,5,1500,"sample_q99","filterByExpr",TRUE,"TMM","signed_sqrt_F",3699,142,7.67605633802817,1537,2162,3.21782178217822,2153,0.606650446066504,0.290619086239524,0.097323600973236,0.00540686672073533,5000,FALSE,1.61976357062829,0.0119214586255259,0.0238429172510519,1.3593194766594,0.0458536585365854,0.0458536585365854,0.0458536585365854
