"selection_scope","top_fraction","mt_max","min_features","upper_feature_cap","specification_axis","gene_filter","robust_dispersion","normalization","rank_metric","specification_id","n_cells_total","min_cells_per_sample","max_cells_per_sample","sample_cell_imbalance_ratio","diagnosis_cells_n","relapse_cells_n","median_percent_mt","median_nFeature_RNA","cycling_prop","immature_prop","quiescent_prop","er_stress_prop","pathway_name","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","BH_within_spec_two_targets","BH_across_specifications_same_pathway","BH_across_all_specifications_and_targets","nominal_P_monte_carlo_SE","nominal_P_borderline_0.05","nominal_P_lt_0.05","two_target_BH_lt_0.05","direction","nperm","primary_equivalent"
"within_sample",0.5,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ473",6417,357,1496,4.19047619047619,2942,3475,3.14354803253462,1960,0.527816736792894,0.23562412342216,0.228767336761727,0.00779180302321957,"Proteasome",0.00447196422428621,0.00894392844857241,0.49616608017059,1.73777990260192,12,45,"IFNG;ADRM1;POMP;PSMB1;PSMD11;PSMD12;SEM1;PSMA7;PSMC4;PSME4;PSMB7;PSMC3;PSMB9;PSMD8;PSMD14;PSME2;PSMD7;PSMA6;PSMC1;PSMC5;PSMA4;PSMB2;PSMD2;PSMA3;PSMD1;PSMB3;PSME3",0.00894392844857241,0.0276835880551051,0.0522566605984006,0.000943606460370308,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ297",1916,89,491,5.51685393258427,846,1070,2.93871337223023,1665.5,0.49321503131524,0.263048016701461,0.231210855949896,0.0125260960334029,"Proteasome",0.00487465181058496,0.00974930362116992,0.488890496367255,1.72596727910309,13,43,"PSMB1;ADRM1;PSMD12;PSMC4;SEM1;POMP;PSMA7;PSMD11;PSMB3;PSMD8;PSMB7;PSME2;PSMD7;PSMB9;PSMC3;PSMF1;PSMA4;PSMB2;PSMA3;PSMD13;PSME4;PSME1;PSMC5;PSMC1;PSMA2;PSMB10;PSMD6;PSME3",0.00974930362116992,0.0298213993118139,0.0557103064066852,0.000984976099233938,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n3",TRUE,"TMMwsp","signed_sqrt_F","MR036",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00499423741836343,0.00998847483672685,0.462587993979812,1.69008130869019,12,44,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSME4;PSMC3;PSMD12;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4",0.00998847483672685,0.0299290708106919,0.0559963260329073,0.000996924772585419,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.15,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ263",812,20,267,13.35,315,497,3.04486046571818,1961,0.600985221674877,0.334975369458128,0.0591133004926108,0.00492610837438424,"Proteasome",0.00500736377025037,0.0100147275405007,0.479076755518944,1.65607606367619,16,43,"POMP;PSME2;PSMB1;PSMD7;PSMB3;PSMD11;PSMB7;PSMA7;PSMB9;PSMA3;PSMC4;PSME1;PSMD8;PSMD12;PSMC3;PSMB5;ADRM1;PSMA4;PSMA2",0.0100147275405007,0.0299290708106919,0.0559963260329073,0.000998227436842201,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ292",1450,69,399,5.78260869565217,625,825,2.6649707786168,1638.5,0.475172413793103,0.267586206896552,0.244137931034483,0.0131034482758621,"Proteasome",0.00507246376811594,0.0101449275362319,0.46972321415078,1.68073304726094,13,43,"ADRM1;PSMB1;PSMD11;PSMD12;SEM1;POMP;PSMC4;PSMA7;PSMC3;PSMD8;PSME2;PSMB7;PSMB3;PSMD7;PSMA4;PSMD13;PSMF1;PSMB9",0.0101449275362319,0.0299736495388669,0.0561208757323466,0.00100466251840477,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ301",1751,76,468,6.15789473684211,727,1024,2.955409609402,1723,0.527698458023986,0.284408909194746,0.175328383780697,0.0125642490005711,"Proteasome",0.00517955801104972,0.0103591160220994,0.486133148498342,1.7292492099326,14,43,"PSMB1;ADRM1;PSMD12;PSMD11;PSMC4;PSMA7;SEM1;POMP;PSME2;PSMD7;PSMD8;PSMB3;PSMB9;PSMB7;PSMC3",0.0103591160220994,0.0302625861319759,0.0567025298051759,0.00101515813446575,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.3,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ393",3851,214,898,4.19626168224299,1765,2086,3.21706738909583,1780,0.506102311088029,0.252142300701117,0.232407166969618,0.00934822124123604,"Proteasome",0.00527611677805135,0.0105522335561027,0.492982162648274,1.75390198695022,14,45,"ADRM1;IFNG;PSMB1;POMP;PSMC4;PSMD11;PSMD12;PSMD7;SEM1;PSMB7;PSMA7;PSMB9;PSMC3;PSMB3;PSMD8;PSME2;PSMA4;PSMC1;PSMD2;PSME4;PSMD1;PSMB2;PSME3;PSMD6;PSMC5;PSMF1;PSMA6;PSMD14",0.0105522335561027,0.0302836177275639,0.0568208085197591,0.00102452714652133,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.5,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ235",6386,527,1716,3.2561669829222,2624,3762,3.09238539238539,1859.5,0.455057939242092,0.243188224240526,0.291888506107109,0.00986533041027247,"Proteasome",0.00529963310232368,0.0105992662046474,0.471319709837805,1.71415073886112,12,45,"ADRM1;POMP;PSMD11;PSMB1;PSME2;PSMB7;PSMA7;PSMC3;PSMB9;PSME4;PSMC5;PSMC4;PSMD8;PSMD7;PSME3;PSMD12;PSMA8;PSMA6;SEM1;IFNG;PSMD14;PSMA4;PSMB2;PSMD2",0.0105992662046474,0.0302836177275639,0.0568208085197591,0.00102679569450835,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n3",FALSE,"TMMwsp","signed_sqrt_F","MR030",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00547088706525987,0.0109417741305197,0.462582627805235,1.69789931993453,13,44,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSME4;PSMC3;PSMD12;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4",0.0109417741305197,0.0304858072014098,0.0570197505063405,0.00104316407721691,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ467",5803,315,1354,4.2984126984127,2662,3141,3.01282051282051,1971,0.527830432534896,0.237635705669481,0.226606927451318,0.00792693434430467,"Proteasome",0.00554785020804438,0.0110957004160888,0.477016995986939,1.67692902673541,15,45,"ADRM1;IFNG;POMP;PSMB1;PSMD11;PSMD12;SEM1;PSMA7;PSMC4;PSME4;PSMB7;PSMC3;PSME2;PSMD8;PSMD7;PSMD14;PSMB9;PSMA6;PSMC1;PSMA4;PSMD1;PSMC5;PSMB2;PSMD2;PSMB3",0.0110957004160888,0.0304858072014098,0.0570197505063405,0.00105043529701867,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ300",1892,87,489,5.62068965517241,830,1062,2.95094675936232,1671,0.497885835095137,0.266384778012685,0.223572938689218,0.0121564482029598,"Proteasome",0.00560224089635854,0.0112044817927171,0.483894261432788,1.70810821657786,15,43,"PSMB1;ADRM1;PSMD12;PSMC4;SEM1;POMP;PSMA7;PSMD11;PSMB3;PSMD8;PSME2;PSMB7;PSMD7;PSMB9;PSMC3;PSMF1;PSMA4;PSMD13;PSMB2;PSMA3;PSME4;PSME1;PSMC5;PSMC1;PSMB10;PSME3;PSMA2;PSMD6",0.0112044817927171,0.0304858072014098,0.0570197505063405,0.00105554306338469,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ466",5823,318,1357,4.26729559748428,2675,3148,3.01094890510949,1965,0.525502318392581,0.236819508844238,0.229606731925125,0.00807144083805598,"Proteasome",0.00560616678346181,0.0112123335669236,0.475385545636234,1.67062797061682,15,45,"ADRM1;IFNG;POMP;PSMB1;PSMD12;PSMD11;SEM1;PSMA7;PSMC4;PSME4;PSMB7;PSMC3;PSME2;PSMD8;PSMD7;PSMD14;PSMB9;PSMA6;PSMC1;PSMD1;PSMA4;PSMC5;PSMB2;PSMD2;PSMB3",0.0112123335669236,0.0304858072014098,0.0570197505063405,0.00105591076114015,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.3,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ137",3006,136,902,6.63235294117647,1276,1730,2.77514613378756,1674,0.40585495675316,0.286759813705922,0.295741849634065,0.011643379906853,"Proteasome",0.00581620783249321,0.0116324156649864,0.468462052438795,1.69429014397226,14,44,"ADRM1;PSMB1;PSMD11;PSMD8;PSME2;PSMB9;PSMC5;POMP;PSMA8;PSMC3;PSMA7;PSMD2;PSMB3;PSME4;PSMD7;PSMD1;PSMD12;SEM1;PSMD14;PSMB7;PSMB2;PSMC4;PSME1",0.0116324156649864,0.0304858072014098,0.0570197505063405,0.00107539570009764,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n2",FALSE,"TMMwsp","signed_neglog10_P","MR017",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00583884780070066,0.0116776956014013,0.505586198610317,1.64461775098321,14,45,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSMC3;PSME4;PSMD12;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMA8;PSMB2;PSMC1",0.0116776956014013,0.0304858072014098,0.0570197505063405,0.00107747442262551,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ417",4011,211,960,4.54976303317536,1824,2187,2.8555431131019,1853,0.50261780104712,0.253054101221641,0.235103465469958,0.00922463226128148,"Proteasome",0.00587219343696028,0.0117443868739206,0.487495524436422,1.71104137987704,16,44,"ADRM1;PSMB1;POMP;PSMD11;PSMC4;PSMD12;SEM1;PSMB9;PSMD7;PSMB7;PSMA7;PSMD8;PSME4;PSME2;PSMD14;PSMC3;PSMD2;PSMB3;PSMB2;PSMC5;PSMA6;PSMF1;PSMA8;PSMD1;PSMA4;PSMD6;PSMC1",0.0117443868739206,0.0304858072014098,0.0570197505063405,0.00108052864665396,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ465",5828,318,1357,4.26729559748428,2679,3149,3.0107521857931,1966,0.525909402882636,0.236616334934798,0.229409746053535,0.00806451612903226,"Proteasome",0.00589459084604716,0.0117891816920943,0.474958303350611,1.66513353661153,16,45,"ADRM1;IFNG;POMP;PSMB1;PSMD11;PSMD12;SEM1;PSMA7;PSMC4;PSME4;PSMB7;PSMC3;PSMD8;PSME2;PSMD7;PSMD14;PSMB9;PSMA6;PSMC1;PSMA4;PSMD1;PSMC5;PSMB2;PSMD2;PSMB3",0.0117891816920943,0.0304858072014098,0.0570197505063405,0.00108257513778997,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ310",2063,93,523,5.62365591397849,875,1188,3.11857436600411,1741,0.535142995637421,0.280174503150751,0.173048957828405,0.0116335433834222,"Proteasome",0.00590072891357168,0.0118014578271434,0.470270099404555,1.66295833718718,16,45,"ADRM1;PSMB1;PSMD12;PSMA7;PSMC4;PSMD7;SEM1;POMP;PSMB3;PSMB9;PSME2;PSMD11;PSMD8;PSMC3;PSMB7;IFNG;PSMB2;PSMA4;PSMC1;PSMF1;PSMD6;PSMC5;PSMB10;PSMA3;PSME3;PSME1;PSMB8;PSME4;PSMD3;PSMD2;PSMD13;PSMA2;PSMD1",0.0118014578271434,0.0304858072014098,0.0570197505063405,0.0010831352927368,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ315",2541,141,596,4.22695035460993,1159,1382,3.28278620229962,1676,0.493112947658402,0.262101534828808,0.233766233766234,0.0110192837465565,"Proteasome",0.00592128178335075,0.0118425635667015,0.484727964026223,1.72947912209476,16,45,"ADRM1;PSMB1;PSMA7;PSMB3;POMP;PSMB9;PSMD12;PSMC4;SEM1;PSMB7;PSMD7;PSME2;PSMD8;PSMD11;PSMC3;IFNG;PSMA4;PSMC1;PSMC5;PSMB2;PSMD6;PSMD3;PSME1;PSMB8;PSME3;PSMD1;PSMF1;PSMA2;PSMA3;PSMD2;PSME4;PSMB10",0.0118425635667015,0.0304858072014098,0.0570197505063405,0.00108500877465511,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n2",TRUE,"TMM","signed_sqrt_F","MR021",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00607287449392713,0.0121457489878543,0.467650552001868,1.70234873688812,14,45,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;POMP;PSME2;PSMD8;PSMA7;PSMD11;PSMD12;PSME4;PSMC3;PSMB3;PSMB7;SEM1;PSMD7;PSMD2;PSMC4;PSMA4;PSMA8",0.0121457489878543,0.0309597523219814,0.0574162679425837,0.00109872605223578,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm05_n2",FALSE,"TMMwsp","signed_neglog10_P","MR005",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00634091756807161,0.0126818351361432,0.511733003667598,1.66341793972609,16,45,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSMC3;PSME4;PSMD12;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMA8",0.0126818351361432,0.0318225282080704,0.058620446699077,0.00112256049569424,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n3",TRUE,"TMM","signed_sqrt_F","MR033",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00637196336121067,0.0127439267224213,0.45860563256237,1.66853161069277,15,44,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSME4;PSMD12;PSMC3;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4",0.0127439267224213,0.0318225282080704,0.058620446699077,0.0011252876471493,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.5,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ236",6381,527,1715,3.25426944971537,2624,3757,3.09246309246309,1859,0.454630935590033,0.243378780755368,0.292117223005798,0.00987306064880113,"Proteasome",0.00642570281124498,0.01285140562249,0.472634367361753,1.70157574106541,15,45,"ADRM1;POMP;PSMD11;PSMB1;PSME2;PSMB7;PSMA7;PSMB9;PSMC3;PSME4;PSMC5;PSMC4;PSMD8;PSMD7;PSME3;PSMD12;PSMA8;PSMA6;IFNG;SEM1;PSMD14;PSMA4;PSMB2;PSMD2;PSMB3;PSMD1;PSMC1;PSME1",0.01285140562249,0.0318225282080704,0.058620446699077,0.00112999231454258,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ299",1893,87,489,5.62068965517241,830,1063,2.95070169125585,1671,0.498151082937137,0.266244057052298,0.223454833597464,0.0121500264131009,"Proteasome",0.00662482566248257,0.0132496513249651,0.479935582388411,1.7052820686653,18,43,"PSMB1;ADRM1;PSMD12;PSMC4;SEM1;POMP;PSMA7;PSMB3;PSMD11;PSMD8;PSMB7;PSME2;PSMD7;PSMB9;PSMC3;PSMF1;PSMA4;PSMD13;PSMB2;PSMA3;PSME4;PSME1;PSMC5;PSMC1;PSMA2;PSMB10;PSME3;PSMD6",0.0132496513249651,0.032045751472872,0.0593634412530253,0.00114725213858369,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm05_n2",FALSE,"TMM","signed_neglog10_P","MR002",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00669554942890902,0.013391098857818,0.508373070862721,1.66109151478637,16,45,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;POMP;PSME2;PSMD8;PSMA7;PSMD11;PSME4;PSMD12;PSMC3;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMA8",0.013391098857818,0.032045751472872,0.0593634412530253,0.00115331860704266,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.3,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ138",3005,136,902,6.63235294117647,1276,1729,2.77544154751892,1674,0.405657237936772,0.286855241264559,0.295840266222962,0.0116472545757072,"Proteasome",0.00671936758893281,0.0134387351778656,0.472996475887139,1.7008506741282,16,44,"ADRM1;PSMB1;PSMD11;PSMD8;PSME2;PSMB9;PSMC5;POMP;PSMA8;PSMC3;PSMA7;PSMD2;PSMB3;PSME4;PSMD7;PSMD1;PSMD12;SEM1;PSMD14;PSMB7;PSMB2;PSMC4;PSME1",0.0134387351778656,0.032045751472872,0.0593634412530253,0.00115535429095474,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.15,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ264",812,20,267,13.35,315,497,3.04486046571818,1961,0.600985221674877,0.334975369458128,0.0591133004926108,0.00492610837438424,"Proteasome",0.00677866195107574,0.0135573239021515,0.479076755518944,1.67992988641463,22,43,"POMP;PSME2;PSMB1;PSMD7;PSMB3;PSMD11;PSMB7;PSMA7;PSMB9;PSMA3;PSMC4;PSME1;PSMD8;PSMD12;PSMC3;PSMB5;ADRM1;PSMA4;PSMA2",0.0135573239021515,0.032045751472872,0.0593634412530253,0.00116040610936248,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n2",TRUE,"TMMwsp","signed_neglog10_P","MR023",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00685714285714286,0.0137142857142857,0.504697367126677,1.62669891144298,17,45,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;POMP;PSME2;PSMD8;PSMA7;PSMD11;PSME4;PSMD12;PSMC3;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMA8;PSMB2;PSMC1",0.0137142857142857,0.032045751472872,0.0593634412530253,0.00116705804902581,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.2,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ068",2263,79,740,9.36708860759494,934,1329,2.99295774647887,1580,0.403004860804242,0.311091471498011,0.273530711444985,0.0123729562527618,"Proteasome",0.00690184049079755,0.0138036809815951,0.458611762189349,1.67597465071536,17,43,"PSMB1;ADRM1;PSMB9;PSMD2;PSME2;PSMB3;PSMD8;PSMC5;PSMB10;PSMA7;PSMD12;POMP;SEM1;PSMB5;PSMB2;PSMD14;PSMA4;PSMB7;PSMD11;PSMD7;PSME4;PSMC3",0.0138036809815951,0.032045751472872,0.0593634412530253,0.0011708292009202,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ458",5064,272,1192,4.38235294117647,2306,2758,2.83481066028312,1945.5,0.508293838862559,0.244865718799368,0.238151658767773,0.00868878357030016,"Proteasome",0.00695652173913044,0.0139130434782609,0.470568483723983,1.65579691353578,19,45,"ADRM1;IFNG;POMP;PSMB1;PSMD11;PSMD12;SEM1;PSMC4;PSME4;PSMA7;PSME2;PSMB9;PSMD8;PSMC3;PSMD7;PSMB7;PSMD14;PSMA8;PSMD1;PSMA6;PSMA4;PSMC5;PSMD2;PSMC1;PSMB2",0.0139130434782609,0.032045751472872,0.0593634412530253,0.0011754257564324,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ439",3703,142,1093,7.69718309859155,1540,2163,3.21756894790603,2153,0.60707534431542,0.290305157980016,0.0972184715095868,0.00540102619497705,"Proteasome",0.00696378830083565,0.0139275766016713,0.465956798927825,1.63181168207335,19,45,"ADRM1;IFNG;PSMB1;POMP;PSMD11;PSMC4;PSMA8;PSMB9;PSMD12;PSMB7;PSMD7;PSMA7;PSMD8;SEM1;PSME4;PSMD14;PSMC3;PSME2;PSMD6;PSMA4;PSMB3;PSMC5;PSMA6",0.0139275766016713,0.032045751472872,0.0593634412530253,0.00117603519958688,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ468",5798,315,1354,4.2984126984127,2658,3140,3.01312864740407,1970,0.527423249396344,0.237840634701621,0.226802345636426,0.00793377026560883,"Proteasome",0.00727398683754763,0.0145479736750953,0.476977437618276,1.65535964706318,20,45,"ADRM1;IFNG;POMP;PSMB1;PSMD12;PSMD11;SEM1;PSMA7;PSMC4;PSME4;PSMB7;PSME2;PSMC3;PSMD8;PSMB9;PSMD7;PSMD14;PSMA6;PSMC1;PSMD1;PSMA4;PSMC5;PSMB2;PSMD2;PSMB3",0.0145479736750953,0.0328322101261448,0.060165808113329,0.00120175504600853,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ291",1451,69,399,5.78260869565217,625,826,2.66489007328448,1640,0.475534114403859,0.267401791867677,0.243969676085458,0.0130944176430048,"Proteasome",0.0072992700729927,0.0145985401459854,0.467348585305048,1.68514675016737,19,43,"ADRM1;PSMB1;PSMD11;PSMD12;SEM1;POMP;PSMC4;PSMA7;PSMC3;PSMD8;PSMB7;PSME2;PSMB3;PSMD7;PSMA4;PSMD13;PSMF1;PSMB9",0.0145985401459854,0.0328322101261448,0.060165808113329,0.00120382646003435,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.2,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ066",2286,79,743,9.40506329113924,950,1336,2.98669616519174,1574,0.399825021872266,0.307961504811898,0.279527559055118,0.0126859142607174,"Proteasome",0.00736148779542813,0.0147229755908563,0.46548003455261,1.68766118378355,18,43,"PSMB1;ADRM1;PSMB9;PSMD2;PSME2;PSMB3;PSMD8;PSMC5;PSMB10;PSMA7;PSMD12;POMP;SEM1;PSMB5;PSMB2;PSMD14;PSMA4;PSMB7;PSMD7;PSMD11",0.0147229755908563,0.0328322101261448,0.060165808113329,0.00120890829204418,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n3",FALSE,"TMMwsp","signed_neglog10_P","MR029",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Proteasome",0.00738724727838258,0.0147744945567652,0.49261425512854,1.62426887498228,18,44,"IFNG;ADRM1;PSMB1;PSMC5;PSMB9;PSME2;POMP;PSMD8;PSMA7;PSMD11;PSME4;PSMC3;PSMD12;PSMB3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4",0.0147744945567652,0.0328322101261448,0.060165808113329,0.0012110058510206,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ429",4419,215,1062,4.93953488372093,1961,2458,3.03350970017637,1919,0.535188956777552,0.256619144602851,0.199818963566418,0.00837293505317945,"Proteasome",0.00751366120218579,0.0150273224043716,0.474595422741895,1.67188683885247,21,45,"ADRM1;IFNG;PSMB1;POMP;PSMC4;PSMD12;PSMD11;PSMA7;SEM1;PSMB9;PSMD7;PSMD8;PSMB7;PSME2;PSME4;PSMD14;PSMC3;PSMA6;PSMB2;PSMD2;PSMB3;PSMC5;PSMD1",0.0150273224043716,0.0331110493655645,0.0605752531028932,0.00122124576539897,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ410",3161,178,760,4.26966292134831,1443,1718,2.58410531448074,1814,0.468522619424233,0.259727934198039,0.261309712116419,0.0104397342613097,"Proteasome",0.00793924749741112,0.0158784949948222,0.47037057869271,1.6475340062383,22,44,"ADRM1;PSMD11;POMP;PSMB1;PSMC4;PSMD12;SEM1;PSMA8;PSMB7;PSMD7;PSME4;PSMB9;PSMA7;PSMD8;PSMC3;PSME2;PSMD14;PSME3;PSMD1;PSMA4;PSMD6;PSMF1;PSMD2;PSMA6;PSMC1;PSMB2;PSMC5",0.0158784949948222,0.0341786999959552,0.0627389835542191,0.0012550869170369,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.25,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ353",3210,179,748,4.17877094972067,1472,1738,3.24449659473018,1721,0.49595015576324,0.258878504672897,0.235202492211838,0.00996884735202492,"Proteasome",0.00795572466274645,0.0159114493254929,0.452931834879955,1.6144953512738,22,45,"ADRM1;PSMB1;POMP;PSMC4;IFNG;PSMD12;PSMB9;PSMB3;PSMA7;PSMD7;PSMB7;SEM1;PSMD11;PSME2;PSMD8;PSMC3;PSMC1;PSMA4;PSMB2;PSMF1;PSMC5;PSME4;PSMD6;PSMD1;PSME1;PSMD2;PSMB10;PSME3",0.0159114493254929,0.0341786999959552,0.0627389835542191,0.00125637821597137,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
