"selection_scope","top_fraction","mt_max","min_features","upper_feature_cap","specification_axis","gene_filter","robust_dispersion","normalization","rank_metric","specification_id","n_cells_total","min_cells_per_sample","max_cells_per_sample","sample_cell_imbalance_ratio","diagnosis_cells_n","relapse_cells_n","median_percent_mt","median_nFeature_RNA","cycling_prop","immature_prop","quiescent_prop","er_stress_prop","valid","invalid_reason","primary_equivalent"
"global",0.4,5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ194",5130,336,1421,4.22916666666667,2111,3019,3.11226407261254,1782,0.431384015594542,0.265497076023392,0.29317738791423,0.00994152046783626,TRUE,"",FALSE
"global",0.4,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ195",5103,335,1418,4.23283582089552,2092,3011,3.11444652908068,1785,0.433470507544582,0.266705859298452,0.29002547521066,0.00979815794630609,TRUE,"",FALSE
"global",0.4,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ196",5102,335,1418,4.23283582089552,2092,3010,3.1145375356662,1784.5,0.433359466875735,0.266758134065073,0.290082320658565,0.00980007840062721,TRUE,"",FALSE
"global",0.4,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ197",4851,321,1386,4.31775700934579,1894,2957,3.09463297951861,1816,0.448567305710163,0.278293135435993,0.26324469181612,0.00989486703772418,TRUE,"",FALSE
"global",0.4,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ198",4850,321,1386,4.31775700934579,1894,2956,3.09466921160867,1816,0.448453608247423,0.278350515463918,0.263298969072165,0.00989690721649484,TRUE,"",FALSE
"global",0.4,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ199",3599,282,1033,3.66312056737589,1212,2387,3.16395014381592,2022,0.499861072520145,0.323978883023062,0.168657960544596,0.00750208391219783,TRUE,"",FALSE
"global",0.4,5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ200",3598,282,1032,3.65957446808511,1212,2386,3.16431944001123,2022,0.499722067815453,0.324068927181768,0.168704836020011,0.0075041689827682,TRUE,"",FALSE
"global",0.5,3,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ201",3004,145,1177,8.11724137931034,1632,1372,2.19807821934387,1753,0.333222370173103,0.232689747003995,0.418109187749667,0.0159786950732357,TRUE,"",FALSE
"global",0.5,3,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ202",3001,145,1177,8.11724137931034,1632,1369,2.19709208400646,1752,0.332555814728424,0.232922359213595,0.418527157614129,0.015994668443852,TRUE,"",FALSE
"global",0.5,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ203",2984,144,1167,8.10416666666667,1619,1365,2.20227109421879,1756.5,0.334785522788204,0.234249329758713,0.415214477211796,0.0157506702412869,TRUE,"",FALSE
"global",0.5,3,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ204",2981,144,1167,8.10416666666667,1619,1362,2.20090293453725,1756,0.334116068433412,0.234485072123449,0.415632338141563,0.0157665213015767,TRUE,"",FALSE
"global",0.5,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ205",2900,133,1128,8.4812030075188,1562,1338,2.20532129320553,1783,0.338620689655172,0.239655172413793,0.40551724137931,0.0162068965517241,TRUE,"",FALSE
"global",0.5,3,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ206",2897,133,1128,8.4812030075188,1562,1335,2.2049164946519,1781,0.337935795650673,0.239903348291336,0.405937176389368,0.0162236796686227,TRUE,"",FALSE
"global",0.5,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ207",2171,111,712,6.41441441441441,1081,1090,2.23713646532438,1948,0.372639336711193,0.284200829111009,0.327038231229848,0.0161216029479503,TRUE,"",FALSE
"global",0.5,3,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ208",2168,111,712,6.41441441441441,1081,1087,2.23501717767272,1947.5,0.371771217712177,0.284594095940959,0.327490774907749,0.0161439114391144,TRUE,"",FALSE
"global",0.5,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ209",4097,251,1281,5.10358565737052,1928,2169,2.50447227191413,1807,0.398340248962656,0.238955333170613,0.349524041981938,0.0131803758847938,TRUE,"",FALSE
"global",0.5,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ210",4093,251,1281,5.10358565737052,1928,2165,2.50421382133398,1807,0.397752259956022,0.239188859027608,0.349865624236501,0.0131932567798681,TRUE,"",FALSE
"global",0.5,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ211",4076,250,1271,5.084,1914,2162,2.50875542680855,1809,0.399901864573111,0.240186457311089,0.346908734052993,0.0130029440628067,TRUE,"",FALSE
"global",0.5,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ212",4072,250,1271,5.084,1914,2158,2.50806023886917,1809,0.399312377210216,0.240422396856582,0.347249508840864,0.0130157170923379,TRUE,"",FALSE
"global",0.5,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ213",3955,238,1205,5.06302521008403,1826,2129,2.5067002995428,1830,0.407079646017699,0.246270543615676,0.333249051833123,0.0134007585335019,TRUE,"",FALSE
"global",0.5,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ214",3951,238,1205,5.06302521008403,1826,2125,2.50447227191413,1828,0.406479372310807,0.24651986838775,0.333586433814224,0.0134143254872184,TRUE,"",FALSE
"global",0.5,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ215",3027,211,751,3.55924170616114,1258,1769,2.54215304798962,2017,0.449620085893624,0.286752560290717,0.251734390485629,0.0118929633300297,TRUE,"",FALSE
"global",0.5,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ216",3023,211,751,3.55924170616114,1258,1765,2.54020467836257,2017,0.448891829308634,0.2871319880913,0.252067482633146,0.0119086999669203,TRUE,"",FALSE
"global",0.5,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ217",5118,377,1370,3.63395225464191,2213,2905,2.77621756100726,1842,0.4347401328644,0.240914419695193,0.313012895662368,0.0113325517780383,TRUE,"",FALSE
"global",0.5,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ218",5114,377,1370,3.63395225464191,2213,2901,2.77621756100726,1842,0.434298005475166,0.241102854908095,0.31325772389519,0.0113414157215487,TRUE,"",FALSE
"global",0.5,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ219",5094,376,1365,3.63031914893617,2196,2898,2.77827900076186,1846,0.436395759717314,0.242049469964664,0.310365135453475,0.0111896348645465,TRUE,"",FALSE
"global",0.5,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ220",5090,376,1365,3.63031914893617,2196,2894,2.77827900076186,1846,0.435952848722986,0.242239685658153,0.310609037328094,0.0111984282907662,TRUE,"",FALSE
"global",0.5,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ221",4936,363,1341,3.69421487603306,2080,2856,2.77385511701463,1868,0.445907617504052,0.24837925445705,0.29436790923825,0.0113452188006483,TRUE,"",FALSE
"global",0.5,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ222",4932,363,1341,3.69421487603306,2080,2852,2.77385511701463,1868,0.445458231954582,0.248580697485807,0.294606650446066,0.0113544201135442,TRUE,"",FALSE
"global",0.5,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ223",3830,329,984,2.99088145896657,1448,2382,2.83011817216393,2062,0.493733681462141,0.283028720626632,0.21331592689295,0.00992167101827676,TRUE,"",FALSE
"global",0.5,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ224",3826,329,984,2.99088145896657,1448,2378,2.83092895192094,2061,0.493204391008887,0.283324621014114,0.213538944066911,0.00993204391008887,TRUE,"",FALSE
"global",0.5,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ225",5838,469,1560,3.32622601279318,2451,3387,2.96205412671095,1857,0.449811579307982,0.240835902706406,0.298903734155533,0.0104487838300788,TRUE,"",FALSE
"global",0.5,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ226",5834,469,1560,3.32622601279318,2451,3383,2.9628622914842,1856.5,0.449434350359959,0.241001028453891,0.299108673294481,0.0104559478916695,TRUE,"",FALSE
"global",0.5,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ227",5813,468,1557,3.32692307692308,2434,3379,2.96545914069082,1860,0.451402029932909,0.24187166695338,0.296404610356098,0.0103216927576122,TRUE,"",FALSE
"global",0.5,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ228",5809,468,1557,3.32692307692308,2434,3375,2.96564195298373,1860,0.451024272680324,0.24203821656051,0.29660871062145,0.0103288001377173,TRUE,"",FALSE
"global",0.5,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ229",5602,455,1526,3.35384615384615,2275,3327,2.95248476016547,1890,0.462691895751517,0.249196715458765,0.277757943591574,0.0103534451981435,TRUE,"",FALSE
"global",0.5,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ230",5598,455,1526,3.35384615384615,2275,3323,2.95302449279341,1889,0.462307967131118,0.249374776705966,0.277956413004645,0.0103608431582708,TRUE,"",FALSE
"global",0.5,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ231",4365,402,1159,2.88308457711443,1586,2779,3.00623936471923,2090,0.512714776632302,0.283390607101947,0.19495990836197,0.00893470790378007,TRUE,"",FALSE
"global",0.5,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ232",4361,402,1155,2.87313432835821,1586,2775,3.00680272108844,2089,0.512267828479707,0.283650538867232,0.195138729649163,0.00894290300389819,TRUE,"",FALSE
"global",0.5,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ233",6414,528,1719,3.25568181818182,2643,3771,3.09024098111989,1856,0.453383224197069,0.242282507015903,0.294356096039913,0.00997817274711568,TRUE,"",FALSE
"global",0.5,5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ234",6409,528,1718,3.25378787878788,2643,3766,3.09063645451516,1856,0.452956779528788,0.242471524418786,0.294585738804806,0.00998595724762053,TRUE,"",FALSE
"global",0.5,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ235",6386,527,1716,3.2561669829222,2624,3762,3.09238539238539,1859.5,0.455057939242092,0.243188224240526,0.291888506107109,0.00986533041027247,TRUE,"",FALSE
"global",0.5,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ236",6381,527,1715,3.25426944971537,2624,3757,3.09246309246309,1859,0.454630935590033,0.243378780755368,0.292117223005798,0.00987306064880113,TRUE,"",FALSE
"global",0.5,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ237",6127,513,1681,3.27680311890838,2422,3705,3.07874481941978,1892,0.468418475599804,0.251672923127142,0.269952668516403,0.00995593275665089,TRUE,"",FALSE
"global",0.5,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ238",6122,513,1680,3.27485380116959,2422,3700,3.07881059412506,1892,0.467984318850049,0.25187847108788,0.270173146030709,0.0099640640313623,TRUE,"",FALSE
"global",0.5,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ239",4756,435,1312,3.01609195402299,1676,3080,3.11858614140568,2094,0.52228763666947,0.285534062237174,0.18376787216148,0.00841042893187553,TRUE,"",FALSE
"global",0.5,5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ240",4751,435,1308,3.00689655172414,1676,3075,3.11950087985922,2093,0.521784887392128,0.285834561145022,0.183961271311303,0.00841928015154704,TRUE,"",FALSE
"within_sample",0.15,3,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ241",725,31,223,7.19354838709677,286,439,2.3778071334214,1527,0.452413793103448,0.268965517241379,0.263448275862069,0.0151724137931034,TRUE,"",FALSE
"within_sample",0.15,3,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ242",725,31,223,7.19354838709677,286,439,2.3778071334214,1527,0.452413793103448,0.268965517241379,0.263448275862069,0.0151724137931034,TRUE,"",FALSE
"within_sample",0.15,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ243",706,30,221,7.36666666666667,274,432,2.39040062730183,1545,0.461756373937677,0.276203966005666,0.247875354107649,0.0141643059490085,TRUE,"",FALSE
"within_sample",0.15,3,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ244",706,30,221,7.36666666666667,274,432,2.39040062730183,1545,0.461756373937677,0.276203966005666,0.247875354107649,0.0141643059490085,TRUE,"",FALSE
"within_sample",0.15,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ245",633,26,211,8.11538461538461,224,409,2.41855873642646,1585,0.494470774091627,0.30173775671406,0.187993680884676,0.0157977883096366,TRUE,"",FALSE
"within_sample",0.15,3,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ246",633,26,211,8.11538461538461,224,409,2.41855873642646,1585,0.494470774091627,0.30173775671406,0.187993680884676,0.0157977883096366,TRUE,"",FALSE
"within_sample",0.15,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ247",381,14,106,7.57142857142857,120,261,2.42924528301887,1862,0.535433070866142,0.385826771653543,0.0761154855643045,0.0026246719160105,FALSE,"fewer than 20 cells in at least one sample",FALSE
"within_sample",0.15,3,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ248",381,14,106,7.57142857142857,120,261,2.42924528301887,1862,0.535433070866142,0.385826771653543,0.0761154855643045,0.0026246719160105,FALSE,"fewer than 20 cells in at least one sample",FALSE
"within_sample",0.15,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ249",1065,53,309,5.83018867924528,447,618,2.69546590503392,1558,0.477934272300469,0.259154929577465,0.246948356807512,0.015962441314554,TRUE,"",FALSE
"within_sample",0.15,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ250",1065,53,309,5.83018867924528,447,618,2.69546590503392,1558,0.477934272300469,0.259154929577465,0.246948356807512,0.015962441314554,TRUE,"",FALSE
"within_sample",0.15,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ251",1045,51,307,6.01960784313725,434,611,2.70495214315439,1563,0.485167464114833,0.264114832535885,0.235406698564593,0.015311004784689,TRUE,"",FALSE
"within_sample",0.15,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ252",1045,51,307,6.01960784313725,434,611,2.70495214315439,1563,0.485167464114833,0.264114832535885,0.235406698564593,0.015311004784689,TRUE,"",FALSE
"within_sample",0.15,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ253",939,44,292,6.63636363636364,357,582,2.71220492214967,1637,0.522896698615548,0.288604898828541,0.171458998935037,0.0170394036208733,TRUE,"",FALSE
"within_sample",0.15,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ254",939,44,292,6.63636363636364,357,582,2.71220492214967,1637,0.522896698615548,0.288604898828541,0.171458998935037,0.0170394036208733,TRUE,"",FALSE
"within_sample",0.15,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ255",583,17,169,9.94117647058824,207,376,2.75970383666143,1935,0.576329331046312,0.353344768439108,0.0668953687821612,0.00343053173241852,FALSE,"fewer than 20 cells in at least one sample",FALSE
"within_sample",0.15,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ256",583,17,169,9.94117647058824,207,376,2.75970383666143,1935,0.576329331046312,0.353344768439108,0.0668953687821612,0.00343053173241852,FALSE,"fewer than 20 cells in at least one sample",FALSE
"within_sample",0.15,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ257",1404,64,371,5.796875,606,798,2.967129712709,1588.5,0.494301994301994,0.262108262108262,0.228632478632479,0.014957264957265,TRUE,"",FALSE
"within_sample",0.15,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ258",1404,64,371,5.796875,606,798,2.967129712709,1588.5,0.494301994301994,0.262108262108262,0.228632478632479,0.014957264957265,TRUE,"",FALSE
"within_sample",0.15,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ259",1381,62,369,5.95161290322581,590,791,2.97933685728015,1600,0.501086169442433,0.266473569876901,0.217958001448226,0.0144822592324403,TRUE,"",FALSE
"within_sample",0.15,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ260",1381,62,369,5.95161290322581,590,791,2.97933685728015,1600,0.501086169442433,0.266473569876901,0.217958001448226,0.0144822592324403,TRUE,"",FALSE
"within_sample",0.15,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ261",1246,53,350,6.60377358490566,492,754,2.98698232141757,1673.5,0.541733547351525,0.290529695024077,0.152487961476726,0.0152487961476726,TRUE,"",FALSE
"within_sample",0.15,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ262",1246,53,350,6.60377358490566,492,754,2.98698232141757,1673.5,0.541733547351525,0.290529695024077,0.152487961476726,0.0152487961476726,TRUE,"",FALSE
"within_sample",0.15,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ263",812,20,267,13.35,315,497,3.04486046571818,1961,0.600985221674877,0.334975369458128,0.0591133004926108,0.00492610837438424,TRUE,"",FALSE
"within_sample",0.15,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ264",812,20,267,13.35,315,497,3.04486046571818,1961,0.600985221674877,0.334975369458128,0.0591133004926108,0.00492610837438424,TRUE,"",FALSE
"within_sample",0.15,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ265",1680,86,416,4.83720930232558,753,927,3.16484612327817,1596,0.496428571428571,0.255952380952381,0.233928571428571,0.0136904761904762,TRUE,"",FALSE
"within_sample",0.15,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ266",1680,86,416,4.83720930232558,753,927,3.16484612327817,1596,0.496428571428571,0.255952380952381,0.233928571428571,0.0136904761904762,TRUE,"",FALSE
"within_sample",0.15,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ267",1656,84,413,4.91666666666667,737,919,3.17404282718449,1612,0.502415458937198,0.259661835748792,0.22463768115942,0.0132850241545894,TRUE,"",FALSE
"within_sample",0.15,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ268",1656,84,413,4.91666666666667,737,919,3.17404282718449,1612,0.502415458937198,0.259661835748792,0.22463768115942,0.0132850241545894,TRUE,"",FALSE
"within_sample",0.15,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ269",1480,65,389,5.98461538461538,606,874,3.17190490944157,1697.5,0.545945945945946,0.284459459459459,0.155405405405405,0.0141891891891892,TRUE,"",FALSE
"within_sample",0.15,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ270",1480,65,389,5.98461538461538,606,874,3.17190490944157,1697.5,0.545945945945946,0.284459459459459,0.155405405405405,0.0141891891891892,TRUE,"",FALSE
"within_sample",0.15,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ271",970,25,334,13.36,393,577,3.23638647234711,1993,0.610309278350516,0.327835051546392,0.0567010309278351,0.00515463917525773,TRUE,"",FALSE
"within_sample",0.15,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ272",970,25,334,13.36,393,577,3.23638647234711,1993,0.610309278350516,0.327835051546392,0.0567010309278351,0.00515463917525773,TRUE,"",FALSE
"within_sample",0.15,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ273",1926,107,449,4.19626168224299,883,1043,3.34532121850454,1591.5,0.481827622014538,0.255451713395639,0.249221183800623,0.0134994807892004,TRUE,"",FALSE
"within_sample",0.15,5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ274",1926,107,449,4.19626168224299,883,1043,3.34532121850454,1591.5,0.481827622014538,0.255451713395639,0.249221183800623,0.0134994807892004,TRUE,"",FALSE
"within_sample",0.15,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ275",1900,105,446,4.24761904761905,866,1034,3.35552453887186,1599,0.487368421052632,0.258947368421053,0.240526315789474,0.0131578947368421,TRUE,"",FALSE
"within_sample",0.15,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ276",1900,105,446,4.24761904761905,866,1034,3.35552453887186,1599,0.487368421052632,0.258947368421053,0.240526315789474,0.0131578947368421,TRUE,"",FALSE
"within_sample",0.15,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ277",1683,82,419,5.10975609756098,698,985,3.33333333333333,1695,0.534165181224005,0.28698752228164,0.164587046939988,0.0142602495543672,TRUE,"",FALSE
"within_sample",0.15,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ278",1683,82,419,5.10975609756098,698,985,3.33333333333333,1695,0.534165181224005,0.28698752228164,0.164587046939988,0.0142602495543672,TRUE,"",FALSE
"within_sample",0.15,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ279",1093,28,377,13.4642857142857,443,650,3.39532871972318,1988,0.609332113449222,0.328453796889295,0.0567246111619396,0.00548947849954254,TRUE,"",FALSE
"within_sample",0.15,5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ280",1093,28,377,13.4642857142857,443,650,3.39532871972318,1988,0.609332113449222,0.328453796889295,0.0567246111619396,0.00548947849954254,TRUE,"",FALSE
"within_sample",0.2,3,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ281",1015,43,284,6.6046511627907,428,587,2.34782608695652,1580,0.439408866995074,0.267980295566502,0.278817733990148,0.0137931034482759,TRUE,"",FALSE
"within_sample",0.2,3,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ282",1014,43,284,6.6046511627907,428,586,2.34780365235339,1579,0.438856015779093,0.268244575936884,0.279092702169625,0.0138067061143984,TRUE,"",FALSE
"within_sample",0.2,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ283",996,42,282,6.71428571428571,416,580,2.36138599647333,1591,0.44578313253012,0.273092369477912,0.268072289156627,0.0130522088353414,TRUE,"",FALSE
"within_sample",0.2,3,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ284",995,42,282,6.71428571428571,416,579,2.36114837671049,1591,0.445226130653266,0.273366834170854,0.268341708542714,0.0130653266331658,TRUE,"",FALSE
"within_sample",0.2,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ285",918,37,270,7.2972972972973,363,555,2.37699403335828,1653,0.467320261437909,0.291938997821351,0.226579520697168,0.014161220043573,TRUE,"",FALSE
"within_sample",0.2,3,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ286",917,37,270,7.2972972972973,363,554,2.37618093329516,1652,0.466739367502726,0.292257360959651,0.226826608505998,0.0141766630316249,TRUE,"",FALSE
"within_sample",0.2,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ287",584,20,156,7.8,200,384,2.4011568044924,1937.5,0.51541095890411,0.366438356164384,0.111301369863014,0.00684931506849315,TRUE,"",FALSE
"within_sample",0.2,3,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ288",583,20,156,7.8,200,383,2.40072202166065,1937,0.514579759862779,0.367066895368782,0.111492281303602,0.00686106346483705,TRUE,"",FALSE
"within_sample",0.2,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ289",1471,71,401,5.64788732394366,638,833,2.65721877767936,1626,0.470428280081577,0.263766145479266,0.252209381373216,0.0135961930659415,TRUE,"",FALSE
"within_sample",0.2,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ290",1470,71,401,5.64788732394366,638,832,2.65854713643447,1626,0.470068027210884,0.263945578231292,0.252380952380952,0.0136054421768707,TRUE,"",FALSE
"within_sample",0.2,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ291",1451,69,399,5.78260869565217,625,826,2.66489007328448,1640,0.475534114403859,0.267401791867677,0.243969676085458,0.0130944176430048,TRUE,"",FALSE
"within_sample",0.2,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ292",1450,69,399,5.78260869565217,625,825,2.6649707786168,1638.5,0.475172413793103,0.267586206896552,0.244137931034483,0.0131034482758621,TRUE,"",FALSE
"within_sample",0.2,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ293",1340,61,382,6.26229508196721,545,795,2.67715463276703,1690.5,0.501492537313433,0.285820895522388,0.198507462686567,0.0141791044776119,TRUE,"",FALSE
"within_sample",0.2,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ294",1339,61,382,6.26229508196721,545,794,2.67771756455212,1689,0.501120238984317,0.286034353995519,0.19865571321882,0.0141896938013443,TRUE,"",FALSE
"within_sample",0.2,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ295",881,25,238,9.52,323,558,2.71524715711302,1982,0.557321225879682,0.349602724177071,0.0874006810442679,0.00567536889897843,TRUE,"",FALSE
"within_sample",0.2,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ296",880,25,238,9.52,323,557,2.71524715711302,1981.5,0.556818181818182,0.35,0.0875,0.00568181818181818,TRUE,"",FALSE
